Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:30.133,0:22:29  ,0:16:30  ,46.0,--,--,102,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,46.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:41.312,0:27:32  ,0:27:32  ,58.0,--,--,17,--,--
1.3,FREESTYLE,1,25.0,00:00:36.875,0:24:37  ,0:24:37  ,50.0,--,--,13,--,--
1.4,FREESTYLE,1,25.0,00:00:24.750,0:16:30  ,0:16:30  ,32.0,--,--,7,--,--
1.5,BREASTSTROKE,1,25.0,00:00:37.00,0:24:41  ,0:24:41  ,53.0,--,--,16,--,--
1.6,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,49.0,--,--,15,--,--
1.7,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,42.0,--,--,10,--,--
1.8,FREESTYLE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,42.0,--,--,10,--,--
REST,,,0.0,00:00:53.531,--,--,0.0,--,--,--,12.222222222222221,--
2,FREESTYLE,20,500.0,00:10:08.680,0:20:18  ,0:16:28  ,40.0,--,--,192,9.0,100
2.1,FREESTYLE,1,25.0,00:00:29.187,0:19:28  ,0:19:28  ,37.0,--,--,8,--,--
2.2,FREESTYLE,1,25.0,00:00:35.687,0:23:48  ,0:23:48  ,48.0,--,--,12,--,--
2.3,FREESTYLE,1,25.0,00:00:24.687,0:16:28  ,0:16:28  ,32.0,--,--,7,--,--
2.4,FREESTYLE,1,25.0,00:00:35.687,0:23:48  ,0:23:48  ,48.0,--,--,12,--,--
2.5,FREESTYLE,1,25.0,00:00:25.437,0:16:58  ,0:16:58  ,32.0,--,--,7,--,--
2.6,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,42.0,--,--,10,--,--
2.7,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,40.0,--,--,9,--,--
2.8,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,40.0,--,--,9,--,--
2.9,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,41.0,--,--,10,--,--
2.10,FREESTYLE,1,25.0,00:00:31.62,0:20:43  ,0:20:43  ,41.0,--,--,10,--,--
2.11,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,39.0,--,--,9,--,--
2.12,FREESTYLE,1,25.0,00:00:29.812,0:19:53  ,0:19:53  ,40.0,--,--,10,--,--
2.13,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,39.0,--,--,10,--,--
2.14,FREESTYLE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,43.0,--,--,11,--,--
2.15,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,35.0,--,--,8,--,--
2.16,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,44.0,--,--,11,--,--
2.17,FREESTYLE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,44.0,--,--,11,--,--
2.18,FREESTYLE,1,25.0,00:00:25.562,0:17:02  ,0:17:02  ,34.0,--,--,8,--,--
2.19,FREESTYLE,1,25.0,00:00:35.750,0:23:50  ,0:23:50  ,47.0,--,--,11,--,--
2.20,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,36.0,--,--,9,--,--
REST,,,0.0,00:00:42.133,--,--,0.0,--,--,--,10.689655172413794,--
3,MIXED,8,200.0,00:04:49.938,0:24:09  ,0:21:30  ,51.0,--,--,120,15.0,54
3.1,BREASTSTROKE,1,25.0,00:00:38.375,0:25:36  ,0:25:36  ,54.0,--,--,16,--,--
3.2,BREASTSTROKE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,46.0,--,--,14,--,--
3.3,BREASTSTROKE,1,25.0,00:00:34.125,0:22:46  ,0:22:46  ,48.0,--,--,14,--,--
3.4,BREASTSTROKE,1,25.0,00:00:36.375,0:24:15  ,0:24:15  ,50.0,--,--,14,--,--
3.5,BREASTSTROKE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,51.0,--,--,15,--,--
3.6,BREASTSTROKE,1,25.0,00:00:37.187,0:24:48  ,0:24:48  ,53.0,--,--,16,--,--
3.7,FREESTYLE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,51.0,--,--,15,--,--
3.8,BREASTSTROKE,1,25.0,00:00:39.125,0:26:07  ,0:26:07  ,55.0,--,--,16,--,--
REST,,,0.0,00:00:47.313,--,--,0.0,--,--,--,11.513513513513514,--
4,MIXED,36,900.0,00:18:54.492,0:21:01  ,0:08:20  ,42.0,--,--,394,10.0,186
4.1,FREESTYLE,1,25.0,00:00:36.875,0:24:37  ,0:24:37  ,49.0,--,--,12,--,--
4.2,FREESTYLE,1,25.0,00:00:25.125,0:16:45  ,0:16:45  ,33.0,--,--,8,--,--
4.3,FREESTYLE,1,25.0,00:00:35.875,0:23:56  ,0:23:56  ,49.0,--,--,13,--,--
4.4,FREESTYLE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,38.0,--,--,10,--,--
4.5,FREESTYLE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,45.0,--,--,12,--,--
4.6,FREESTYLE,1,25.0,00:00:50.125,0:33:28  ,0:33:28  ,69.0,--,--,19,--,--
4.7,FREESTYLE,1,25.0,00:00:28.250,0:18:51  ,0:18:51  ,38.0,--,--,10,--,--
4.8,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,39.0,--,--,10,--,--
4.9,FREESTYLE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,47.0,--,--,12,--,--
4.10,FREESTYLE,1,25.0,00:00:30.00,0:20:00  ,0:20:00  ,41.0,--,--,11,--,--
4.11,FREESTYLE,1,25.0,00:00:31.500,0:21:01  ,0:21:01  ,42.0,--,--,10,--,--
4.12,FREESTYLE,1,25.0,00:00:26.562,0:17:42  ,0:17:42  ,36.0,--,--,9,--,--
4.13,FREESTYLE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,42.0,--,--,10,--,--
4.14,BREASTSTROKE,1,25.0,00:00:40.937,0:27:19  ,0:27:19  ,53.0,--,--,12,--,--
4.15,FREESTYLE,1,25.0,00:00:56.125,0:37:27  ,0:37:27  ,74.0,--,--,18,--,--
4.16,FREESTYLE,1,25.0,00:00:28.437,0:18:57  ,0:18:57  ,37.0,--,--,9,--,--
4.17,FREESTYLE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,41.0,--,--,10,--,--
4.18,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,43.0,--,--,11,--,--
4.19,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,42.0,--,--,11,--,--
4.20,FREESTYLE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,38.0,--,--,11,--,--
4.21,FREESTYLE,1,25.0,00:00:26.62,0:17:22  ,0:17:22  ,36.0,--,--,10,--,--
4.22,FREESTYLE,1,25.0,00:00:26.937,0:17:57  ,0:17:57  ,37.0,--,--,10,--,--
4.23,FREESTYLE,1,25.0,00:00:26.312,0:17:32  ,0:17:32  ,36.0,--,--,10,--,--
4.24,FREESTYLE,1,25.0,00:00:21.375,0:14:15  ,0:14:15  ,27.0,--,--,6,--,--
4.25,FREESTYLE,1,25.0,00:00:38.562,0:25:43  ,0:25:43  ,55.0,--,--,16,--,--
4.26,FREESTYLE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,37.0,--,--,10,--,--
4.27,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,44.0,--,--,11,--,--
4.28,FREESTYLE,1,25.0,00:00:33.937,0:22:38  ,0:22:38  ,46.0,--,--,12,--,--
4.29,FREESTYLE,1,25.0,00:00:33.375,0:22:15  ,0:22:15  ,45.0,--,--,12,--,--
4.30,FREESTYLE,1,25.0,00:00:36.812,0:24:32  ,0:24:32  ,49.0,--,--,12,--,--
4.31,FREESTYLE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,43.0,--,--,11,--,--
4.32,FREESTYLE,1,25.0,00:00:36.375,0:24:15  ,0:24:15  ,49.0,--,--,13,--,--
4.33,FREESTYLE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,43.0,--,--,11,--,--
4.34,FREESTYLE,1,25.0,00:00:23.62,0:15:22  ,0:15:22  ,31.0,--,--,8,--,--
4.35,FREESTYLE,1,25.0,00:00:27.375,0:18:15  ,0:18:15  ,37.0,--,--,10,--,--
4.36,BREASTSTROKE,1,25.0,00:00:12.500,0:08:20  ,0:08:20  ,17.0,--,--,4,--,--
REST,,,0.0,00:00:08.445,--,--,0.0,--,--,--,11.301369863013699,--
5,BREASTSTROKE,2,50.0,00:01:20.844,0:26:55  ,0:23:58  ,59.0,--,--,37,18.0,14
5.1,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,53.0,--,--,17,--,--
5.2,BREASTSTROKE,1,25.0,00:00:44.875,0:29:55  ,0:29:55  ,65.0,--,--,20,--,--
Summary,,74,1850.0,00:42:15.719,0:21:28  ,0:08:20  ,43.0,--,--,845,11.399999618530273,402
