Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,9,200.0,00:05:33.414,0:23:48  ,0:16:12  ,48.0,--,--,99,12.0,46
1.1,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,49.0,--,--,13,--,--
1.2,FREESTYLE,1,25.0,00:00:38.875,0:25:55  ,0:25:55  ,54.0,--,--,15,--,--
1.3,FREESTYLE,1,25.0,00:00:24.750,0:16:30  ,0:16:30  ,32.0,--,--,7,--,--
1.4,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,42.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:35.187,0:23:28  ,0:23:28  ,50.0,--,--,15,--,--
1.6,BREASTSTROKE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,47.0,--,--,14,--,--
1.7,FREESTYLE,1,25.0,00:00:24.312,0:16:12  ,0:16:12  ,31.0,--,--,7,--,--
1.8,FREESTYLE,1,25.0,00:01:02.62,0:41:27  ,0:41:27  ,80.0,--,--,18,--,--
1.9,--,1,--,00:01:02.62,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:09.117,--,--,0.0,--,--,--,12.333333333333334,--
2,MIXED,8,200.0,00:04:01.906,0:20:09  ,0:14:50  ,42.0,--,--,94,11.0,48
2.1,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,44.0,--,--,12,--,--
2.2,FREESTYLE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,48.0,--,--,14,--,--
2.3,BREASTSTROKE,1,25.0,00:00:22.250,0:14:50  ,0:14:50  ,32.0,--,--,10,--,--
2.4,BREASTSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,49.0,--,--,15,--,--
2.5,BACKSTROKE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,41.0,--,--,12,--,--
2.6,BACKSTROKE,1,25.0,00:00:34.375,0:22:55  ,0:22:55  ,47.0,--,--,13,--,--
2.7,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,38.0,--,--,9,--,--
2.8,FREESTYLE,1,25.0,00:00:28.812,0:19:13  ,0:19:13  ,38.0,--,--,9,--,--
REST,,,0.0,00:00:48.594,--,--,0.0,--,--,--,12.235294117647058,--
