Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:15.883,0:21:17  ,0:18:43  ,44.0,--,--,101,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:34.687,0:23:08  ,0:23:08  ,51.0,--,--,16,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,48.0,--,--,15,--,--
1.3,FREESTYLE,1,25.0,00:00:33.937,0:22:38  ,0:22:38  ,45.0,--,--,11,--,--
1.4,FREESTYLE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,37.0,--,--,9,--,--
1.5,BREASTSTROKE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,48.0,--,--,15,--,--
1.6,BREASTSTROKE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,47.0,--,--,15,--,--
1.7,FREESTYLE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,44.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,38.0,--,--,9,--,--
REST,,,0.0,00:01:01.375,--,--,0.0,--,--,--,9.181818181818182,--
2,DRILL,4,100.0,00:02:56.00,--,--,0.0,--,--,--,8.538461538461538,--
2.1,DRILL,1,25.0,00:00:44.00,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:44.00,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:44.00,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:44.00,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:59.750,--,--,0.0,--,--,--,8.538461538461538,--
3,MIXED,20,500.0,00:11:04.156,0:22:08  ,0:16:12  ,46.0,--,--,256,12.0,126
3.1,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,37.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:29.125,0:19:25  ,0:19:25  ,40.0,--,--,11,--,--
3.3,FREESTYLE,1,25.0,00:00:24.875,0:16:35  ,0:16:35  ,33.0,--,--,8,--,--
3.4,FREESTYLE,1,25.0,00:00:35.625,0:23:46  ,0:23:46  ,49.0,--,--,13,--,--
3.5,BREASTSTROKE,1,25.0,00:00:24.312,0:16:12  ,0:16:12  ,36.0,--,--,12,--,--
3.6,BREASTSTROKE,1,25.0,00:00:36.500,0:24:21  ,0:24:21  ,54.0,--,--,17,--,--
3.7,BREASTSTROKE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,44.0,--,--,14,--,--
3.8,BREASTSTROKE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,51.0,--,--,15,--,--
3.9,BACKSTROKE,1,25.0,00:00:40.500,0:27:00  ,0:27:00  ,55.0,--,--,14,--,--
3.10,BACKSTROKE,1,25.0,00:00:39.250,0:26:12  ,0:26:12  ,51.0,--,--,12,--,--
3.11,BACKSTROKE,1,25.0,00:00:38.312,0:25:33  ,0:25:33  ,49.0,--,--,11,--,--
3.12,BACKSTROKE,1,25.0,00:00:36.312,0:24:13  ,0:24:13  ,47.0,--,--,11,--,--
3.13,BREASTSTROKE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,49.0,--,--,16,--,--
3.14,BREASTSTROKE,1,25.0,00:00:36.625,0:24:26  ,0:24:26  ,54.0,--,--,17,--,--
3.15,BREASTSTROKE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,50.0,--,--,15,--,--
3.16,BREASTSTROKE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,49.0,--,--,16,--,--
3.17,FREESTYLE,1,25.0,00:00:35.187,0:23:28  ,0:23:28  ,47.0,--,--,12,--,--
3.18,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,43.0,--,--,11,--,--
3.19,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
3.20,FREESTYLE,1,25.0,00:00:29.00,0:19:20  ,0:19:20  ,39.0,--,--,10,--,--
REST,,,0.0,00:00:43.781,--,--,0.0,--,--,--,10.2,--
4,DRILL,4,100.0,00:03:09.383,--,--,0.0,--,--,--,9.945945945945946,--
4.1,DRILL,1,25.0,00:00:47.345,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:47.345,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:47.345,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:47.345,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:19.367,--,--,0.0,--,--,--,9.945945945945946,--
5,MIXED,4,100.0,00:02:14.836,0:22:29  ,0:17:15  ,46.0,--,--,52,13.0,25
5.1,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,43.0,--,--,11,--,--
5.2,FREESTYLE,1,25.0,00:00:38.00,0:25:22  ,0:25:22  ,52.0,--,--,14,--,--
5.3,BREASTSTROKE,1,25.0,00:00:25.875,0:17:15  ,0:17:15  ,37.0,--,--,11,--,--
5.4,BREASTSTROKE,1,25.0,00:00:38.875,0:25:55  ,0:25:55  ,55.0,--,--,16,--,--
Summary,,40,1000.0,00:26:44.625,0:21:57  ,0:16:12  ,45.0,--,--,409,12.699999809265137,199
