Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
REST,,,0.0,00:00:00.547,--,--,0.0,--,--,--,14.0,--
REST,,,0.0,00:00:52.00,--,--,0.0,--,--,--,12.0,--
1,FREESTYLE,4,100.0,00:01:48.680,0:18:06  ,0:14:57  ,36.0,--,--,37,9.0,20
1.1,FREESTYLE,1,25.0,00:00:25.187,0:16:48  ,0:16:48  ,33.0,--,--,8,--,--
1.2,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
1.3,FREESTYLE,1,25.0,00:00:22.437,0:14:57  ,0:14:57  ,30.0,--,--,8,--,--
1.4,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,39.0,--,--,10,--,--
REST,,,0.0,00:00:14.383,--,--,0.0,--,--,--,11.615384615384615,--
2,BREASTSTROKE,4,100.0,00:02:14.602,0:22:25  ,0:21:35  ,48.0,--,--,57,14.0,28
2.1,BREASTSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,48.0,--,--,14,--,--
2.2,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,51.0,--,--,16,--,--
2.3,BREASTSTROKE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,46.0,--,--,13,--,--
2.4,BREASTSTROKE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,46.0,--,--,14,--,--
REST,,,0.0,00:00:46.461,--,--,0.0,--,--,--,10.210526315789474,--
3,DRILL,4,100.0,00:02:59.188,--,--,0.0,--,--,--,9.523809523809524,--
3.1,DRILL,1,25.0,00:00:44.797,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:44.797,--,--,--,--,--,0,--,--
3.3,DRILL,1,25.0,00:00:44.797,--,--,--,--,--,0,--,--
3.4,DRILL,1,25.0,00:00:44.797,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:33.750,--,--,0.0,--,--,--,9.523809523809524,--
4,FREESTYLE,4,100.0,00:01:55.641,0:19:16  ,0:10:30  ,39.0,--,--,43,10.0,20
4.1,FREESTYLE,1,25.0,00:00:15.750,0:10:30  ,0:10:30  ,22.0,--,--,6,--,--
4.2,FREESTYLE,1,25.0,00:00:39.750,0:26:32  ,0:26:32  ,55.0,--,--,15,--,--
4.3,FREESTYLE,1,25.0,00:00:27.687,0:18:28  ,0:18:28  ,39.0,--,--,11,--,--
4.4,FREESTYLE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,43.0,--,--,11,--,--
REST,,,0.0,00:00:03.359,--,--,0.0,--,--,--,10.08,--
5,BREASTSTROKE,4,100.0,00:02:13.305,0:22:13  ,0:20:56  ,48.0,--,--,60,15.0,29
5.1,BREASTSTROKE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,46.0,--,--,15,--,--
5.2,BREASTSTROKE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,50.0,--,--,15,--,--
5.3,BREASTSTROKE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,48.0,--,--,15,--,--
5.4,BREASTSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,49.0,--,--,15,--,--
REST,,,0.0,00:00:34.695,--,--,0.0,--,--,--,9.580645161290322,--
6,DRILL,4,100.0,00:02:55.492,--,--,0.0,--,--,--,9.454545454545455,--
6.1,DRILL,1,25.0,00:00:43.873,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:43.873,--,--,--,--,--,0,--,--
6.3,DRILL,1,25.0,00:00:43.873,--,--,--,--,--,0,--,--
6.4,DRILL,1,25.0,00:00:43.873,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:16.08,--,--,0.0,--,--,--,9.454545454545455,--
7,MIXED,8,200.0,00:04:21.882,0:21:48  ,0:19:47  ,46.0,--,--,108,13.0,48
7.1,BREASTSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,49.0,--,--,15,--,--
7.2,BREASTSTROKE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,50.0,--,--,16,--,--
7.3,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,44.0,--,--,12,--,--
7.4,FREESTYLE,1,25.0,00:00:29.687,0:19:47  ,0:19:47  ,41.0,--,--,11,--,--
7.5,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,40.0,--,--,10,--,--
7.6,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,43.0,--,--,11,--,--
7.7,BREASTSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,53.0,--,--,17,--,--
7.8,BREASTSTROKE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,51.0,--,--,16,--,--
Summary,,32,1000.0,00:26:08.523,0:21:05  ,0:10:30  ,44.0,--,--,405,12.600000381469727,195
