Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:50.383,0:24:09  ,0:15:30  ,50.0,--,--,110,13.0,48
1.1,BREASTSTROKE,1,25.0,00:00:37.62,0:24:43  ,0:24:43  ,55.0,--,--,18,--,--
1.2,BREASTSTROKE,1,25.0,00:00:50.875,0:33:56  ,0:33:56  ,72.0,--,--,21,--,--
1.3,FREESTYLE,1,25.0,00:00:23.250,0:15:30  ,0:15:30  ,30.0,--,--,7,--,--
1.4,FREESTYLE,1,25.0,00:00:45.500,0:30:21  ,0:30:21  ,59.0,--,--,13,--,--
1.5,BREASTSTROKE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,39.0,--,--,12,--,--
1.6,BREASTSTROKE,1,25.0,00:00:42.937,0:28:38  ,0:28:38  ,62.0,--,--,19,--,--
1.7,FREESTYLE,1,25.0,00:00:37.312,0:24:52  ,0:24:52  ,49.0,--,--,12,--,--
1.8,FREESTYLE,1,25.0,00:00:25.500,0:17:00  ,0:17:00  ,34.0,--,--,8,--,--
REST,,,0.0,00:00:49.336,--,--,0.0,--,--,--,10.0,--
2,DRILL,4,100.0,00:03:13.86,--,--,0.0,--,--,--,9.615384615384615,--
2.1,DRILL,1,25.0,00:00:48.271,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:48.271,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:48.271,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:48.271,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:22.39,--,--,0.0,--,--,--,9.615384615384615,--
3,MIXED,24,600.0,00:13:10.469,0:21:57  ,0:17:28  ,45.0,--,--,313,13.0,148
3.1,BREASTSTROKE,1,25.0,00:00:33.00,0:22:01  ,0:22:01  ,48.0,--,--,15,--,--
3.2,BREASTSTROKE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,48.0,--,--,15,--,--
3.3,BREASTSTROKE,1,25.0,00:00:37.375,0:24:57  ,0:24:57  ,53.0,--,--,16,--,--
3.4,BREASTSTROKE,1,25.0,00:00:28.562,0:19:02  ,0:19:02  ,42.0,--,--,13,--,--
3.5,FREESTYLE,1,25.0,00:00:36.375,0:24:15  ,0:24:15  ,49.0,--,--,13,--,--
3.6,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,40.0,--,--,10,--,--
3.7,FREESTYLE,1,25.0,00:00:33.937,0:22:38  ,0:22:38  ,46.0,--,--,12,--,--
3.8,FREESTYLE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,45.0,--,--,11,--,--
3.9,BREASTSTROKE,1,25.0,00:00:29.687,0:19:47  ,0:19:47  ,43.0,--,--,13,--,--
3.10,BREASTSTROKE,1,25.0,00:00:34.750,0:23:10  ,0:23:10  ,50.0,--,--,15,--,--
3.11,BREASTSTROKE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,53.0,--,--,17,--,--
3.12,BREASTSTROKE,1,25.0,00:00:31.500,0:21:01  ,0:21:01  ,48.0,--,--,16,--,--
3.13,FREESTYLE,1,25.0,00:00:38.687,0:25:47  ,0:25:47  ,51.0,--,--,12,--,--
3.14,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,42.0,--,--,11,--,--
3.15,FREESTYLE,1,25.0,00:00:28.125,0:18:46  ,0:18:46  ,37.0,--,--,9,--,--
3.16,FREESTYLE,1,25.0,00:00:35.312,0:23:34  ,0:23:34  ,47.0,--,--,12,--,--
3.17,BREASTSTROKE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,46.0,--,--,15,--,--
3.18,BREASTSTROKE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,48.0,--,--,16,--,--
3.19,BREASTSTROKE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,51.0,--,--,15,--,--
3.20,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,50.0,--,--,15,--,--
3.21,FREESTYLE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,48.0,--,--,12,--,--
3.22,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,43.0,--,--,11,--,--
3.23,FREESTYLE,1,25.0,00:00:26.187,0:17:28  ,0:17:28  ,34.0,--,--,8,--,--
3.24,FREESTYLE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,43.0,--,--,11,--,--
REST,,,0.0,00:00:46.844,--,--,0.0,--,--,--,10.846153846153847,--
4,DRILL,4,100.0,00:03:07.352,--,--,0.0,--,--,--,10.536585365853659,--
4.1,DRILL,1,25.0,00:00:46.838,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:46.838,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:46.838,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:46.838,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:37.86,--,--,0.0,--,--,--,10.536585365853659,--
5,FREESTYLE,4,100.0,00:01:38.820,0:16:29  ,0:13:47  ,34.0,--,--,39,9.0,20
5.1,FREESTYLE,1,25.0,00:00:24.250,0:16:10  ,0:16:10  ,33.0,--,--,9,--,--
5.2,FREESTYLE,1,25.0,00:00:24.875,0:16:35  ,0:16:35  ,34.0,--,--,9,--,--
5.3,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,41.0,--,--,12,--,--
5.4,FREESTYLE,1,25.0,00:00:20.687,0:13:47  ,0:13:47  ,30.0,--,--,9,--,--
REST,,,0.0,00:00:50.930,--,--,0.0,--,--,--,10.644444444444444,--
6,BREASTSTROKE,4,100.0,00:02:12.586,0:22:06  ,0:19:47  ,49.0,--,--,63,15.0,29
6.1,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,51.0,--,--,17,--,--
6.2,BREASTSTROKE,1,25.0,00:00:29.687,0:19:47  ,0:19:47  ,45.0,--,--,15,--,--
