Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:21.945,0:21:48  ,0:18:01  ,45.0,--,--,104,13.0,48
1.1,FREESTYLE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,40.0,--,--,9,--,--
1.2,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,41.0,--,--,10,--,--
1.3,BREASTSTROKE,1,25.0,00:00:33.187,0:22:08  ,0:22:08  ,49.0,--,--,16,--,--
1.4,BREASTSTROKE,1,25.0,00:00:36.375,0:24:15  ,0:24:15  ,52.0,--,--,16,--,--
1.5,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,45.0,--,--,11,--,--
1.6,FREESTYLE,1,25.0,00:00:27.00,0:18:01  ,0:18:01  ,36.0,--,--,9,--,--
1.7,BREASTSTROKE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,51.0,--,--,17,--,--
1.8,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,51.0,--,--,16,--,--
REST,,,0.0,00:00:55.984,--,--,0.0,--,--,--,12.88888888888889,--
2,FREESTYLE,8,200.0,00:03:41.406,0:18:27  ,0:16:43  ,37.0,--,--,81,10.0,40
2.1,FREESTYLE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,43.0,--,--,12,--,--
2.2,FREESTYLE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,37.0,--,--,10,--,--
2.3,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,37.0,--,--,10,--,--
2.4,FREESTYLE,1,25.0,00:00:26.250,0:17:30  ,0:17:30  ,35.0,--,--,9,--,--
2.5,FREESTYLE,1,25.0,00:00:27.812,0:18:33  ,0:18:33  ,38.0,--,--,10,--,--
2.6,FREESTYLE,1,25.0,00:00:29.00,0:19:20  ,0:19:20  ,40.0,--,--,11,--,--
2.7,FREESTYLE,1,25.0,00:00:25.62,0:16:43  ,0:16:43  ,34.0,--,--,9,--,--
2.8,FREESTYLE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,38.0,--,--,10,--,--
REST,,,0.0,00:01:36.344,--,--,0.0,--,--,--,11.529411764705882,--
3,FREESTYLE,4,100.0,00:01:40.55,0:16:42  ,0:14:48  ,35.0,--,--,42,10.0,20
3.1,FREESTYLE,1,25.0,00:00:26.125,0:17:26  ,0:17:26  ,37.0,--,--,11,--,--
3.2,FREESTYLE,1,25.0,00:00:22.187,0:14:48  ,0:14:48  ,31.0,--,--,9,--,--
