Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:09.63,0:20:42  ,0:15:15  ,42.0,--,--,94,11.0,49
1.1,BREASTSTROKE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,47.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,46.0,--,--,13,--,--
1.3,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,44.0,--,--,12,--,--
1.4,FREESTYLE,1,25.0,00:00:25.00,0:16:40  ,0:16:40  ,33.0,--,--,8,--,--
1.5,BREASTSTROKE,1,25.0,00:00:31.125,0:20:45  ,0:20:45  ,44.0,--,--,13,--,--
1.6,BREASTSTROKE,1,25.0,00:00:39.375,0:26:17  ,0:26:17  ,56.0,--,--,17,--,--
1.7,FREESTYLE,1,25.0,00:00:22.875,0:15:15  ,0:15:15  ,30.0,--,--,7,--,--
1.8,FREESTYLE,1,25.0,00:00:31.500,0:21:01  ,0:21:01  ,42.0,--,--,10,--,--
REST,,,0.0,00:00:25.445,--,--,0.0,--,--,--,8.545454545454545,--
2,DRILL,4,100.0,00:02:38.977,--,--,0.0,--,--,--,7.846153846153846,--
2.1,DRILL,1,25.0,00:00:39.744,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:39.744,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:39.744,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:39.744,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:51.461,--,--,0.0,--,--,--,7.846153846153846,--
3,MIXED,20,500.0,00:10:38.39,0:21:15  ,0:17:38  ,44.0,--,--,246,12.0,127
3.1,FREESTYLE,1,25.0,00:00:26.625,0:17:46  ,0:17:46  ,35.0,--,--,8,--,--
3.2,FREESTYLE,1,25.0,00:00:28.187,0:18:48  ,0:18:48  ,37.0,--,--,9,--,--
3.3,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,40.0,--,--,11,--,--
3.4,FREESTYLE,1,25.0,00:00:26.437,0:17:38  ,0:17:38  ,35.0,--,--,9,--,--
3.5,BREASTSTROKE,1,25.0,00:00:32.686,0:21:48  ,0:21:48  ,47.0,--,--,14,--,--
3.6,BREASTSTROKE,1,25.0,00:00:31.250,0:20:49  ,0:20:49  ,44.0,--,--,13,--,--
3.7,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,50.0,--,--,15,--,--
3.8,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,51.0,--,--,16,--,--
3.9,BACKSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,49.0,--,--,13,--,--
3.10,BACKSTROKE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,49.0,--,--,13,--,--
3.11,BACKSTROKE,1,25.0,00:00:38.875,0:25:55  ,0:25:55  ,52.0,--,--,13,--,--
3.12,BACKSTROKE,1,25.0,00:00:37.312,0:24:52  ,0:24:52  ,48.0,--,--,11,--,--
3.13,BREASTSTROKE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,53.0,--,--,17,--,--
3.14,BREASTSTROKE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,43.0,--,--,14,--,--
3.15,BREASTSTROKE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,44.0,--,--,14,--,--
3.16,BREASTSTROKE,1,25.0,00:00:35.437,0:23:38  ,0:23:38  ,51.0,--,--,16,--,--
3.17,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
3.18,FREESTYLE,1,25.0,00:00:27.625,0:18:26  ,0:18:26  ,37.0,--,--,9,--,--
3.19,FREESTYLE,1,25.0,00:00:26.875,0:17:55  ,0:17:55  ,37.0,--,--,10,--,--
3.20,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,39.0,--,--,10,--,--
REST,,,0.0,00:01:15.336,--,--,0.0,--,--,--,9.714285714285714,--
4,DRILL,4,100.0,00:02:50.148,--,--,0.0,--,--,--,9.432432432432432,--
4.1,DRILL,1,25.0,00:00:42.537,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:42.537,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:42.537,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:42.537,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:39.289,--,--,0.0,--,--,--,9.432432432432432,--
5,MIXED,4,100.0,00:02:10.852,0:21:48  ,0:17:42  ,44.0,--,--,46,11.0,25
5.1,FREESTYLE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,39.0,--,--,9,--,--
5.2,FREESTYLE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,49.0,--,--,12,--,--
5.3,BREASTSTROKE,1,25.0,00:00:26.562,0:17:42  ,0:17:42  ,38.0,--,--,11,--,--
5.4,BREASTSTROKE,1,25.0,00:00:37.562,0:25:03  ,0:25:03  ,52.0,--,--,14,--,--
Summary,,40,1000.0,00:25:38.852,0:21:12  ,0:15:15  ,43.0,--,--,386,12.0,201
