Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:30.617,0:22:31  ,0:17:26  ,46.0,--,--,103,12.0,48
1.1,FREESTYLE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,37.0,--,--,9,--,--
1.2,FREESTYLE,1,25.0,00:00:37.812,0:25:12  ,0:25:12  ,49.0,--,--,11,--,--
1.3,FREESTYLE,1,25.0,00:00:26.125,0:17:26  ,0:17:26  ,35.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,41.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,51.0,--,--,16,--,--
1.6,BREASTSTROKE,1,25.0,00:00:39.375,0:26:17  ,0:26:17  ,54.0,--,--,15,--,--
1.7,BREASTSTROKE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,53.0,--,--,17,--,--
1.8,BREASTSTROKE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,52.0,--,--,16,--,--
REST,,,0.0,00:00:37.789,--,--,0.0,--,--,--,11.444444444444445,--
2,DRILL,2,50.0,00:01:39.633,--,--,0.0,--,--,--,9.363636363636363,--
2.1,DRILL,1,25.0,00:00:49.816,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:49.816,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:46.55,--,--,0.0,--,--,--,9.363636363636363,--
3,DRILL,2,50.0,00:01:25.39,--,--,0.0,--,--,--,7.923076923076923,--
3.1,DRILL,1,25.0,00:00:42.519,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:42.519,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:27.961,--,--,0.0,--,--,--,7.923076923076923,--
4,DRILL,2,50.0,00:02:08.312,--,--,0.0,--,--,--,6.866666666666666,--
4.1,DRILL,1,25.0,00:01:04.156,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:01:04.156,--,--,--,--,--,0,--,--
REST,,,0.0,00:01:16.438,--,--,0.0,--,--,--,6.866666666666666,--
5,DRILL,2,50.0,00:01:26.945,--,--,0.0,--,--,--,5.421052631578948,--
5.1,DRILL,1,25.0,00:00:43.472,--,--,--,--,--,0,--,--
5.2,DRILL,1,25.0,00:00:43.472,--,--,--,--,--,0,--,--
REST,,,0.0,00:01:18.305,--,--,0.0,--,--,--,5.421052631578948,--
6,DRILL,4,100.0,00:02:14.836,--,--,0.0,--,--,--,5.428571428571429,--
6.1,DRILL,1,25.0,00:00:33.709,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:33.709,--,--,--,--,--,0,--,--
6.3,DRILL,1,25.0,00:00:33.709,--,--,--,--,--,0,--,--
6.4,DRILL,1,25.0,00:00:33.709,--,--,--,--,--,0,--,--
REST,,,0.0,00:01:59.477,--,--,0.0,--,--,--,5.428571428571429,--
7,FREESTYLE,8,200.0,00:03:14.680,0:16:13  ,0:13:40  ,34.0,--,--,79,9.0,40
7.1,FREESTYLE,1,25.0,00:00:25.125,0:16:45  ,0:16:45  ,36.0,--,--,11,--,--
7.2,FREESTYLE,1,25.0,00:00:20.500,0:13:40  ,0:13:40  ,29.0,--,--,8,--,--
7.3,FREESTYLE,1,25.0,00:00:24.187,0:16:08  ,0:16:08  ,33.0,--,--,9,--,--
7.4,FREESTYLE,1,25.0,00:00:27.375,0:18:15  ,0:18:15  ,38.0,--,--,11,--,--
7.5,FREESTYLE,1,25.0,00:00:23.250,0:15:30  ,0:15:30  ,32.0,--,--,9,--,--
7.6,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,38.0,--,--,11,--,--
7.7,FREESTYLE,1,25.0,00:00:24.812,0:16:33  ,0:16:33  ,35.0,--,--,10,--,--
7.8,FREESTYLE,1,25.0,00:00:22.375,0:14:55  ,0:14:55  ,32.0,--,--,10,--,--
REST,,,0.0,00:01:34.383,--,--,0.0,--,--,--,6.655172413793103,--
8,MIXED,4,100.0,00:02:30.344,0:25:03  ,0:22:15  ,51.0,--,--,57,14.0,28
8.1,BREASTSTROKE,1,25.0,00:00:33.375,0:22:15  ,0:22:15  ,44.0,--,--,11,--,--
8.2,BREASTSTROKE,1,25.0,00:00:39.312,0:26:14  ,0:26:14  ,57.0,--,--,18,--,--
8.3,BACKSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,49.0,--,--,13,--,--
8.4,BACKSTROKE,1,25.0,00:00:41.625,0:27:46  ,0:27:46  ,57.0,--,--,15,--,--
REST,,,0.0,00:02:01.656,--,--,0.0,--,--,--,7.606060606060606,--
9,FREESTYLE,40,1000.0,00:20:24.414,0:20:23  ,0:16:40  ,40.0,--,--,410,10.0,200
