Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:19.570,0:21:37  ,0:19:37  ,44.0,--,--,93,11.0,50
1.1,BREASTSTROKE,1,25.0,00:00:40.00,0:26:40  ,0:26:40  ,54.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,44.0,--,--,13,--,--
1.3,FREESTYLE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,40.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,38.0,--,--,9,--,--
1.5,BREASTSTROKE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,50.0,--,--,14,--,--
1.6,BREASTSTROKE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,44.0,--,--,13,--,--
1.7,FREESTYLE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,43.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,40.0,--,--,9,--,--
REST,,,0.0,00:00:47.63,--,--,0.0,--,--,--,8.454545454545455,--
2,DRILL,4,100.0,00:02:45.984,--,--,0.0,--,--,--,8.461538461538462,--
2.1,DRILL,1,25.0,00:00:41.496,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:41.496,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:41.496,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:41.496,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:30.828,--,--,0.0,--,--,--,8.461538461538462,--
3,BREASTSTROKE,4,100.0,00:02:09.86,0:21:30  ,0:18:08  ,46.0,--,--,56,14.0,29
3.1,BREASTSTROKE,1,25.0,00:00:37.00,0:24:41  ,0:24:41  ,54.0,--,--,17,--,--
3.2,BREASTSTROKE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,40.0,--,--,13,--,--
3.3,BREASTSTROKE,1,25.0,00:00:32.625,0:21:45  ,0:21:45  ,45.0,--,--,12,--,--
3.4,BREASTSTROKE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,46.0,--,--,14,--,--
REST,,,0.0,00:00:21.102,--,--,0.0,--,--,--,9.294117647058824,--
4,FREESTYLE,8,200.0,00:03:40.695,0:18:23  ,0:14:42  ,37.0,--,--,76,9.0,40
4.1,FREESTYLE,1,25.0,00:00:26.00,0:17:20  ,0:17:20  ,35.0,--,--,9,--,--
4.2,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,42.0,--,--,10,--,--
4.3,FREESTYLE,1,25.0,00:00:22.62,0:14:42  ,0:14:42  ,30.0,--,--,8,--,--
4.4,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
4.5,FREESTYLE,1,25.0,00:00:26.875,0:17:55  ,0:17:55  ,36.0,--,--,9,--,--
4.6,FREESTYLE,1,25.0,00:00:31.250,0:20:49  ,0:20:49  ,42.0,--,--,11,--,--
4.7,FREESTYLE,1,25.0,00:00:26.00,0:17:20  ,0:17:20  ,36.0,--,--,10,--,--
4.8,FREESTYLE,1,25.0,00:00:29.250,0:19:30  ,0:19:30  ,39.0,--,--,10,--,--
REST,,,0.0,00:01:09.930,--,--,0.0,--,--,--,9.52,--
5,BACKSTROKE,4,100.0,00:02:16.844,0:22:47  ,0:21:23  ,47.0,--,--,52,13.0,27
5.1,BACKSTROKE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,45.0,--,--,13,--,--
5.2,BACKSTROKE,1,25.0,00:00:35.875,0:23:56  ,0:23:56  ,50.0,--,--,14,--,--
5.3,BACKSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,47.0,--,--,12,--,--
5.4,BACKSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,47.0,--,--,13,--,--
