Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:45.609,0:23:46  ,0:15:55  ,47.0,--,--,98,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:40.500,0:27:00  ,0:27:00  ,55.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:44.750,0:29:52  ,0:29:52  ,63.0,--,--,18,--,--
1.3,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,40.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,40.0,--,--,9,--,--
1.5,BREASTSTROKE,1,25.0,00:00:37.187,0:24:48  ,0:24:48  ,51.0,--,--,14,--,--
1.6,BREASTSTROKE,1,25.0,00:00:34.687,0:23:08  ,0:23:08  ,49.0,--,--,14,--,--
1.7,FREESTYLE,1,25.0,00:00:42.500,0:28:20  ,0:28:20  ,56.0,--,--,13,--,--
1.8,FREESTYLE,1,25.0,00:00:23.875,0:15:55  ,0:15:55  ,31.0,--,--,7,--,--
REST,,,0.0,00:00:20.672,--,--,0.0,--,--,--,10.88888888888889,--
2,DRILL,2,50.0,00:01:47.234,--,--,0.0,--,--,--,8.909090909090908,--
2.1,DRILL,1,25.0,00:00:53.617,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:53.617,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:35.78,--,--,0.0,--,--,--,8.909090909090908,--
3,DRILL,2,50.0,00:01:43.875,--,--,0.0,--,--,--,8.153846153846153,--
3.1,DRILL,1,25.0,00:00:51.937,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:51.937,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:43.375,--,--,0.0,--,--,--,8.153846153846153,--
4,MIXED,8,200.0,00:03:44.773,0:18:43  ,0:15:05  ,39.0,--,--,93,11.0,49
4.1,FREESTYLE,1,25.0,00:00:25.562,0:17:02  ,0:17:02  ,34.0,--,--,8,--,--
4.2,FREESTYLE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,43.0,--,--,11,--,--
4.3,BREASTSTROKE,1,25.0,00:00:26.937,0:17:57  ,0:17:57  ,41.0,--,--,14,--,--
4.4,BREASTSTROKE,1,25.0,00:00:23.187,0:15:27  ,0:15:27  ,35.0,--,--,12,--,--
4.5,BACKSTROKE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,45.0,--,--,14,--,--
4.6,BACKSTROKE,1,25.0,00:00:39.812,0:26:34  ,0:26:34  ,57.0,--,--,17,--,--
4.7,FREESTYLE,1,25.0,00:00:22.625,0:15:05  ,0:15:05  ,31.0,--,--,8,--,--
4.8,FREESTYLE,1,25.0,00:00:24.62,0:16:03  ,0:16:03  ,33.0,--,--,9,--,--
REST,,,0.0,00:00:55.852,--,--,0.0,--,--,--,9.761904761904763,--
5,MIXED,4,100.0,00:02:32.820,0:25:29  ,0:23:08  ,52.0,--,--,57,14.0,28
5.1,BREASTSTROKE,1,25.0,00:00:34.687,0:23:08  ,0:23:08  ,49.0,--,--,14,--,--
5.2,BREASTSTROKE,1,25.0,00:00:39.687,0:26:29  ,0:26:29  ,56.0,--,--,16,--,--
5.3,BACKSTROKE,1,25.0,00:00:40.812,0:27:13  ,0:27:13  ,55.0,--,--,14,--,--
5.4,BACKSTROKE,1,25.0,00:00:37.625,0:25:06  ,0:25:06  ,51.0,--,--,13,--,--
REST,,,0.0,00:00:28.742,--,--,0.0,--,--,--,9.92,--
6,DRILL,2,50.0,00:02:11.383,--,--,0.0,--,--,--,9.185185185185185,--
6.1,DRILL,1,25.0,00:01:05.691,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:01:05.691,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:18.242,--,--,0.0,--,--,--,9.185185185185185,--
7,DRILL,2,50.0,00:01:59.250,--,--,0.0,--,--,--,8.89655172413793,--
7.1,DRILL,1,25.0,00:00:59.625,--,--,--,--,--,0,--,--
7.2,DRILL,1,25.0,00:00:59.625,--,--,--,--,--,0,--,--
REST,,,0.0,00:02:11.625,--,--,0.0,--,--,--,8.89655172413793,--
8,MIXED,7,175.0,00:04:08.414,0:21:10  ,0:17:46  ,44.0,--,--,92,13.0,45
8.1,FREESTYLE,1,25.0,00:00:27.562,0:18:22  ,0:18:22  ,38.0,--,--,10,--,--
8.2,FREESTYLE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,45.0,--,--,12,--,--
8.3,BREASTSTROKE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,46.0,--,--,15,--,--
8.4,BREASTSTROKE,1,25.0,00:00:26.625,0:17:46  ,0:17:46  ,41.0,--,--,14,--,--
8.5,BACKSTROKE,1,25.0,00:00:36.62,0:24:03  ,0:24:03  ,50.0,--,--,14,--,--
8.6,BACKSTROKE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,48.0,--,--,14,--,--
8.7,FREESTYLE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,47.0,--,--,13,--,--
REST,,,0.0,00:00:20.711,--,--,0.0,--,--,--,9.88888888888889,--
9,MIXED,4,100.0,00:02:22.781,0:23:48  ,0:20:28  ,48.0,--,--,52,13.0,24
9.1,BREASTSTROKE,1,25.0,00:00:36.562,0:24:24  ,0:24:24  ,53.0,--,--,16,--,--
9.2,FREESTYLE,1,25.0,00:00:41.375,0:27:35  ,0:27:35  ,54.0,--,--,13,--,--
9.3,FREESTYLE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,41.0,--,--,10,--,--
9.4,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,47.0,--,--,13,--,--
Summary,,39,975.0,00:31:10.734,0:22:06  ,0:15:05  ,45.0,--,--,392,12.600000381469727,194
