Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:28.727,0:22:22  ,0:16:50  ,45.0,--,--,96,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:36.812,0:24:32  ,0:24:32  ,49.0,--,--,12,--,--
1.2,BREASTSTROKE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,47.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:37.187,0:24:48  ,0:24:48  ,48.0,--,--,11,--,--
1.4,FREESTYLE,1,25.0,00:00:25.250,0:16:50  ,0:16:50  ,33.0,--,--,8,--,--
1.5,BREASTSTROKE,1,25.0,00:00:36.62,0:24:03  ,0:24:03  ,51.0,--,--,15,--,--
1.6,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,51.0,--,--,15,--,--
1.7,FREESTYLE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,48.0,--,--,12,--,--
1.8,FREESTYLE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,37.0,--,--,9,--,--
REST,,,0.0,00:00:32.969,--,--,0.0,--,--,--,11.88888888888889,--
2,MIXED,7,175.0,00:04:05.883,0:20:54  ,0:18:28  ,44.0,--,--,90,12.0,43
2.1,FREESTYLE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,43.0,--,--,11,--,--
2.2,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,39.0,--,--,11,--,--
2.3,BREASTSTROKE,1,25.0,00:00:27.687,0:18:28  ,0:18:28  ,41.0,--,--,13,--,--
2.4,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,50.0,--,--,16,--,--
2.5,BACKSTROKE,1,25.0,00:00:30.375,0:20:15  ,0:20:15  ,44.0,--,--,14,--,--
2.6,BACKSTROKE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,48.0,--,--,14,--,--
2.7,FREESTYLE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,44.0,--,--,11,--,--
REST,,,0.0,00:00:32.116,--,--,0.0,--,--,--,12.5,--
3,MIXED,4,100.0,00:02:12.70,0:22:01  ,0:21:09  ,45.0,--,--,49,12.0,24
3.1,BREASTSTROKE,1,25.0,00:00:33.937,0:22:38  ,0:22:38  ,48.0,--,--,14,--,--
3.2,BREASTSTROKE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,47.0,--,--,14,--,--
3.3,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
3.4,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,44.0,--,--,10,--,--
REST,,,0.0,00:00:58.180,--,--,0.0,--,--,--,12.25,--
4,MIXED,16,400.0,00:08:12.688,0:20:31  ,0:14:52  ,42.0,--,--,185,11.0,95
4.1,FREESTYLE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,41.0,--,--,10,--,--
4.2,FREESTYLE,1,25.0,00:00:28.125,0:18:46  ,0:18:46  ,36.0,--,--,8,--,--
4.3,FREESTYLE,1,25.0,00:00:24.750,0:16:30  ,0:16:30  ,33.0,--,--,8,--,--
4.4,FREESTYLE,1,25.0,00:00:24.875,0:16:35  ,0:16:35  ,33.0,--,--,8,--,--
4.5,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,51.0,--,--,15,--,--
4.6,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,50.0,--,--,15,--,--
4.7,BREASTSTROKE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,43.0,--,--,13,--,--
4.8,BREASTSTROKE,1,25.0,00:00:39.500,0:26:22  ,0:26:22  ,58.0,--,--,18,--,--
4.9,BACKSTROKE,1,25.0,00:00:26.875,0:17:55  ,0:17:55  ,38.0,--,--,11,--,--
4.10,BACKSTROKE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,45.0,--,--,13,--,--
4.11,BACKSTROKE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,47.0,--,--,13,--,--
4.12,BACKSTROKE,1,25.0,00:00:35.687,0:23:48  ,0:23:48  ,49.0,--,--,13,--,--
4.13,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,43.0,--,--,11,--,--
4.14,FREESTYLE,1,25.0,00:00:25.750,0:17:10  ,0:17:10  ,35.0,--,--,9,--,--
4.15,FREESTYLE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,49.0,--,--,13,--,--
4.16,FREESTYLE,1,25.0,00:00:22.312,0:14:52  ,0:14:52  ,29.0,--,--,7,--,--
REST,,,0.0,00:01:05.375,--,--,0.0,--,--,--,12.083333333333334,--
5,MIXED,4,100.0,00:02:21.320,0:23:34  ,0:22:47  ,48.0,--,--,54,13.0,26
5.1,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,50.0,--,--,15,--,--
5.2,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,49.0,--,--,15,--,--
5.3,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,44.0,--,--,10,--,--
5.4,BACKSTROKE,1,25.0,00:00:37.687,0:25:08  ,0:25:08  ,52.0,--,--,14,--,--
Summary,,39,975.0,00:24:29.563,0:21:27  ,0:14:52  ,44.0,--,--,474,12.100000381469727,236
