Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:37.289,0:23:03  ,0:16:45  ,47.0,--,--,99,12.0,48
1.1,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,42.0,--,--,11,--,--
1.2,FREESTYLE,1,25.0,00:00:25.125,0:16:45  ,0:16:45  ,33.0,--,--,8,--,--
1.3,FREESTYLE,1,25.0,00:00:30.312,0:20:13  ,0:20:13  ,40.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:29.812,0:19:53  ,0:19:53  ,40.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:40.625,0:27:06  ,0:27:06  ,58.0,--,--,17,--,--
1.6,BREASTSTROKE,1,25.0,00:00:38.562,0:25:43  ,0:25:43  ,55.0,--,--,16,--,--
1.7,BACKSTROKE,1,25.0,00:00:39.937,0:26:40  ,0:26:40  ,54.0,--,--,14,--,--
1.8,BACKSTROKE,1,25.0,00:00:41.562,0:27:43  ,0:27:43  ,55.0,--,--,13,--,--
REST,,,0.0,00:01:00.281,--,--,0.0,--,--,--,11.0,--
2,DRILL,2,50.0,00:01:31.47,--,--,0.0,--,--,--,9.0,--
2.1,DRILL,1,25.0,00:00:45.523,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:45.523,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:08.453,--,--,0.0,--,--,--,9.0,--
3,DRILL,2,50.0,00:01:28.188,--,--,0.0,--,--,--,7.615384615384615,--
3.1,DRILL,1,25.0,00:00:44.94,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:44.94,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:20.688,--,--,0.0,--,--,--,7.615384615384615,--
4,DRILL,2,50.0,00:01:11.125,--,--,0.0,--,--,--,6.6,--
4.1,DRILL,1,25.0,00:00:35.562,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:35.562,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:22.625,--,--,0.0,--,--,--,6.6,--
5,DRILL,2,50.0,00:01:29.875,--,--,0.0,--,--,--,6.470588235294118,--
5.1,DRILL,1,25.0,00:00:44.937,--,--,--,--,--,0,--,--
5.2,DRILL,1,25.0,00:00:44.937,--,--,--,--,--,0,--,--
REST,,,0.0,00:01:13.625,--,--,0.0,--,--,--,6.470588235294118,--
6,FREESTYLE,4,100.0,00:01:33.125,0:15:31  ,0:12:12  ,32.0,--,--,36,9.0,20
6.1,FREESTYLE,1,25.0,00:00:27.250,0:18:10  ,0:18:10  ,38.0,--,--,11,--,--
6.2,FREESTYLE,1,25.0,00:00:18.312,0:12:12  ,0:12:12  ,25.0,--,--,7,--,--
6.3,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,37.0,--,--,10,--,--
6.4,FREESTYLE,1,25.0,00:00:20.125,0:13:25  ,0:13:25  ,28.0,--,--,8,--,--
REST,,,0.0,00:00:55.250,--,--,0.0,--,--,--,7.0476190476190474,--
