Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,10,250.0,00:05:33.344,0:22:13  ,0:17:46  ,45.0,--,--,118,11.0,59
1.1,FREESTYLE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,40.0,--,--,9,--,--
1.2,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,39.0,--,--,9,--,--
1.3,BREASTSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,52.0,--,--,16,--,--
1.4,BREASTSTROKE,1,25.0,00:00:35.62,0:23:22  ,0:23:22  ,50.0,--,--,15,--,--
1.5,FREESTYLE,1,25.0,00:00:35.562,0:23:44  ,0:23:44  ,48.0,--,--,12,--,--
1.6,FREESTYLE,1,25.0,00:00:26.625,0:17:46  ,0:17:46  ,36.0,--,--,9,--,--
1.7,BACKSTROKE,1,25.0,00:00:38.375,0:25:36  ,0:25:36  ,53.0,--,--,15,--,--
1.8,BACKSTROKE,1,25.0,00:00:43.812,0:29:14  ,0:29:14  ,59.0,--,--,15,--,--
1.9,FREESTYLE,1,25.0,00:00:30.250,0:20:10  ,0:20:10  ,40.0,--,--,10,--,--
1.10,FREESTYLE,1,25.0,00:00:26.687,0:17:48  ,0:17:48  ,35.0,--,--,8,--,--
REST,,,0.0,00:00:54.859,--,--,0.0,--,--,--,11.727272727272727,--
2,MIXED,20,500.0,00:11:04.47,0:22:08  ,0:17:02  ,44.0,--,--,235,11.0,116
2.1,FREESTYLE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,44.0,--,--,11,--,--
2.2,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,42.0,--,--,10,--,--
2.3,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,42.0,--,--,10,--,--
2.4,FREESTYLE,1,25.0,00:00:28.125,0:18:46  ,0:18:46  ,38.0,--,--,10,--,--
2.5,BREASTSTROKE,1,25.0,00:00:40.875,0:27:16  ,0:27:16  ,58.0,--,--,17,--,--
2.6,BREASTSTROKE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,45.0,--,--,13,--,--
2.7,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,49.0,--,--,14,--,--
2.8,BREASTSTROKE,1,25.0,00:00:37.250,0:24:50  ,0:24:50  ,52.0,--,--,15,--,--
2.9,FREESTYLE,1,25.0,00:00:25.562,0:17:02  ,0:17:02  ,33.0,--,--,7,--,--
2.10,FREESTYLE,1,25.0,00:00:31.125,0:20:45  ,0:20:45  ,41.0,--,--,10,--,--
2.11,FREESTYLE,1,25.0,00:00:25.812,0:17:13  ,0:17:13  ,34.0,--,--,8,--,--
2.12,FREESTYLE,1,25.0,00:00:37.125,0:24:45  ,0:24:45  ,49.0,--,--,12,--,--
2.13,BACKSTROKE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,50.0,--,--,14,--,--
2.14,BACKSTROKE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,48.0,--,--,14,--,--
2.15,BACKSTROKE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,48.0,--,--,14,--,--
2.16,BACKSTROKE,1,25.0,00:00:38.875,0:25:55  ,0:25:55  ,52.0,--,--,13,--,--
2.17,FREESTYLE,1,25.0,00:00:34.750,0:23:10  ,0:23:10  ,47.0,--,--,12,--,--
2.18,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
2.19,FREESTYLE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,46.0,--,--,11,--,--
2.20,FREESTYLE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,46.0,--,--,11,--,--
REST,,,0.0,00:02:22.891,--,--,0.0,--,--,--,11.870967741935484,--
3,FREESTYLE,10,250.0,00:05:10.758,0:20:42  ,0:17:38  ,41.0,--,--,105,10.0,50
3.1,FREESTYLE,1,25.0,00:00:39.687,0:26:29  ,0:26:29  ,55.0,--,--,15,--,--
3.2,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,38.0,--,--,9,--,--
3.3,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,41.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,40.0,--,--,11,--,--
3.5,FREESTYLE,1,25.0,00:00:26.437,0:17:38  ,0:17:38  ,35.0,--,--,9,--,--
3.6,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,42.0,--,--,11,--,--
3.7,FREESTYLE,1,25.0,00:00:31.500,0:21:01  ,0:21:01  ,43.0,--,--,11,--,--
3.8,FREESTYLE,1,25.0,00:00:28.437,0:18:57  ,0:18:57  ,37.0,--,--,9,--,--
3.9,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,41.0,--,--,10,--,--
3.10,FREESTYLE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,43.0,--,--,10,--,--
Summary,,40,1000.0,00:25:06.70,0:21:47  ,0:17:02  ,44.0,--,--,458,11.399999618530273,225
