Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,FREESTYLE,6,150.0,00:02:59.914,0:19:57  ,0:18:10  ,40.0,--,--,61,10.0,30
1.1,FREESTYLE,1,25.0,00:00:31.312,0:20:53  ,0:20:53  ,42.0,--,--,11,--,--
1.2,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
1.3,FREESTYLE,1,25.0,00:00:27.750,0:18:31  ,0:18:31  ,37.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,42.0,--,--,11,--,--
1.5,FREESTYLE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,48.0,--,--,13,--,--
1.6,FREESTYLE,1,25.0,00:00:27.250,0:18:10  ,0:18:10  ,35.0,--,--,8,--,--
REST,,,0.0,00:01:17.734,--,--,0.0,--,--,--,9.857142857142858,--
2,FREESTYLE,8,200.0,00:03:15.516,0:16:17  ,0:11:32  ,34.0,--,--,77,9.0,40
2.1,FREESTYLE,1,25.0,00:00:22.625,0:15:05  ,0:15:05  ,31.0,--,--,8,--,--
2.2,FREESTYLE,1,25.0,00:00:24.62,0:16:03  ,0:16:03  ,33.0,--,--,9,--,--
2.3,FREESTYLE,1,25.0,00:00:24.437,0:16:17  ,0:16:17  ,33.0,--,--,9,--,--
2.4,FREESTYLE,1,25.0,00:00:24.875,0:16:35  ,0:16:35  ,35.0,--,--,10,--,--
2.5,FREESTYLE,1,25.0,00:00:24.750,0:16:30  ,0:16:30  ,35.0,--,--,10,--,--
2.6,FREESTYLE,1,25.0,00:00:24.562,0:16:23  ,0:16:23  ,35.0,--,--,10,--,--
2.7,FREESTYLE,1,25.0,00:00:32.937,0:21:57  ,0:21:57  ,48.0,--,--,15,--,--
2.8,FREESTYLE,1,25.0,00:00:17.312,0:11:32  ,0:11:32  ,23.0,--,--,6,--,--
REST,,,0.0,00:01:49.609,--,--,0.0,--,--,--,9.8,--
3,FREESTYLE,40,1000.0,00:24:53.844,0:24:54  ,0:17:02  ,50.0,--,--,523,13.0,200
3.1,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,39.0,--,--,9,--,--
3.2,FREESTYLE,1,25.0,00:00:29.312,0:19:33  ,0:19:33  ,39.0,--,--,10,--,--
3.3,FREESTYLE,1,25.0,00:00:43.500,0:29:02  ,0:29:02  ,60.0,--,--,16,--,--
3.4,FREESTYLE,1,25.0,00:00:55.812,0:37:17  ,0:37:17  ,76.0,--,--,20,--,--
3.5,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,42.0,--,--,11,--,--
3.6,FREESTYLE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,44.0,--,--,11,--,--
3.7,FREESTYLE,1,25.0,00:00:26.812,0:17:52  ,0:17:52  ,36.0,--,--,9,--,--
3.8,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,39.0,--,--,10,--,--
3.9,FREESTYLE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,42.0,--,--,10,--,--
3.10,FREESTYLE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,44.0,--,--,11,--,--
3.11,FREESTYLE,1,25.0,00:00:32.625,0:21:45  ,0:21:45  ,44.0,--,--,11,--,--
3.12,FREESTYLE,1,25.0,00:00:37.812,0:25:12  ,0:25:12  ,51.0,--,--,13,--,--
3.13,FREESTYLE,1,25.0,00:00:25.562,0:17:02  ,0:17:02  ,34.0,--,--,8,--,--
3.14,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
3.15,FREESTYLE,1,25.0,00:01:10.62,0:46:48  ,0:46:48  ,95.0,--,--,25,--,--
3.16,FREESTYLE,1,25.0,00:00:57.500,0:38:24  ,0:38:24  ,79.0,--,--,21,--,--
3.17,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,43.0,--,--,11,--,--
3.18,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
3.19,FREESTYLE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,43.0,--,--,11,--,--
3.20,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,43.0,--,--,11,--,--
3.21,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,43.0,--,--,11,--,--
3.22,FREESTYLE,1,25.0,00:00:32.686,0:21:48  ,0:21:48  ,44.0,--,--,11,--,--
3.23,FREESTYLE,1,25.0,00:00:34.62,0:22:44  ,0:22:44  ,46.0,--,--,12,--,--
3.24,FREESTYLE,1,25.0,00:00:35.562,0:23:44  ,0:23:44  ,48.0,--,--,12,--,--
3.25,FREESTYLE,1,25.0,00:00:57.750,0:38:34  ,0:38:34  ,79.0,--,--,21,--,--
3.26,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,43.0,--,--,11,--,--
3.27,FREESTYLE,1,25.0,00:00:31.312,0:20:53  ,0:20:53  ,42.0,--,--,11,--,--
3.28,FREESTYLE,1,25.0,00:00:31.500,0:21:01  ,0:21:01  ,43.0,--,--,11,--,--
3.29,FREESTYLE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,42.0,--,--,11,--,--
3.30,FREESTYLE,1,25.0,00:00:33.750,0:22:31  ,0:22:31  ,46.0,--,--,12,--,--
3.31,FREESTYLE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,44.0,--,--,11,--,--
3.32,FREESTYLE,1,25.0,00:00:37.875,0:25:15  ,0:25:15  ,52.0,--,--,14,--,--
3.33,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,42.0,--,--,11,--,--
3.34,FREESTYLE,1,25.0,00:01:00.250,0:40:15  ,0:40:15  ,82.0,--,--,22,--,--
3.35,FREESTYLE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,46.0,--,--,12,--,--
3.36,FREESTYLE,1,25.0,00:00:26.875,0:17:55  ,0:17:55  ,37.0,--,--,10,--,--
3.37,FREESTYLE,1,25.0,00:01:02.437,0:41:39  ,0:41:39  ,86.0,--,--,24,--,--
3.38,FREESTYLE,1,25.0,00:01:03.375,0:42:18  ,0:42:18  ,87.0,--,--,24,--,--
3.39,FREESTYLE,1,25.0,00:00:34.562,0:23:03  ,0:23:03  ,47.0,--,--,12,--,--
3.40,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,41.0,--,--,10,--,--
REST,,,0.0,00:04:09.656,--,--,0.0,--,--,--,12.327272727272728,--
4,MIXED,6,150.0,00:03:32.633,0:23:38  ,0:21:15  ,51.0,--,--,98,16.0,42
4.1,BREASTSTROKE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,49.0,--,--,17,--,--
4.2,BREASTSTROKE,1,25.0,00:00:39.312,0:26:14  ,0:26:14  ,58.0,--,--,19,--,--
4.3,BREASTSTROKE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,48.0,--,--,16,--,--
4.4,BREASTSTROKE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,49.0,--,--,16,--,--
4.5,BREASTSTROKE,1,25.0,00:00:39.687,0:26:29  ,0:26:29  ,57.0,--,--,17,--,--
4.6,BACKSTROKE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,50.0,--,--,13,--,--
Summary,,60,1500.0,00:41:59.16,0:23:06  ,0:11:32  ,47.0,--,--,759,12.600000381469727,312
