Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,FREESTYLE,8,200.0,00:03:59.16,0:19:53  ,0:17:50  ,39.0,--,--,79,9.0,40
1.1,FREESTYLE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,42.0,--,--,10,--,--
1.2,FREESTYLE,1,25.0,00:00:26.750,0:17:50  ,0:17:50  ,35.0,--,--,8,--,--
1.3,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,38.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:29.312,0:19:33  ,0:19:33  ,39.0,--,--,10,--,--
1.5,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
1.6,FREESTYLE,1,25.0,00:00:28.250,0:18:51  ,0:18:51  ,37.0,--,--,9,--,--
1.7,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,44.0,--,--,12,--,--
1.8,FREESTYLE,1,25.0,00:00:29.187,0:19:28  ,0:19:28  ,39.0,--,--,10,--,--
REST,,,0.0,00:00:51.719,--,--,0.0,--,--,--,10.0,--
2,FREESTYLE,4,100.0,00:01:49.00,0:18:10  ,0:17:32  ,38.0,--,--,43,10.0,20
2.1,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,39.0,--,--,11,--,--
2.2,FREESTYLE,1,25.0,00:00:26.312,0:17:32  ,0:17:32  ,36.0,--,--,10,--,--
2.3,FREESTYLE,1,25.0,00:00:26.812,0:17:52  ,0:17:52  ,38.0,--,--,11,--,--
2.4,FREESTYLE,1,25.0,00:00:28.00,0:18:41  ,0:18:41  ,39.0,--,--,11,--,--
REST,,,0.0,00:00:12.188,--,--,0.0,--,--,--,10.23076923076923,--
REST,,,0.0,00:00:01.906,--,--,0.0,--,--,--,10.23076923076923,--
REST,,,0.0,00:00:23.594,--,--,0.0,--,--,--,10.23076923076923,--
3,FREESTYLE,4,100.0,00:01:53.109,0:18:51  ,0:17:57  ,39.0,--,--,43,10.0,20
3.1,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,40.0,--,--,11,--,--
3.2,FREESTYLE,1,25.0,00:00:27.750,0:18:31  ,0:18:31  ,39.0,--,--,11,--,--
3.3,FREESTYLE,1,25.0,00:00:26.937,0:17:57  ,0:17:57  ,37.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:29.687,0:19:47  ,0:19:47  ,41.0,--,--,11,--,--
REST,,,0.0,00:00:53.953,--,--,0.0,--,--,--,10.294117647058824,--
4,FREESTYLE,4,100.0,00:01:50.656,0:18:27  ,0:13:33  ,38.0,--,--,42,10.0,20
4.1,FREESTYLE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,37.0,--,--,10,--,--
4.2,FREESTYLE,1,25.0,00:00:20.312,0:13:33  ,0:13:33  ,28.0,--,--,8,--,--
4.3,FREESTYLE,1,25.0,00:00:37.625,0:25:06  ,0:25:06  ,53.0,--,--,15,--,--
4.4,FREESTYLE,1,25.0,00:00:25.625,0:17:05  ,0:17:05  ,35.0,--,--,9,--,--
REST,,,0.0,00:01:21.469,--,--,0.0,--,--,--,10.523809523809524,--
5,BREASTSTROKE,8,200.0,00:04:35.828,0:22:59  ,0:19:57  ,50.0,--,--,124,15.0,57
5.1,BREASTSTROKE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,44.0,--,--,14,--,--
5.2,BREASTSTROKE,1,25.0,00:00:39.187,0:26:09  ,0:26:09  ,56.0,--,--,17,--,--
5.3,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,50.0,--,--,16,--,--
5.4,BREASTSTROKE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,47.0,--,--,15,--,--
5.5,BREASTSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,49.0,--,--,15,--,--
5.6,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,50.0,--,--,15,--,--
5.7,BREASTSTROKE,1,25.0,00:00:37.812,0:25:12  ,0:25:12  ,54.0,--,--,16,--,--
