Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:12.250,0:20:59  ,0:15:22  ,43.0,--,--,95,11.0,48
1.1,BREASTSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,51.0,--,--,15,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,46.0,--,--,14,--,--
1.3,BREASTSTROKE,1,25.0,00:00:34.937,0:23:18  ,0:23:18  ,49.0,--,--,14,--,--
1.4,BREASTSTROKE,1,25.0,00:00:37.437,0:24:59  ,0:24:59  ,53.0,--,--,16,--,--
1.5,FREESTYLE,1,25.0,00:00:23.62,0:15:22  ,0:15:22  ,30.0,--,--,7,--,--
1.6,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,38.0,--,--,9,--,--
1.7,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,43.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:27.625,0:18:26  ,0:18:26  ,37.0,--,--,9,--,--
REST,,,0.0,00:00:29.195,--,--,0.0,--,--,--,8.636363636363637,--
2,DRILL,4,100.0,00:02:42.289,--,--,0.0,--,--,--,8.153846153846153,--
2.1,DRILL,1,25.0,00:00:40.572,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:40.572,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:40.572,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:40.572,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:18.961,--,--,0.0,--,--,--,8.153846153846153,--
3,MIXED,16,400.0,00:08:14.742,0:20:37  ,0:17:13  ,43.0,--,--,202,12.0,98
3.1,FREESTYLE,1,25.0,00:00:31.125,0:20:45  ,0:20:45  ,42.0,--,--,11,--,--
3.2,FREESTYLE,1,25.0,00:00:26.437,0:17:38  ,0:17:38  ,36.0,--,--,10,--,--
3.3,FREESTYLE,1,25.0,00:00:29.250,0:19:30  ,0:19:30  ,39.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,36.0,--,--,9,--,--
3.5,BREASTSTROKE,1,25.0,00:00:31.250,0:20:49  ,0:20:49  ,45.0,--,--,14,--,--
3.6,BREASTSTROKE,1,25.0,00:00:34.62,0:22:44  ,0:22:44  ,50.0,--,--,16,--,--
3.7,BREASTSTROKE,1,25.0,00:00:31.812,0:21:13  ,0:21:13  ,47.0,--,--,15,--,--
3.8,BREASTSTROKE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,43.0,--,--,14,--,--
3.9,FREESTYLE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,47.0,--,--,13,--,--
3.10,FREESTYLE,1,25.0,00:00:25.812,0:17:13  ,0:17:13  ,35.0,--,--,9,--,--
3.11,FREESTYLE,1,25.0,00:00:29.812,0:19:53  ,0:19:53  ,41.0,--,--,11,--,--
3.12,FREESTYLE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,40.0,--,--,10,--,--
3.13,BREASTSTROKE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,47.0,--,--,15,--,--
3.14,BREASTSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,51.0,--,--,15,--,--
3.15,BREASTSTROKE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,49.0,--,--,15,--,--
3.16,BREASTSTROKE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,48.0,--,--,15,--,--
REST,,,0.0,00:00:27.320,--,--,0.0,--,--,--,9.580645161290322,--
4,DRILL,4,100.0,00:02:47.359,--,--,0.0,--,--,--,9.333333333333334,--
4.1,DRILL,1,25.0,00:00:41.839,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:41.839,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:41.839,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:41.839,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:29.828,--,--,0.0,--,--,--,9.333333333333334,--
5,MIXED,8,200.0,00:04:24.938,0:22:04  ,0:17:18  ,46.0,--,--,104,13.0,48
5.1,FREESTYLE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,44.0,--,--,11,--,--
5.2,FREESTYLE,1,25.0,00:00:25.937,0:17:18  ,0:17:18  ,35.0,--,--,9,--,--
5.3,FREESTYLE,1,25.0,00:00:35.312,0:23:34  ,0:23:34  ,46.0,--,--,11,--,--
5.4,FREESTYLE,1,25.0,00:00:26.437,0:17:38  ,0:17:38  ,35.0,--,--,9,--,--
5.5,BREASTSTROKE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,50.0,--,--,16,--,--
5.6,BREASTSTROKE,1,25.0,00:00:38.125,0:25:26  ,0:25:26  ,55.0,--,--,17,--,--
5.7,BREASTSTROKE,1,25.0,00:00:36.812,0:24:32  ,0:24:32  ,53.0,--,--,16,--,--
5.8,BREASTSTROKE,1,25.0,00:00:35.312,0:23:34  ,0:23:34  ,50.0,--,--,15,--,--
Summary,,40,1000.0,00:24:06.992,0:21:04  ,0:15:22  ,44.0,--,--,401,12.5,194
