Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:12.86,0:20:57  ,0:15:08  ,42.0,--,--,90,11.0,49
1.1,BREASTSTROKE,1,25.0,00:00:37.937,0:25:19  ,0:25:19  ,52.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:41.375,0:27:35  ,0:27:35  ,55.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:23.937,0:15:57  ,0:15:57  ,31.0,--,--,7,--,--
1.4,FREESTYLE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,46.0,--,--,11,--,--
1.5,BREASTSTROKE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,39.0,--,--,12,--,--
1.6,BREASTSTROKE,1,25.0,00:00:37.500,0:25:01  ,0:25:01  ,54.0,--,--,16,--,--
1.7,FREESTYLE,1,25.0,00:00:26.750,0:17:50  ,0:17:50  ,36.0,--,--,9,--,--
1.8,FREESTYLE,1,25.0,00:00:22.687,0:15:08  ,0:15:08  ,30.0,--,--,7,--,--
REST,,,0.0,00:01:13.852,--,--,0.0,--,--,--,8.181818181818182,--
2,DRILL,4,100.0,00:03:15.500,--,--,0.0,--,--,--,7.615384615384615,--
2.1,DRILL,1,25.0,00:00:48.875,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:48.875,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:48.875,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:48.875,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:34.938,--,--,0.0,--,--,--,7.615384615384615,--
3,MIXED,16,400.0,00:07:41.789,0:19:14  ,0:15:15  ,40.0,--,--,186,11.0,98
3.1,FREESTYLE,1,25.0,00:00:26.875,0:17:55  ,0:17:55  ,36.0,--,--,9,--,--
3.2,FREESTYLE,1,25.0,00:00:23.625,0:15:45  ,0:15:45  ,32.0,--,--,8,--,--
3.3,FREESTYLE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,36.0,--,--,9,--,--
3.4,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,44.0,--,--,12,--,--
3.5,BREASTSTROKE,1,25.0,00:00:24.250,0:16:10  ,0:16:10  ,36.0,--,--,12,--,--
3.6,BREASTSTROKE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,46.0,--,--,15,--,--
3.7,BREASTSTROKE,1,25.0,00:00:22.875,0:15:15  ,0:15:15  ,34.0,--,--,11,--,--
3.8,BREASTSTROKE,1,25.0,00:00:32.625,0:21:45  ,0:21:45  ,48.0,--,--,15,--,--
3.9,BACKSTROKE,1,25.0,00:00:36.687,0:24:28  ,0:24:28  ,52.0,--,--,15,--,--
3.10,BACKSTROKE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,39.0,--,--,11,--,--
3.11,BACKSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,49.0,--,--,15,--,--
3.12,BACKSTROKE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,49.0,--,--,14,--,--
3.13,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,40.0,--,--,11,--,--
3.14,FREESTYLE,1,25.0,00:00:25.437,0:16:58  ,0:16:58  ,34.0,--,--,9,--,--
3.15,FREESTYLE,1,25.0,00:00:27.750,0:18:31  ,0:18:31  ,38.0,--,--,10,--,--
3.16,FREESTYLE,1,25.0,00:00:26.00,0:17:20  ,0:17:20  ,36.0,--,--,10,--,--
REST,,,0.0,00:01:17.711,--,--,0.0,--,--,--,8.903225806451612,--
4,DRILL,4,100.0,00:03:09.500,--,--,0.0,--,--,--,8.606060606060606,--
4.1,DRILL,1,25.0,00:00:47.375,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:47.375,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:47.375,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:47.375,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:13.438,--,--,0.0,--,--,--,8.606060606060606,--
REST,,,0.0,00:00:01.898,--,--,0.0,--,--,--,8.606060606060606,--
REST,,,0.0,00:00:51.977,--,--,0.0,--,--,--,8.606060606060606,--
5,FREESTYLE,10,250.0,00:04:55.39,0:19:40  ,0:16:38  ,39.0,--,--,96,9.0,50
5.1,FREESTYLE,1,25.0,00:00:27.375,0:18:15  ,0:18:15  ,35.0,--,--,8,--,--
5.2,FREESTYLE,1,25.0,00:00:28.562,0:19:02  ,0:19:02  ,38.0,--,--,9,--,--
5.3,FREESTYLE,1,25.0,00:00:28.250,0:18:51  ,0:18:51  ,37.0,--,--,9,--,--
5.4,FREESTYLE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,45.0,--,--,11,--,--
5.5,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,40.0,--,--,10,--,--
5.6,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,33.0,--,--,8,--,--
5.7,FREESTYLE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,46.0,--,--,12,--,--
5.8,FREESTYLE,1,25.0,00:00:30.62,0:20:03  ,0:20:03  ,40.0,--,--,10,--,--
5.9,FREESTYLE,1,25.0,00:00:27.62,0:18:03  ,0:18:03  ,36.0,--,--,9,--,--
5.10,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,41.0,--,--,10,--,--
REST,,,0.0,00:00:33.898,--,--,0.0,--,--,--,9.046511627906977,--
6,BREASTSTROKE,6,150.0,00:03:37.813,0:24:11  ,0:20:25  ,51.0,--,--,89,14.0,43
6.1,BREASTSTROKE,1,25.0,00:00:37.187,0:24:48  ,0:24:48  ,54.0,--,--,17,--,--
6.2,BREASTSTROKE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,44.0,--,--,13,--,--
6.3,BREASTSTROKE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,49.0,--,--,14,--,--
6.4,BREASTSTROKE,1,25.0,00:00:38.500,0:25:40  ,0:25:40  ,55.0,--,--,16,--,--
6.5,BREASTSTROKE,1,25.0,00:00:36.687,0:24:28  ,0:24:28  ,51.0,--,--,14,--,--
6.6,BREASTSTROKE,1,25.0,00:00:39.937,0:26:40  ,0:26:40  ,55.0,--,--,15,--,--
Summary,,48,1200.0,00:31:39.852,0:20:26  ,0:15:08  ,42.0,--,--,461,11.5,240
