Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:28.367,0:22:20  ,0:17:30  ,45.0,--,--,98,12.0,48
1.1,FREESTYLE,1,25.0,00:00:28.625,0:19:05  ,0:19:05  ,37.0,--,--,8,--,--
1.2,FREESTYLE,1,25.0,00:00:37.250,0:24:50  ,0:24:50  ,49.0,--,--,12,--,--
1.3,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,40.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:26.250,0:17:30  ,0:17:30  ,33.0,--,--,7,--,--
1.5,BREASTSTROKE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,51.0,--,--,16,--,--
1.6,BREASTSTROKE,1,25.0,00:00:36.437,0:24:17  ,0:24:17  ,52.0,--,--,16,--,--
1.7,BREASTSTROKE,1,25.0,00:00:36.62,0:24:03  ,0:24:03  ,51.0,--,--,15,--,--
1.8,BREASTSTROKE,1,25.0,00:00:38.250,0:25:31  ,0:25:31  ,52.0,--,--,14,--,--
REST,,,0.0,00:02:16.602,--,--,0.0,--,--,--,10.88888888888889,--
2,DRILL,2,50.0,00:01:08.141,--,--,0.0,--,--,--,8.909090909090908,--
2.1,DRILL,1,25.0,00:00:34.70,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:34.70,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:51.547,--,--,0.0,--,--,--,8.909090909090908,--
3,DRILL,2,50.0,00:00:23.438,--,--,0.0,--,--,--,7.538461538461538,--
3.1,DRILL,1,25.0,00:00:11.719,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:11.719,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:05.938,--,--,0.0,--,--,--,7.538461538461538,--
4,DRILL,2,50.0,00:01:37.742,--,--,0.0,--,--,--,6.533333333333333,--
4.1,DRILL,1,25.0,00:00:48.871,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:48.871,--,--,--,--,--,0,--,--
REST,,,0.0,00:03:13.695,--,--,0.0,--,--,--,6.533333333333333,--
5,DRILL,2,50.0,00:01:35.547,--,--,0.0,--,--,--,5.764705882352941,--
5.1,DRILL,1,25.0,00:00:47.773,--,--,--,--,--,0,--,--
5.2,DRILL,1,25.0,00:00:47.773,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:31.891,--,--,0.0,--,--,--,5.764705882352941,--
6,DRILL,2,50.0,00:01:11.672,--,--,0.0,--,--,--,5.157894736842105,--
6.1,DRILL,1,25.0,00:00:35.836,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:35.836,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:03.828,--,--,0.0,--,--,--,5.157894736842105,--
7,DRILL,2,50.0,00:01:14.08,--,--,0.0,--,--,--,5.095238095238095,--
7.1,DRILL,1,25.0,00:00:37.04,--,--,--,--,--,0,--,--
7.2,DRILL,1,25.0,00:00:37.04,--,--,--,--,--,0,--,--
REST,,,0.0,00:01:27.492,--,--,0.0,--,--,--,5.095238095238095,--
8,FREESTYLE,4,100.0,00:01:31.977,0:15:19  ,0:13:13  ,32.0,--,--,37,9.0,20
8.1,FREESTYLE,1,25.0,00:00:21.562,0:14:22  ,0:14:22  ,31.0,--,--,9,--,--
8.2,FREESTYLE,1,25.0,00:00:26.937,0:17:57  ,0:17:57  ,38.0,--,--,11,--,--
8.3,FREESTYLE,1,25.0,00:00:19.812,0:13:13  ,0:13:13  ,28.0,--,--,8,--,--
8.4,FREESTYLE,1,25.0,00:00:23.687,0:15:47  ,0:15:47  ,33.0,--,--,9,--,--
REST,,,0.0,00:01:02.586,--,--,0.0,--,--,--,6.04,--
9,BREASTSTROKE,4,100.0,00:02:25.781,0:24:17  ,0:23:18  ,52.0,--,--,65,16.0,28
9.1,BREASTSTROKE,1,25.0,00:00:34.937,0:23:18  ,0:23:18  ,51.0,--,--,16,--,--
9.2,BREASTSTROKE,1,25.0,00:00:36.437,0:24:17  ,0:24:17  ,53.0,--,--,17,--,--
9.3,BREASTSTROKE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,53.0,--,--,16,--,--
9.4,BREASTSTROKE,1,25.0,00:00:37.687,0:25:08  ,0:25:08  ,54.0,--,--,16,--,--
REST,,,0.0,00:00:17.719,--,--,0.0,--,--,--,7.310344827586207,--
10,FREESTYLE,40,1000.0,00:20:35.422,0:20:36  ,0:16:12  ,41.0,--,--,413,10.0,200
10.1,FREESTYLE,1,25.0,00:00:35.437,0:23:38  ,0:23:38  ,47.0,--,--,12,--,--
10.2,FREESTYLE,1,25.0,00:00:24.312,0:16:12  ,0:16:12  ,31.0,--,--,7,--,--
10.3,FREESTYLE,1,25.0,00:00:31.250,0:20:49  ,0:20:49  ,40.0,--,--,9,--,--
10.4,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,44.0,--,--,11,--,--
10.5,FREESTYLE,1,25.0,00:00:33.500,0:22:20  ,0:22:20  ,45.0,--,--,11,--,--
10.6,FREESTYLE,1,25.0,00:00:26.625,0:17:46  ,0:17:46  ,36.0,--,--,9,--,--
10.7,FREESTYLE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,48.0,--,--,12,--,--
10.8,FREESTYLE,1,25.0,00:00:25.750,0:17:10  ,0:17:10  ,34.0,--,--,8,--,--
10.9,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,40.0,--,--,10,--,--
10.10,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,40.0,--,--,10,--,--
10.11,FREESTYLE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,39.0,--,--,9,--,--
10.12,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,43.0,--,--,10,--,--
10.13,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,44.0,--,--,11,--,--
10.14,FREESTYLE,1,25.0,00:00:29.750,0:19:50  ,0:19:50  ,41.0,--,--,11,--,--
10.15,FREESTYLE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,43.0,--,--,11,--,--
10.16,FREESTYLE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,43.0,--,--,9,--,--
10.17,FREESTYLE,1,25.0,00:00:34.125,0:22:46  ,0:22:46  ,44.0,--,--,10,--,--
10.18,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,42.0,--,--,10,--,--
10.19,FREESTYLE,1,25.0,00:00:29.562,0:19:43  ,0:19:43  ,39.0,--,--,9,--,--
10.20,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,44.0,--,--,11,--,--
10.21,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,40.0,--,--,10,--,--
10.22,FREESTYLE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,47.0,--,--,12,--,--
10.23,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
10.24,FREESTYLE,1,25.0,00:00:38.187,0:25:29  ,0:25:29  ,50.0,--,--,12,--,--
10.25,FREESTYLE,1,25.0,00:00:25.312,0:16:53  ,0:16:53  ,33.0,--,--,8,--,--
