Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,9,225.0,00:04:21.257,0:19:20  ,0:06:57  ,40.0,--,--,99,11.0,59
1.1,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,39.0,--,--,10,--,--
1.2,FREESTYLE,1,25.0,00:00:31.62,0:20:43  ,0:20:43  ,41.0,--,--,10,--,--
1.3,BREASTSTROKE,1,25.0,00:00:10.437,0:06:57  ,0:06:57  ,14.0,--,--,4,--,--
1.4,BREASTSTROKE,1,25.0,00:00:24.62,0:16:03  ,0:16:03  ,34.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,50.0,--,--,16,--,--
1.6,FREESTYLE,1,25.0,00:00:40.375,0:26:55  ,0:26:55  ,53.0,--,--,13,--,--
1.7,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,45.0,--,--,11,--,--
1.8,BREASTSTROKE,1,25.0,00:00:24.562,0:16:23  ,0:16:23  ,36.0,--,--,11,--,--
1.9,BREASTSTROKE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,47.0,--,--,14,--,--
REST,,,0.0,00:01:04.688,--,--,0.0,--,--,--,11.1,--
2,FREESTYLE,8,200.0,00:03:32.383,0:17:41  ,0:16:30  ,36.0,--,--,81,10.0,40
2.1,FREESTYLE,1,25.0,00:00:28.625,0:19:05  ,0:19:05  ,41.0,--,--,12,--,--
2.2,FREESTYLE,1,25.0,00:00:25.687,0:17:07  ,0:17:07  ,36.0,--,--,10,--,--
2.3,FREESTYLE,1,25.0,00:00:24.750,0:16:30  ,0:16:30  ,34.0,--,--,9,--,--
2.4,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,37.0,--,--,10,--,--
2.5,FREESTYLE,1,25.0,00:00:26.312,0:17:32  ,0:17:32  ,36.0,--,--,10,--,--
2.6,FREESTYLE,1,25.0,00:00:26.250,0:17:30  ,0:17:30  ,36.0,--,--,10,--,--
2.7,FREESTYLE,1,25.0,00:00:25.875,0:17:15  ,0:17:15  ,36.0,--,--,10,--,--
2.8,FREESTYLE,1,25.0,00:00:27.750,0:18:31  ,0:18:31  ,38.0,--,--,10,--,--
REST,,,0.0,00:01:10.930,--,--,0.0,--,--,--,10.61111111111111,--
3,FREESTYLE,2,50.0,00:00:47.641,0:15:53  ,0:14:48  ,34.0,--,--,20,10.0,10
3.1,FREESTYLE,1,25.0,00:00:25.500,0:17:00  ,0:17:00  ,37.0,--,--,11,--,--
3.2,FREESTYLE,1,25.0,00:00:22.187,0:14:48  ,0:14:48  ,31.0,--,--,9,--,--
REST,,,0.0,00:01:00.297,--,--,0.0,--,--,--,10.45,--
4,FREESTYLE,2,50.0,00:00:49.984,0:16:40  ,0:16:15  ,34.0,--,--,19,9.0,10
4.1,FREESTYLE,1,25.0,00:00:24.375,0:16:15  ,0:16:15  ,33.0,--,--,9,--,--
4.2,FREESTYLE,1,25.0,00:00:25.625,0:17:05  ,0:17:05  ,36.0,--,--,10,--,--
REST,,,0.0,00:01:58.328,--,--,0.0,--,--,--,10.454545454545455,--
5,FREESTYLE,21,525.0,00:11:39.539,0:22:13  ,0:11:12  ,45.0,--,--,248,11.0,105
5.1,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,42.0,--,--,11,--,--
5.2,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,42.0,--,--,11,--,--
5.3,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,41.0,--,--,10,--,--
5.4,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,41.0,--,--,10,--,--
5.5,FREESTYLE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,43.0,--,--,11,--,--
5.6,FREESTYLE,1,25.0,00:00:31.562,0:21:02  ,0:21:02  ,43.0,--,--,11,--,--
5.7,FREESTYLE,1,25.0,00:00:33.625,0:22:25  ,0:22:25  ,47.0,--,--,13,--,--
5.8,FREESTYLE,1,25.0,00:00:28.437,0:18:57  ,0:18:57  ,38.0,--,--,10,--,--
5.9,FREESTYLE,1,25.0,00:00:25.562,0:17:02  ,0:17:02  ,37.0,--,--,11,--,--
5.10,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,39.0,--,--,10,--,--
5.11,FREESTYLE,1,25.0,00:00:37.437,0:24:59  ,0:24:59  ,51.0,--,--,14,--,--
5.12,FREESTYLE,1,25.0,00:00:31.62,0:20:43  ,0:20:43  ,42.0,--,--,11,--,--
5.13,FREESTYLE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,46.0,--,--,12,--,--
5.14,FREESTYLE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,44.0,--,--,11,--,--
5.15,FREESTYLE,1,25.0,00:00:38.312,0:25:33  ,0:25:33  ,52.0,--,--,14,--,--
5.16,FREESTYLE,1,25.0,00:00:16.812,0:11:12  ,0:11:12  ,23.0,--,--,6,--,--
5.17,FREESTYLE,1,25.0,00:01:09.500,0:46:25  ,0:46:25  ,96.0,--,--,26,--,--
5.18,FREESTYLE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,47.0,--,--,12,--,--
5.19,FREESTYLE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,48.0,--,--,12,--,--
5.20,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,46.0,--,--,12,--,--
5.21,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,41.0,--,--,10,--,--
REST,,,0.0,00:02:36.336,--,--,0.0,--,--,--,11.255813953488373,--
6,MIXED,20,500.0,00:11:23.23,0:22:46  ,0:16:15  ,50.0,--,--,322,16.0,141
6.1,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,49.0,--,--,17,--,--
6.2,BREASTSTROKE,1,25.0,00:00:36.687,0:24:28  ,0:24:28  ,54.0,--,--,17,--,--
6.3,BREASTSTROKE,1,25.0,00:00:35.687,0:23:48  ,0:23:48  ,54.0,--,--,18,--,--
6.4,BREASTSTROKE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,53.0,--,--,17,--,--
6.5,BREASTSTROKE,1,25.0,00:00:35.687,0:23:48  ,0:23:48  ,52.0,--,--,16,--,--
6.6,BREASTSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,49.0,--,--,15,--,--
6.7,BREASTSTROKE,1,25.0,00:00:36.187,0:24:09  ,0:24:09  ,52.0,--,--,16,--,--
6.8,BREASTSTROKE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,45.0,--,--,15,--,--
