Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
REST,,,0.0,00:00:44.594,--,--,0.0,--,--,--,7.03125,--
8,FREESTYLE,2,50.0,00:01:10.758,0:18:26  ,0:12:55  ,41.0,--,--,27,13.0,10
8.1,FREESTYLE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,54.0,--,--,18,--,--
8.2,FREESTYLE,1,25.0,00:00:19.375,0:12:55  ,0:12:55  ,28.0,--,--,9,--,--
REST,,,0.0,00:00:19.492,--,--,0.0,--,--,--,7.352941176470588,--
9,BACKSTROKE,2,50.0,00:01:26.141,0:28:44  ,0:26:09  ,57.0,--,--,29,14.0,15
9.1,BACKSTROKE,1,25.0,00:00:47.00,0:31:23  ,0:31:23  ,63.0,--,--,16,--,--
9.2,BACKSTROKE,1,25.0,00:00:39.187,0:26:09  ,0:26:09  ,52.0,--,--,13,--,--
REST,,,0.0,00:00:29.359,--,--,0.0,--,--,--,7.611111111111111,--
10,FREESTYLE,32,800.0,00:16:56.727,0:21:10  ,0:14:17  ,42.0,--,--,333,10.0,160
10.1,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,44.0,--,--,11,--,--
10.2,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,36.0,--,--,9,--,--
10.3,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,45.0,--,--,11,--,--
10.4,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,39.0,--,--,10,--,--
10.5,FREESTYLE,1,25.0,00:00:36.125,0:24:05  ,0:24:05  ,48.0,--,--,12,--,--
10.6,FREESTYLE,1,25.0,00:00:25.625,0:17:05  ,0:17:05  ,34.0,--,--,8,--,--
10.7,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,42.0,--,--,10,--,--
10.8,FREESTYLE,1,25.0,00:00:31.312,0:20:53  ,0:20:53  ,42.0,--,--,11,--,--
10.9,FREESTYLE,1,25.0,00:00:35.187,0:23:28  ,0:23:28  ,48.0,--,--,13,--,--
10.10,FREESTYLE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,37.0,--,--,9,--,--
10.11,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,42.0,--,--,10,--,--
10.12,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,42.0,--,--,10,--,--
10.13,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,41.0,--,--,10,--,--
10.14,FREESTYLE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,49.0,--,--,12,--,--
10.15,FREESTYLE,1,25.0,00:00:26.187,0:17:28  ,0:17:28  ,34.0,--,--,8,--,--
10.16,FREESTYLE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,43.0,--,--,11,--,--
10.17,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,45.0,--,--,11,--,--
10.18,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,44.0,--,--,11,--,--
10.19,FREESTYLE,1,25.0,00:00:26.62,0:17:22  ,0:17:22  ,35.0,--,--,9,--,--
10.20,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,43.0,--,--,10,--,--
10.21,FREESTYLE,1,25.0,00:00:36.562,0:24:24  ,0:24:24  ,50.0,--,--,13,--,--
10.22,FREESTYLE,1,25.0,00:00:28.375,0:18:55  ,0:18:55  ,37.0,--,--,9,--,--
10.23,FREESTYLE,1,25.0,00:00:21.437,0:14:17  ,0:14:17  ,28.0,--,--,7,--,--
10.24,FREESTYLE,1,25.0,00:00:42.750,0:28:32  ,0:28:32  ,58.0,--,--,15,--,--
10.25,FREESTYLE,1,25.0,00:00:28.937,0:19:18  ,0:19:18  ,39.0,--,--,10,--,--
10.26,FREESTYLE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,42.0,--,--,10,--,--
10.27,FREESTYLE,1,25.0,00:00:34.750,0:23:10  ,0:23:10  ,45.0,--,--,10,--,--
10.28,FREESTYLE,1,25.0,00:00:36.250,0:24:11  ,0:24:11  ,46.0,--,--,10,--,--
10.29,FREESTYLE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,47.0,--,--,12,--,--
10.30,FREESTYLE,1,25.0,00:00:29.125,0:19:25  ,0:19:25  ,39.0,--,--,10,--,--
10.31,FREESTYLE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,42.0,--,--,11,--,--
10.32,FREESTYLE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,43.0,--,--,10,--,--
REST,,,0.0,00:00:30.23,--,--,0.0,--,--,--,9.029411764705882,--
11,BREASTSTROKE,4,100.0,00:02:45.633,0:27:35  ,0:24:48  ,58.0,--,--,68,17.0,27
11.1,BREASTSTROKE,1,25.0,00:00:41.500,0:27:41  ,0:27:41  ,60.0,--,--,18,--,--
11.2,BREASTSTROKE,1,25.0,00:00:48.250,0:32:10  ,0:32:10  ,68.0,--,--,20,--,--
11.3,BREASTSTROKE,1,25.0,00:00:38.687,0:25:47  ,0:25:47  ,56.0,--,--,17,--,--
11.4,BREASTSTROKE,1,25.0,00:00:37.187,0:24:48  ,0:24:48  ,50.0,--,--,13,--,--
Summary,,71,1775.0,00:47:22.141,0:21:27  ,0:12:55  ,43.0,--,--,664,11.199999809265137,327
