Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,2,50.0,00:01:12.336,0:23:58  ,0:22:33  ,52.0,--,--,32,16.0,12
1.1,BREASTSTROKE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,49.0,--,--,15,--,--
1.2,FREESTYLE,1,25.0,00:00:38.125,0:25:26  ,0:25:26  ,55.0,--,--,17,--,--
REST,,,0.0,00:00:05.695,--,--,0.0,--,--,--,15.333333333333334,--
2,MIXED,6,150.0,00:03:14.219,0:21:35  ,0:19:50  ,44.0,--,--,72,12.0,35
2.1,BREASTSTROKE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,45.0,--,--,14,--,--
2.2,BREASTSTROKE,1,25.0,00:00:36.625,0:24:26  ,0:24:26  ,54.0,--,--,17,--,--
2.3,FREESTYLE,1,25.0,00:00:29.750,0:19:50  ,0:19:50  ,40.0,--,--,10,--,--
2.4,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,41.0,--,--,10,--,--
2.5,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,41.0,--,--,10,--,--
2.6,FREESTYLE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,46.0,--,--,11,--,--
REST,,,0.0,00:00:34.281,--,--,0.0,--,--,--,12.666666666666666,--
3,FREESTYLE,16,400.0,00:08:27.461,0:21:09  ,0:14:30  ,41.0,--,--,163,10.0,80
3.1,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,40.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,42.0,--,--,10,--,--
3.3,FREESTYLE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,43.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,43.0,--,--,10,--,--
3.5,FREESTYLE,1,25.0,00:00:41.00,0:27:22  ,0:27:22  ,54.0,--,--,13,--,--
3.6,FREESTYLE,1,25.0,00:00:21.750,0:14:30  ,0:14:30  ,29.0,--,--,7,--,--
3.7,FREESTYLE,1,25.0,00:00:38.62,0:25:24  ,0:25:24  ,51.0,--,--,13,--,--
3.8,FREESTYLE,1,25.0,00:00:25.750,0:17:10  ,0:17:10  ,35.0,--,--,9,--,--
3.9,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,38.0,--,--,9,--,--
3.10,FREESTYLE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,41.0,--,--,10,--,--
3.11,FREESTYLE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,44.0,--,--,11,--,--
3.12,FREESTYLE,1,25.0,00:00:38.62,0:25:24  ,0:25:24  ,50.0,--,--,12,--,--
3.13,FREESTYLE,1,25.0,00:00:25.312,0:16:53  ,0:16:53  ,33.0,--,--,8,--,--
3.14,FREESTYLE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,48.0,--,--,12,--,--
3.15,FREESTYLE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,44.0,--,--,10,--,--
3.16,FREESTYLE,1,25.0,00:00:28.125,0:18:46  ,0:18:46  ,37.0,--,--,9,--,--
REST,,,0.0,00:00:12.477,--,--,0.0,--,--,--,11.24,--
4,BACKSTROKE,2,50.0,00:01:19.203,0:26:24  ,0:26:14  ,53.0,--,--,28,14.0,14
4.1,BACKSTROKE,1,25.0,00:00:39.312,0:26:14  ,0:26:14  ,53.0,--,--,14,--,--
4.2,BACKSTROKE,1,25.0,00:00:39.937,0:26:40  ,0:26:40  ,54.0,--,--,14,--,--
REST,,,0.0,00:00:41.297,--,--,0.0,--,--,--,11.62962962962963,--
5,MIXED,16,400.0,00:09:58.313,0:24:54  ,0:17:40  ,51.0,--,--,230,14.0,96
5.1,BREASTSTROKE,1,25.0,00:00:43.250,0:28:50  ,0:28:50  ,62.0,--,--,19,--,--
5.2,BREASTSTROKE,1,25.0,00:00:46.375,0:30:55  ,0:30:55  ,66.0,--,--,20,--,--
5.3,FREESTYLE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,47.0,--,--,12,--,--
5.4,FREESTYLE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,41.0,--,--,11,--,--
5.5,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,51.0,--,--,15,--,--
5.6,BREASTSTROKE,1,25.0,00:00:39.812,0:26:34  ,0:26:34  ,57.0,--,--,17,--,--
5.7,FREESTYLE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,47.0,--,--,12,--,--
5.8,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,44.0,--,--,11,--,--
5.9,BREASTSTROKE,1,25.0,00:00:40.62,0:26:42  ,0:26:42  ,58.0,--,--,18,--,--
5.10,BREASTSTROKE,1,25.0,00:00:42.62,0:28:03  ,0:28:03  ,59.0,--,--,17,--,--
5.11,FREESTYLE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,45.0,--,--,11,--,--
5.12,FREESTYLE,1,25.0,00:00:33.375,0:22:15  ,0:22:15  ,43.0,--,--,10,--,--
5.13,BREASTSTROKE,1,25.0,00:00:40.562,0:27:03  ,0:27:03  ,59.0,--,--,18,--,--
5.14,BREASTSTROKE,1,25.0,00:00:42.125,0:28:06  ,0:28:06  ,59.0,--,--,17,--,--
5.15,FREESTYLE,1,25.0,00:00:40.500,0:27:00  ,0:27:00  ,54.0,--,--,13,--,--
5.16,FREESTYLE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,36.0,--,--,9,--,--
REST,,,0.0,00:00:51.500,--,--,0.0,--,--,--,12.511627906976743,--
6,FREESTYLE,32,800.0,00:15:49.742,0:19:47  ,0:15:18  ,40.0,--,--,344,10.0,160
6.1,FREESTYLE,1,25.0,00:00:41.812,0:27:55  ,0:27:55  ,55.0,--,--,13,--,--
6.2,FREESTYLE,1,25.0,00:00:22.937,0:15:18  ,0:15:18  ,31.0,--,--,8,--,--
6.3,FREESTYLE,1,25.0,00:00:38.00,0:25:22  ,0:25:22  ,51.0,--,--,13,--,--
6.4,FREESTYLE,1,25.0,00:00:24.00,0:16:00  ,0:16:00  ,32.0,--,--,8,--,--
6.5,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,41.0,--,--,10,--,--
6.6,FREESTYLE,1,25.0,00:00:30.00,0:20:00  ,0:20:00  ,40.0,--,--,10,--,--
6.7,FREESTYLE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,48.0,--,--,13,--,--
6.8,FREESTYLE,1,25.0,00:00:32.625,0:21:45  ,0:21:45  ,45.0,--,--,12,--,--
6.9,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,40.0,--,--,10,--,--
6.10,FREESTYLE,1,25.0,00:00:25.437,0:16:58  ,0:16:58  ,34.0,--,--,9,--,--
6.11,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,40.0,--,--,10,--,--
6.12,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,41.0,--,--,10,--,--
6.13,FREESTYLE,1,25.0,00:00:28.937,0:19:18  ,0:19:18  ,40.0,--,--,11,--,--
6.14,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,40.0,--,--,11,--,--
6.15,FREESTYLE,1,25.0,00:00:28.250,0:18:51  ,0:18:51  ,39.0,--,--,11,--,--
6.16,FREESTYLE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,39.0,--,--,11,--,--
6.17,FREESTYLE,1,25.0,00:00:28.187,0:18:48  ,0:18:48  ,38.0,--,--,10,--,--
6.18,FREESTYLE,1,25.0,00:00:27.562,0:18:22  ,0:18:22  ,38.0,--,--,10,--,--
6.19,FREESTYLE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,38.0,--,--,10,--,--
6.20,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,38.0,--,--,11,--,--
6.21,FREESTYLE,1,25.0,00:00:27.812,0:18:33  ,0:18:33  ,38.0,--,--,10,--,--
6.22,FREESTYLE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,38.0,--,--,10,--,--
6.23,FREESTYLE,1,25.0,00:00:29.312,0:19:33  ,0:19:33  ,40.0,--,--,11,--,--
6.24,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,40.0,--,--,11,--,--
6.25,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,40.0,--,--,11,--,--
6.26,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,40.0,--,--,11,--,--
6.27,FREESTYLE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,41.0,--,--,11,--,--
6.28,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,41.0,--,--,11,--,--
6.29,FREESTYLE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,48.0,--,--,13,--,--
6.30,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,40.0,--,--,11,--,--
6.31,FREESTYLE,1,25.0,00:00:27.687,0:18:28  ,0:18:28  ,39.0,--,--,11,--,--
6.32,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,42.0,--,--,12,--,--
REST,,,0.0,00:00:44.633,--,--,0.0,--,--,--,11.76,--
7,MIXED,7,175.0,00:04:54.172,0:28:00  ,0:17:52  ,58.0,--,--,115,16.0,44
7.1,BREASTSTROKE,1,25.0,00:00:26.812,0:17:52  ,0:17:52  ,40.0,--,--,13,--,--
7.2,BREASTSTROKE,1,25.0,00:00:54.937,0:36:37  ,0:36:37  ,78.0,--,--,23,--,--
7.3,FREESTYLE,1,25.0,00:01:07.687,0:45:10  ,0:45:10  ,92.0,--,--,24,--,--
7.4,FREESTYLE,1,25.0,00:00:32.686,0:21:48  ,0:21:48  ,44.0,--,--,11,--,--
7.5,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,41.0,--,--,11,--,--
7.6,BREASTSTROKE,1,25.0,00:00:38.125,0:25:26  ,0:25:26  ,55.0,--,--,17,--,--
7.7,BACKSTROKE,1,25.0,00:00:44.62,0:29:23  ,0:29:23  ,60.0,--,--,16,--,--
Summary,,81,2025.0,00:48:05.711,0:22:11  ,0:14:30  ,45.0,--,--,984,12.100000381469727,441
