Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:24.398,0:22:01  ,0:15:42  ,46.0,--,--,104,13.0,48
1.1,FREESTYLE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,46.0,--,--,11,--,--
1.2,FREESTYLE,1,25.0,00:00:27.625,0:18:26  ,0:18:26  ,38.0,--,--,10,--,--
1.3,FREESTYLE,1,25.0,00:00:23.562,0:15:42  ,0:15:42  ,31.0,--,--,7,--,--
1.4,FREESTYLE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,46.0,--,--,12,--,--
1.5,BREASTSTROKE,1,25.0,00:00:37.625,0:25:06  ,0:25:06  ,55.0,--,--,17,--,--
1.6,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,50.0,--,--,15,--,--
1.7,BREASTSTROKE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,52.0,--,--,16,--,--
1.8,BREASTSTROKE,1,25.0,00:00:35.562,0:23:44  ,0:23:44  ,52.0,--,--,16,--,--
REST,,,0.0,00:00:37.55,--,--,0.0,--,--,--,9.454545454545455,--
2,DRILL,4,100.0,00:02:40.234,--,--,0.0,--,--,--,6.933333333333334,--
2.1,DRILL,1,25.0,00:00:40.58,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:40.58,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:40.58,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:40.58,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:36.266,--,--,0.0,--,--,--,6.933333333333334,--
3,DRILL,4,100.0,00:02:28.164,--,--,0.0,--,--,--,5.473684210526316,--
3.1,DRILL,1,25.0,00:00:37.41,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:37.41,--,--,--,--,--,0,--,--
3.3,DRILL,1,25.0,00:00:37.41,--,--,--,--,--,0,--,--
3.4,DRILL,1,25.0,00:00:37.41,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:12.961,--,--,0.0,--,--,--,5.473684210526316,--
4,DRILL,4,100.0,00:03:13.203,--,--,0.0,--,--,--,5.380952380952381,--
4.1,DRILL,1,25.0,00:00:48.300,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:48.300,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:48.300,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:48.300,--,--,--,--,--,0,--,--
REST,,,0.0,00:01:28.672,--,--,0.0,--,--,--,5.380952380952381,--
5,FREESTYLE,4,100.0,00:01:30.297,0:15:03  ,0:12:42  ,32.0,--,--,38,9.0,20
5.1,FREESTYLE,1,25.0,00:00:25.62,0:16:43  ,0:16:43  ,34.0,--,--,9,--,--
5.2,FREESTYLE,1,25.0,00:00:19.62,0:12:42  ,0:12:42  ,28.0,--,--,9,--,--
5.3,FREESTYLE,1,25.0,00:00:23.125,0:15:25  ,0:15:25  ,33.0,--,--,10,--,--
5.4,FREESTYLE,1,25.0,00:00:23.62,0:15:22  ,0:15:22  ,33.0,--,--,10,--,--
REST,,,0.0,00:00:48.16,--,--,0.0,--,--,--,6.32,--
6,BREASTSTROKE,4,100.0,00:02:21.242,0:23:32  ,0:22:53  ,51.0,--,--,64,16.0,28
6.1,BREASTSTROKE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,50.0,--,--,16,--,--
6.2,BREASTSTROKE,1,25.0,00:00:35.00,0:23:20  ,0:23:20  ,50.0,--,--,15,--,--
6.3,BREASTSTROKE,1,25.0,00:00:37.312,0:24:52  ,0:24:52  ,54.0,--,--,17,--,--
6.4,BREASTSTROKE,1,25.0,00:00:34.625,0:23:05  ,0:23:05  ,51.0,--,--,16,--,--
REST,,,0.0,00:00:07.633,--,--,0.0,--,--,--,7.551724137931035,--
7,BACKSTROKE,4,100.0,00:02:41.813,0:26:58  ,0:24:13  ,53.0,--,--,53,13.0,29
7.1,BACKSTROKE,1,25.0,00:00:38.250,0:25:31  ,0:25:31  ,51.0,--,--,13,--,--
7.2,BACKSTROKE,1,25.0,00:00:41.937,0:27:57  ,0:27:57  ,56.0,--,--,14,--,--
7.3,BACKSTROKE,1,25.0,00:00:45.375,0:30:18  ,0:30:18  ,59.0,--,--,14,--,--
7.4,BACKSTROKE,1,25.0,00:00:36.312,0:24:13  ,0:24:13  ,48.0,--,--,12,--,--
REST,,,0.0,00:00:56.438,--,--,0.0,--,--,--,8.212121212121213,--
8,FREESTYLE,20,500.0,00:09:59.352,0:19:59  ,0:16:10  ,40.0,--,--,207,10.0,100
8.1,FREESTYLE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,45.0,--,--,12,--,--
8.2,FREESTYLE,1,25.0,00:00:31.312,0:20:53  ,0:20:53  ,42.0,--,--,11,--,--
8.3,FREESTYLE,1,25.0,00:00:36.812,0:24:32  ,0:24:32  ,48.0,--,--,11,--,--
8.4,FREESTYLE,1,25.0,00:00:25.375,0:16:55  ,0:16:55  ,34.0,--,--,9,--,--
8.5,FREESTYLE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,42.0,--,--,11,--,--
8.6,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,38.0,--,--,9,--,--
8.7,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,38.0,--,--,9,--,--
8.8,FREESTYLE,1,25.0,00:00:30.750,0:20:30  ,0:20:30  ,41.0,--,--,10,--,--
8.9,FREESTYLE,1,25.0,00:00:34.562,0:23:03  ,0:23:03  ,46.0,--,--,11,--,--
8.10,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,33.0,--,--,8,--,--
8.11,FREESTYLE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,44.0,--,--,11,--,--
8.12,FREESTYLE,1,25.0,00:00:26.875,0:17:55  ,0:17:55  ,36.0,--,--,9,--,--
8.13,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,45.0,--,--,11,--,--
8.14,FREESTYLE,1,25.0,00:00:31.500,0:21:01  ,0:21:01  ,42.0,--,--,10,--,--
8.15,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,42.0,--,--,10,--,--
8.16,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,43.0,--,--,11,--,--
8.17,FREESTYLE,1,25.0,00:00:27.00,0:18:01  ,0:18:01  ,38.0,--,--,11,--,--
8.18,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,36.0,--,--,11,--,--
8.19,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,40.0,--,--,12,--,--
8.20,FREESTYLE,1,25.0,00:00:24.250,0:16:10  ,0:16:10  ,34.0,--,--,10,--,--
REST,,,0.0,00:01:02.273,--,--,0.0,--,--,--,9.132075471698114,--
9,MIXED,8,200.0,00:04:34.938,0:22:55  ,0:17:48  ,47.0,--,--,108,13.0,49
9.1,BREASTSTROKE,1,25.0,00:00:40.187,0:26:47  ,0:26:47  ,58.0,--,--,18,--,--
9.2,BREASTSTROKE,1,25.0,00:00:26.687,0:17:48  ,0:17:48  ,40.0,--,--,13,--,--
9.3,FREESTYLE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,45.0,--,--,12,--,--
9.4,FREESTYLE,1,25.0,00:00:38.250,0:25:31  ,0:25:31  ,50.0,--,--,12,--,--
9.5,BREASTSTROKE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,47.0,--,--,15,--,--
9.6,BREASTSTROKE,1,25.0,00:00:37.125,0:24:45  ,0:24:45  ,53.0,--,--,16,--,--
9.7,FREESTYLE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,44.0,--,--,11,--,--
9.8,FREESTYLE,1,25.0,00:00:34.562,0:23:03  ,0:23:03  ,46.0,--,--,11,--,--
Summary,,60,1500.0,00:39:43.289,0:21:17  ,0:12:42  ,43.0,--,--,574,11.899999618530273,274
