Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,7,175.0,00:04:21.108,0:24:50  ,0:19:02  ,52.0,--,--,105,15.0,39
1.1,FREESTYLE,1,25.0,00:00:28.562,0:19:02  ,0:19:02  ,38.0,--,--,9,--,--
1.2,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,39.0,--,--,9,--,--
1.3,FREESTYLE,1,25.0,00:00:39.250,0:26:12  ,0:26:12  ,51.0,--,--,12,--,--
1.4,FREESTYLE,1,25.0,00:00:59.62,0:39:24  ,0:39:24  ,85.0,--,--,26,--,--
1.5,BREASTSTROKE,1,25.0,00:00:33.00,0:22:01  ,0:22:01  ,49.0,--,--,16,--,--
1.6,BREASTSTROKE,1,25.0,00:00:38.62,0:25:24  ,0:25:24  ,56.0,--,--,18,--,--
1.7,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,48.0,--,--,15,--,--
REST,,,0.0,00:01:03.156,--,--,0.0,--,--,--,14.5,--
2,FREESTYLE,4,100.0,00:01:38.297,0:16:23  ,0:15:20  ,34.0,--,--,40,10.0,20
2.1,FREESTYLE,1,25.0,00:00:25.812,0:17:13  ,0:17:13  ,37.0,--,--,11,--,--
2.2,FREESTYLE,1,25.0,00:00:24.250,0:16:10  ,0:16:10  ,34.0,--,--,10,--,--
2.3,FREESTYLE,1,25.0,00:00:25.312,0:16:53  ,0:16:53  ,35.0,--,--,10,--,--
2.4,FREESTYLE,1,25.0,00:00:23.00,0:15:20  ,0:15:20  ,32.0,--,--,9,--,--
REST,,,0.0,00:01:14.953,--,--,0.0,--,--,--,13.0,--
3,FREESTYLE,8,200.0,00:03:31.539,0:17:38  ,0:13:10  ,36.0,--,--,81,10.0,40
3.1,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,39.0,--,--,11,--,--
3.2,FREESTYLE,1,25.0,00:00:19.750,0:13:10  ,0:13:10  ,27.0,--,--,7,--,--
3.3,FREESTYLE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,45.0,--,--,13,--,--
3.4,FREESTYLE,1,25.0,00:00:26.125,0:17:26  ,0:17:26  ,36.0,--,--,10,--,--
3.5,FREESTYLE,1,25.0,00:00:24.500,0:16:20  ,0:16:20  ,34.0,--,--,9,--,--
3.6,FREESTYLE,1,25.0,00:00:27.00,0:18:01  ,0:18:01  ,38.0,--,--,11,--,--
3.7,FREESTYLE,1,25.0,00:00:29.125,0:19:25  ,0:19:25  ,40.0,--,--,11,--,--
3.8,FREESTYLE,1,25.0,00:00:24.875,0:16:35  ,0:16:35  ,34.0,--,--,9,--,--
REST,,,0.0,00:02:42.523,--,--,0.0,--,--,--,11.75,--
4,FREESTYLE,13,325.0,00:07:13.898,0:22:15  ,0:18:17  ,44.0,--,--,150,11.0,65
4.1,FREESTYLE,1,25.0,00:00:27.812,0:18:33  ,0:18:33  ,37.0,--,--,9,--,--
4.2,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,43.0,--,--,11,--,--
4.3,FREESTYLE,1,25.0,00:01:03.812,0:42:37  ,0:42:37  ,87.0,--,--,23,--,--
4.4,FREESTYLE,1,25.0,00:00:31.125,0:20:45  ,0:20:45  ,42.0,--,--,11,--,--
4.5,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,40.0,--,--,10,--,--
4.6,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,42.0,--,--,11,--,--
4.7,FREESTYLE,1,25.0,00:00:29.00,0:19:20  ,0:19:20  ,39.0,--,--,10,--,--
4.8,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,43.0,--,--,11,--,--
4.9,FREESTYLE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,46.0,--,--,12,--,--
4.10,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
4.11,FREESTYLE,1,25.0,00:00:29.125,0:19:25  ,0:19:25  ,39.0,--,--,10,--,--
4.12,FREESTYLE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,46.0,--,--,12,--,--
4.13,FREESTYLE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,44.0,--,--,11,--,--
REST,,,0.0,00:00:12.39,--,--,0.0,--,--,--,11.696969696969697,--
5,FREESTYLE,40,1000.0,00:21:31.78,0:21:30  ,0:15:15  ,43.0,--,--,437,10.0,200
5.1,FREESTYLE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,41.0,--,--,10,--,--
5.2,FREESTYLE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,45.0,--,--,12,--,--
5.3,FREESTYLE,1,25.0,00:00:31.125,0:20:45  ,0:20:45  ,42.0,--,--,11,--,--
5.4,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,37.0,--,--,9,--,--
5.5,FREESTYLE,1,25.0,00:00:31.812,0:21:13  ,0:21:13  ,42.0,--,--,10,--,--
5.6,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,41.0,--,--,10,--,--
5.7,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
5.8,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
5.9,FREESTYLE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,43.0,--,--,11,--,--
5.10,FREESTYLE,1,25.0,00:00:35.687,0:23:48  ,0:23:48  ,47.0,--,--,11,--,--
5.11,FREESTYLE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,46.0,--,--,11,--,--
5.12,FREESTYLE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,45.0,--,--,12,--,--
5.13,FREESTYLE,1,25.0,00:00:28.187,0:18:48  ,0:18:48  ,37.0,--,--,9,--,--
5.14,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,41.0,--,--,10,--,--
5.15,FREESTYLE,1,25.0,00:00:32.937,0:21:57  ,0:21:57  ,45.0,--,--,12,--,--
5.16,FREESTYLE,1,25.0,00:00:28.00,0:18:41  ,0:18:41  ,37.0,--,--,9,--,--
5.17,FREESTYLE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,47.0,--,--,12,--,--
5.18,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,39.0,--,--,10,--,--
5.19,FREESTYLE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,43.0,--,--,11,--,--
5.20,FREESTYLE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,45.0,--,--,11,--,--
5.21,FREESTYLE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,46.0,--,--,12,--,--
5.22,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,46.0,--,--,12,--,--
5.23,FREESTYLE,1,25.0,00:00:37.437,0:24:59  ,0:24:59  ,51.0,--,--,14,--,--
5.24,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,39.0,--,--,10,--,--
5.25,FREESTYLE,1,25.0,00:00:37.125,0:24:45  ,0:24:45  ,50.0,--,--,13,--,--
5.26,FREESTYLE,1,25.0,00:00:39.312,0:26:14  ,0:26:14  ,52.0,--,--,13,--,--
5.27,FREESTYLE,1,25.0,00:00:22.875,0:15:15  ,0:15:15  ,30.0,--,--,7,--,--
5.28,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,43.0,--,--,11,--,--
5.29,FREESTYLE,1,25.0,00:00:37.00,0:24:41  ,0:24:41  ,50.0,--,--,13,--,--
5.30,FREESTYLE,1,25.0,00:00:27.812,0:18:33  ,0:18:33  ,37.0,--,--,9,--,--
5.31,FREESTYLE,1,25.0,00:00:37.937,0:25:19  ,0:25:19  ,50.0,--,--,12,--,--
5.32,FREESTYLE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,43.0,--,--,11,--,--
5.33,FREESTYLE,1,25.0,00:00:28.562,0:19:02  ,0:19:02  ,38.0,--,--,9,--,--
5.34,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
5.35,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
5.36,FREESTYLE,1,25.0,00:00:33.750,0:22:31  ,0:22:31  ,46.0,--,--,12,--,--
5.37,FREESTYLE,1,25.0,00:00:29.687,0:19:47  ,0:19:47  ,40.0,--,--,10,--,--
5.38,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,38.0,--,--,10,--,--
5.39,FREESTYLE,1,25.0,00:00:38.00,0:25:22  ,0:25:22  ,51.0,--,--,13,--,--
5.40,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,43.0,--,--,11,--,--
REST,,,0.0,00:02:32.422,--,--,0.0,--,--,--,11.36986301369863,--
6,BREASTSTROKE,8,200.0,00:04:32.203,0:22:40  ,0:19:57  ,50.0,--,--,132,16.0,58
6.1,BREASTSTROKE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,50.0,--,--,17,--,--
6.2,BREASTSTROKE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,50.0,--,--,17,--,--
6.3,BREASTSTROKE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,50.0,--,--,17,--,--
6.4,BREASTSTROKE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,50.0,--,--,17,--,--
6.5,BREASTSTROKE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,46.0,--,--,15,--,--
