Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
5.3,FREESTYLE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,42.0,--,--,11,--,--
5.4,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,42.0,--,--,11,--,--
5.5,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,43.0,--,--,11,--,--
5.6,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
5.7,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,41.0,--,--,11,--,--
5.8,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
5.9,FREESTYLE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,43.0,--,--,12,--,--
5.10,FREESTYLE,1,25.0,00:00:30.250,0:20:10  ,0:20:10  ,41.0,--,--,11,--,--
5.11,FREESTYLE,1,25.0,00:00:31.812,0:21:13  ,0:21:13  ,44.0,--,--,12,--,--
5.12,FREESTYLE,1,25.0,00:00:29.250,0:19:30  ,0:19:30  ,39.0,--,--,10,--,--
5.13,FREESTYLE,1,25.0,00:00:30.312,0:20:13  ,0:20:13  ,40.0,--,--,10,--,--
5.14,FREESTYLE,1,25.0,00:00:34.625,0:23:05  ,0:23:05  ,47.0,--,--,12,--,--
5.15,FREESTYLE,1,25.0,00:00:29.812,0:19:53  ,0:19:53  ,41.0,--,--,11,--,--
5.16,FREESTYLE,1,25.0,00:00:34.250,0:22:51  ,0:22:51  ,46.0,--,--,12,--,--
5.17,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,41.0,--,--,11,--,--
5.18,FREESTYLE,1,25.0,00:00:34.687,0:23:08  ,0:23:08  ,47.0,--,--,12,--,--
5.19,FREESTYLE,1,25.0,00:00:30.375,0:20:15  ,0:20:15  ,40.0,--,--,10,--,--
5.20,FREESTYLE,1,25.0,00:00:33.500,0:22:20  ,0:22:20  ,45.0,--,--,11,--,--
REST,,,0.0,00:01:17.617,--,--,0.0,--,--,--,10.046511627906977,--
6,DRILL,4,100.0,00:03:12.336,--,--,0.0,--,--,--,9.866666666666667,--
6.1,DRILL,1,25.0,00:00:48.84,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:48.84,--,--,--,--,--,0,--,--
6.3,DRILL,1,25.0,00:00:48.84,--,--,--,--,--,0,--,--
6.4,DRILL,1,25.0,00:00:48.84,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:21.914,--,--,0.0,--,--,--,9.866666666666667,--
7,MIXED,8,200.0,00:04:29.148,0:22:25  ,0:16:48  ,47.0,--,--,108,13.0,48
7.1,FREESTYLE,1,25.0,00:00:33.00,0:22:01  ,0:22:01  ,45.0,--,--,12,--,--
7.2,FREESTYLE,1,25.0,00:00:25.187,0:16:48  ,0:16:48  ,34.0,--,--,9,--,--
7.3,BREASTSTROKE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,48.0,--,--,16,--,--
7.4,BREASTSTROKE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,49.0,--,--,16,--,--
7.5,FREESTYLE,1,25.0,00:00:37.250,0:24:50  ,0:24:50  ,50.0,--,--,13,--,--
7.6,FREESTYLE,1,25.0,00:00:30.00,0:20:00  ,0:20:00  ,40.0,--,--,10,--,--
7.7,BREASTSTROKE,1,25.0,00:00:40.125,0:26:45  ,0:26:45  ,57.0,--,--,17,--,--
7.8,BREASTSTROKE,1,25.0,00:00:37.875,0:25:15  ,0:25:15  ,53.0,--,--,15,--,--
Summary,,52,1300.0,00:34:53.695,0:21:13  ,0:12:05  ,44.0,--,--,540,12.199999809265137,245
