Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,10,250.0,00:05:14.508,0:20:56  ,0:18:38  ,43.0,--,--,122,12.0,60
1.1,BREASTSTROKE,1,25.0,00:00:40.62,0:26:42  ,0:26:42  ,57.0,--,--,17,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,46.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:33.375,0:22:15  ,0:22:15  ,44.0,--,--,11,--,--
1.4,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,43.0,--,--,11,--,--
1.5,BREASTSTROKE,1,25.0,00:00:28.187,0:18:48  ,0:18:48  ,42.0,--,--,14,--,--
1.6,BREASTSTROKE,1,25.0,00:00:30.62,0:20:03  ,0:20:03  ,44.0,--,--,14,--,--
1.7,FREESTYLE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,43.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,41.0,--,--,11,--,--
1.9,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,38.0,--,--,10,--,--
1.10,FREESTYLE,1,25.0,00:00:28.125,0:18:46  ,0:18:46  ,37.0,--,--,9,--,--
REST,,,0.0,00:00:01.813,--,--,0.0,--,--,--,11.909090909090908,--
2,FREESTYLE,16,400.0,00:08:07.336,0:20:18  ,0:16:50  ,40.0,--,--,156,9.0,80
2.1,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,38.0,--,--,9,--,--
2.2,FREESTYLE,1,25.0,00:00:30.250,0:20:10  ,0:20:10  ,39.0,--,--,9,--,--
2.3,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,38.0,--,--,9,--,--
2.4,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,41.0,--,--,10,--,--
2.5,FREESTYLE,1,25.0,00:00:30.750,0:20:30  ,0:20:30  ,40.0,--,--,9,--,--
2.6,FREESTYLE,1,25.0,00:00:35.625,0:23:46  ,0:23:46  ,48.0,--,--,12,--,--
2.7,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,38.0,--,--,9,--,--
2.8,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,37.0,--,--,9,--,--
2.9,FREESTYLE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,48.0,--,--,12,--,--
2.10,FREESTYLE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,41.0,--,--,10,--,--
2.11,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,41.0,--,--,10,--,--
2.12,FREESTYLE,1,25.0,00:00:25.625,0:17:05  ,0:17:05  ,34.0,--,--,8,--,--
2.13,FREESTYLE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,45.0,--,--,11,--,--
2.14,FREESTYLE,1,25.0,00:00:25.250,0:16:50  ,0:16:50  ,33.0,--,--,8,--,--
2.15,FREESTYLE,1,25.0,00:00:34.750,0:23:10  ,0:23:10  ,47.0,--,--,12,--,--
2.16,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
REST,,,0.0,00:00:37.414,--,--,0.0,--,--,--,10.88888888888889,--
3,BREASTSTROKE,8,200.0,00:04:14.344,0:21:12  ,0:15:08  ,46.0,--,--,115,14.0,59
3.1,BREASTSTROKE,1,25.0,00:00:31.562,0:21:02  ,0:21:02  ,48.0,--,--,16,--,--
3.2,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,51.0,--,--,16,--,--
3.3,BREASTSTROKE,1,25.0,00:00:36.937,0:24:39  ,0:24:39  ,51.0,--,--,14,--,--
3.4,BREASTSTROKE,1,25.0,00:00:22.687,0:15:08  ,0:15:08  ,34.0,--,--,11,--,--
3.5,BREASTSTROKE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,47.0,--,--,15,--,--
3.6,BREASTSTROKE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,48.0,--,--,15,--,--
3.7,BREASTSTROKE,1,25.0,00:00:32.436,0:21:38  ,0:21:38  ,46.0,--,--,14,--,--
3.8,BREASTSTROKE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,45.0,--,--,14,--,--
REST,,,0.0,00:00:15.219,--,--,0.0,--,--,--,11.228571428571428,--
4,DRILL,2,50.0,00:01:58.102,--,--,0.0,--,--,--,11.027027027027026,--
4.1,DRILL,1,25.0,00:00:59.51,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:59.51,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:20.273,--,--,0.0,--,--,--,11.027027027027026,--
5,BREASTSTROKE,4,100.0,00:02:27.625,0:24:37  ,0:23:58  ,51.0,--,--,58,14.0,28
5.1,BREASTSTROKE,1,25.0,00:00:36.62,0:24:03  ,0:24:03  ,51.0,--,--,15,--,--
5.2,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,51.0,--,--,15,--,--
5.3,BREASTSTROKE,1,25.0,00:00:38.875,0:25:55  ,0:25:55  ,54.0,--,--,15,--,--
5.4,BREASTSTROKE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,50.0,--,--,13,--,--
Summary,,40,1000.0,00:23:16.867,0:21:07  ,0:15:08  ,43.0,--,--,451,11.800000190734863,227
