Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:20.914,0:21:42  ,0:18:12  ,45.0,--,--,103,12.0,49
1.1,FREESTYLE,1,25.0,00:00:31.562,0:21:02  ,0:21:02  ,43.0,--,--,11,--,--
1.2,FREESTYLE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,40.0,--,--,10,--,--
1.3,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,41.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,40.0,--,--,9,--,--
1.5,BREASTSTROKE,1,25.0,00:00:39.250,0:26:12  ,0:26:12  ,56.0,--,--,17,--,--
1.6,BREASTSTROKE,1,25.0,00:00:38.312,0:25:33  ,0:25:33  ,56.0,--,--,18,--,--
1.7,BREASTSTROKE,1,25.0,00:00:27.312,0:18:12  ,0:18:12  ,40.0,--,--,13,--,--
1.8,BREASTSTROKE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,48.0,--,--,15,--,--
REST,,,0.0,00:01:21.258,--,--,0.0,--,--,--,11.444444444444445,--
2,DRILL,2,50.0,00:01:13.344,--,--,0.0,--,--,--,9.363636363636363,--
2.1,DRILL,1,25.0,00:00:36.672,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:36.672,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:06.969,--,--,0.0,--,--,--,9.363636363636363,--
3,DRILL,2,50.0,00:01:30.852,--,--,0.0,--,--,--,7.923076923076923,--
3.1,DRILL,1,25.0,00:00:45.426,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:45.426,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:23.586,--,--,0.0,--,--,--,7.923076923076923,--
4,DRILL,2,50.0,00:01:24.992,--,--,0.0,--,--,--,6.866666666666666,--
4.1,DRILL,1,25.0,00:00:42.496,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:42.496,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:12.70,--,--,0.0,--,--,--,6.866666666666666,--
5,DRILL,2,50.0,00:01:26.273,--,--,0.0,--,--,--,6.0588235294117645,--
5.1,DRILL,1,25.0,00:00:43.136,--,--,--,--,--,0,--,--
5.2,DRILL,1,25.0,00:00:43.136,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:04.414,--,--,0.0,--,--,--,6.0588235294117645,--
6,DRILL,2,50.0,00:01:14.563,--,--,0.0,--,--,--,5.421052631578948,--
6.1,DRILL,1,25.0,00:00:37.281,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:37.281,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:06.63,--,--,0.0,--,--,--,5.421052631578948,--
7,DRILL,2,50.0,00:01:34.406,--,--,0.0,--,--,--,4.904761904761905,--
7.1,DRILL,1,25.0,00:00:47.203,--,--,--,--,--,0,--,--
7.2,DRILL,1,25.0,00:00:47.203,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:32.906,--,--,0.0,--,--,--,4.904761904761905,--
8,DRILL,2,50.0,00:01:12.78,--,--,0.0,--,--,--,4.478260869565218,--
8.1,DRILL,1,25.0,00:00:36.39,--,--,--,--,--,0,--,--
8.2,DRILL,1,25.0,00:00:36.39,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:12.297,--,--,0.0,--,--,--,4.478260869565218,--
9,DRILL,2,50.0,00:01:35.617,--,--,0.0,--,--,--,4.12,--
9.1,DRILL,1,25.0,00:00:47.808,--,--,--,--,--,0,--,--
9.2,DRILL,1,25.0,00:00:47.808,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:09.758,--,--,0.0,--,--,--,4.12,--
10,DRILL,2,50.0,00:01:07.508,--,--,0.0,--,--,--,4.185185185185185,--
10.1,DRILL,1,25.0,00:00:33.754,--,--,--,--,--,0,--,--
10.2,DRILL,1,25.0,00:00:33.754,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:55.680,--,--,0.0,--,--,--,4.185185185185185,--
11,FREESTYLE,8,200.0,00:03:13.648,0:16:08  ,0:13:13  ,34.0,--,--,83,10.0,40
11.1,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,35.0,--,--,10,--,--
11.2,FREESTYLE,1,25.0,00:00:19.812,0:13:13  ,0:13:13  ,29.0,--,--,9,--,--
11.3,FREESTYLE,1,25.0,00:00:25.187,0:16:48  ,0:16:48  ,35.0,--,--,10,--,--
11.4,FREESTYLE,1,25.0,00:00:22.937,0:15:18  ,0:15:18  ,33.0,--,--,10,--,--
11.5,FREESTYLE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,39.0,--,--,12,--,--
11.6,FREESTYLE,1,25.0,00:00:22.500,0:15:00  ,0:15:00  ,33.0,--,--,10,--,--
11.7,FREESTYLE,1,25.0,00:00:25.875,0:17:15  ,0:17:15  ,37.0,--,--,11,--,--
11.8,FREESTYLE,1,25.0,00:00:25.187,0:16:48  ,0:16:48  ,36.0,--,--,11,--,--
REST,,,0.0,00:00:23.414,--,--,0.0,--,--,--,5.771428571428571,--
12,MIXED,8,200.0,00:04:58.922,0:24:54  ,0:19:40  ,52.0,--,--,119,14.0,57
12.1,BREASTSTROKE,1,25.0,00:00:36.875,0:24:37  ,0:24:37  ,53.0,--,--,16,--,--
12.2,BREASTSTROKE,1,25.0,00:00:40.750,0:27:11  ,0:27:11  ,59.0,--,--,18,--,--
12.3,BREASTSTROKE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,44.0,--,--,14,--,--
12.4,BREASTSTROKE,1,25.0,00:00:36.500,0:24:21  ,0:24:21  ,53.0,--,--,16,--,--
12.5,BACKSTROKE,1,25.0,00:00:40.937,0:27:19  ,0:27:19  ,55.0,--,--,14,--,--
12.6,BACKSTROKE,1,25.0,00:00:44.312,0:29:33  ,0:29:33  ,60.0,--,--,16,--,--
12.7,BACKSTROKE,1,25.0,00:00:30.250,0:20:10  ,0:20:10  ,42.0,--,--,12,--,--
12.8,BACKSTROKE,1,25.0,00:00:39.750,0:26:32  ,0:26:32  ,53.0,--,--,13,--,--
REST,,,0.0,00:00:50.391,--,--,0.0,--,--,--,7.3023255813953485,--
13,FREESTYLE,20,500.0,00:10:33.86,0:21:05  ,0:16:43  ,42.0,--,--,212,10.0,100
13.1,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,41.0,--,--,9,--,--
13.2,FREESTYLE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,44.0,--,--,11,--,--
13.3,FREESTYLE,1,25.0,00:00:33.00,0:22:01  ,0:22:01  ,43.0,--,--,10,--,--
13.4,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,43.0,--,--,10,--,--
13.5,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,43.0,--,--,11,--,--
13.6,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,42.0,--,--,10,--,--
13.7,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,38.0,--,--,9,--,--
13.8,FREESTYLE,1,25.0,00:00:36.625,0:24:26  ,0:24:26  ,51.0,--,--,14,--,--
13.9,FREESTYLE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,41.0,--,--,10,--,--
13.10,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
13.11,FREESTYLE,1,25.0,00:00:32.937,0:21:57  ,0:21:57  ,45.0,--,--,12,--,--
13.12,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
13.13,FREESTYLE,1,25.0,00:00:25.62,0:16:43  ,0:16:43  ,33.0,--,--,8,--,--
13.14,FREESTYLE,1,25.0,00:00:28.625,0:19:05  ,0:19:05  ,39.0,--,--,10,--,--
13.15,FREESTYLE,1,25.0,00:00:28.00,0:18:41  ,0:18:41  ,40.0,--,--,12,--,--
13.16,FREESTYLE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,37.0,--,--,9,--,--
13.17,FREESTYLE,1,25.0,00:00:32.686,0:21:48  ,0:21:48  ,44.0,--,--,11,--,--
13.18,FREESTYLE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,46.0,--,--,11,--,--
13.19,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,43.0,--,--,11,--,--
13.20,FREESTYLE,1,25.0,00:00:36.00,0:24:00  ,0:24:00  ,48.0,--,--,12,--,--
REST,,,0.0,00:01:39.664,--,--,0.0,--,--,--,8.333333333333334,--
14,MIXED,9,225.0,00:04:49.398,0:21:25  ,0:08:27  ,44.0,--,--,114,12.0,65
14.1,BREASTSTROKE,1,25.0,00:00:24.125,0:16:05  ,0:16:05  ,32.0,--,--,8,--,--
14.2,BREASTSTROKE,1,25.0,00:00:12.687,0:08:27  ,0:08:27  ,17.0,--,--,4,--,--
14.3,BREASTSTROKE,1,25.0,00:00:35.625,0:23:46  ,0:23:46  ,50.0,--,--,14,--,--
14.4,BREASTSTROKE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,51.0,--,--,15,--,--
14.5,BREASTSTROKE,1,25.0,00:00:42.687,0:28:29  ,0:28:29  ,61.0,--,--,18,--,--
14.6,BREASTSTROKE,1,25.0,00:00:26.312,0:17:32  ,0:17:32  ,38.0,--,--,12,--,--
14.7,BREASTSTROKE,1,25.0,00:00:39.125,0:26:07  ,0:26:07  ,57.0,--,--,18,--,--
14.8,FREESTYLE,1,25.0,00:00:35.62,0:23:22  ,0:23:22  ,46.0,--,--,11,--,--
14.9,BACKSTROKE,1,25.0,00:00:37.937,0:25:19  ,0:25:19  ,52.0,--,--,14,--,--
Summary,,71,1775.0,00:47:14.609,0:21:04  ,0:08:27  ,43.0,--,--,631,11.899999618530273,311
