Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:06.766,0:20:33  ,0:16:33  ,41.0,--,--,89,11.0,50
1.1,BREASTSTROKE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,51.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,46.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:37.00,0:24:41  ,0:24:41  ,49.0,--,--,12,--,--
1.4,FREESTYLE,1,25.0,00:00:32.750,0:21:50  ,0:21:50  ,44.0,--,--,11,--,--
1.5,BREASTSTROKE,1,25.0,00:00:24.812,0:16:33  ,0:16:33  ,35.0,--,--,10,--,--
1.6,BREASTSTROKE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,39.0,--,--,11,--,--
1.7,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,40.0,--,--,10,--,--
1.8,FREESTYLE,1,25.0,00:00:25.375,0:16:55  ,0:16:55  ,32.0,--,--,7,--,--
REST,,,0.0,00:00:09.08,--,--,0.0,--,--,--,8.090909090909092,--
2,DRILL,4,100.0,00:03:21.383,--,--,0.0,--,--,--,7.538461538461538,--
2.1,DRILL,1,25.0,00:00:50.345,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:50.345,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:50.345,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:50.345,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:09.680,--,--,0.0,--,--,--,7.538461538461538,--
3,FREESTYLE,20,500.0,00:09:16.203,0:18:32  ,0:15:55  ,37.0,--,--,190,9.0,100
3.1,FREESTYLE,1,25.0,00:00:27.312,0:18:12  ,0:18:12  ,36.0,--,--,9,--,--
3.2,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,35.0,--,--,8,--,--
3.3,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,41.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:26.562,0:17:42  ,0:17:42  ,36.0,--,--,9,--,--
3.5,FREESTYLE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,42.0,--,--,11,--,--
3.6,FREESTYLE,1,25.0,00:00:28.00,0:18:41  ,0:18:41  ,37.0,--,--,9,--,--
3.7,FREESTYLE,1,25.0,00:00:27.562,0:18:22  ,0:18:22  ,37.0,--,--,9,--,--
3.8,FREESTYLE,1,25.0,00:00:28.250,0:18:51  ,0:18:51  ,38.0,--,--,10,--,--
3.9,FREESTYLE,1,25.0,00:00:26.312,0:17:32  ,0:17:32  ,35.0,--,--,9,--,--
3.10,FREESTYLE,1,25.0,00:00:23.875,0:15:55  ,0:15:55  ,32.0,--,--,8,--,--
3.11,FREESTYLE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,37.0,--,--,10,--,--
3.12,FREESTYLE,1,25.0,00:00:28.312,0:18:52  ,0:18:52  ,37.0,--,--,9,--,--
3.13,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,38.0,--,--,10,--,--
3.14,FREESTYLE,1,25.0,00:00:30.62,0:20:03  ,0:20:03  ,41.0,--,--,11,--,--
3.15,FREESTYLE,1,25.0,00:00:25.437,0:16:58  ,0:16:58  ,34.0,--,--,9,--,--
3.16,FREESTYLE,1,25.0,00:00:28.437,0:18:57  ,0:18:57  ,39.0,--,--,11,--,--
3.17,FREESTYLE,1,25.0,00:00:25.687,0:17:07  ,0:17:07  ,35.0,--,--,9,--,--
3.18,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,41.0,--,--,10,--,--
3.19,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,39.0,--,--,10,--,--
3.20,FREESTYLE,1,25.0,00:00:25.937,0:17:18  ,0:17:18  ,35.0,--,--,9,--,--
REST,,,0.0,00:00:56.422,--,--,0.0,--,--,--,7.9714285714285715,--
4,DRILL,4,100.0,00:03:19.508,--,--,0.0,--,--,--,7.8108108108108105,--
4.1,DRILL,1,25.0,00:00:49.877,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:49.877,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:49.877,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:49.877,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:25.555,--,--,0.0,--,--,--,7.8108108108108105,--
5,MIXED,8,200.0,00:04:21.539,0:21:47  ,0:16:48  ,44.0,--,--,93,11.0,50
5.1,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,40.0,--,--,10,--,--
5.2,FREESTYLE,1,25.0,00:00:34.125,0:22:46  ,0:22:46  ,44.0,--,--,10,--,--
5.3,BREASTSTROKE,1,25.0,00:00:25.187,0:16:48  ,0:16:48  ,36.0,--,--,11,--,--
5.4,BREASTSTROKE,1,25.0,00:00:31.562,0:21:02  ,0:21:02  ,45.0,--,--,13,--,--
5.5,FREESTYLE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,46.0,--,--,11,--,--
5.6,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,39.0,--,--,9,--,--
5.7,BREASTSTROKE,1,25.0,00:00:39.812,0:26:34  ,0:26:34  ,56.0,--,--,16,--,--
5.8,BREASTSTROKE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,50.0,--,--,13,--,--
Summary,,44,1100.0,00:26:06.227,0:19:42  ,0:15:55  ,39.0,--,--,372,10.300000190734863,200
