Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:24.984,0:22:02  ,0:19:22  ,45.0,--,--,97,12.0,49
1.1,BREASTSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,47.0,--,--,13,--,--
1.2,BREASTSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,48.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,41.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,41.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:36.312,0:24:13  ,0:24:13  ,51.0,--,--,15,--,--
1.6,BREASTSTROKE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,45.0,--,--,14,--,--
1.7,FREESTYLE,1,25.0,00:00:37.375,0:24:57  ,0:24:57  ,49.0,--,--,12,--,--
1.8,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,38.0,--,--,9,--,--
REST,,,0.0,00:00:31.477,--,--,0.0,--,--,--,8.818181818181818,--
2,DRILL,4,100.0,00:02:34.680,--,--,0.0,--,--,--,8.153846153846153,--
2.1,DRILL,1,25.0,00:00:38.670,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:38.670,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:38.670,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:38.670,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:34.445,--,--,0.0,--,--,--,8.153846153846153,--
3,MIXED,20,500.0,00:10:57.422,0:21:54  ,0:16:08  ,44.0,--,--,242,12.0,126
3.1,FREESTYLE,1,25.0,00:00:27.812,0:18:33  ,0:18:33  ,37.0,--,--,9,--,--
3.2,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,38.0,--,--,9,--,--
3.3,FREESTYLE,1,25.0,00:00:28.812,0:19:13  ,0:19:13  ,39.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,48.0,--,--,13,--,--
3.5,BREASTSTROKE,1,25.0,00:00:28.562,0:19:02  ,0:19:02  ,42.0,--,--,13,--,--
3.6,BREASTSTROKE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,47.0,--,--,14,--,--
3.7,BREASTSTROKE,1,25.0,00:00:30.250,0:20:10  ,0:20:10  ,43.0,--,--,13,--,--
3.8,BREASTSTROKE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,50.0,--,--,15,--,--
3.9,BACKSTROKE,1,25.0,00:00:40.812,0:27:13  ,0:27:13  ,53.0,--,--,12,--,--
3.10,BACKSTROKE,1,25.0,00:00:25.437,0:16:58  ,0:16:58  ,32.0,--,--,7,--,--
3.11,BREASTSTROKE,1,25.0,00:00:35.437,0:23:38  ,0:23:38  ,45.0,--,--,10,--,--
3.12,BACKSTROKE,1,25.0,00:00:50.500,0:33:40  ,0:33:40  ,67.0,--,--,16,--,--
3.13,BREASTSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,50.0,--,--,16,--,--
3.14,BREASTSTROKE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,49.0,--,--,15,--,--
3.15,BREASTSTROKE,1,25.0,00:00:36.750,0:24:30  ,0:24:30  ,53.0,--,--,16,--,--
3.16,BREASTSTROKE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,46.0,--,--,14,--,--
3.17,FREESTYLE,1,25.0,00:00:36.687,0:24:28  ,0:24:28  ,49.0,--,--,12,--,--
3.18,FREESTYLE,1,25.0,00:00:24.187,0:16:08  ,0:16:08  ,32.0,--,--,8,--,--
3.19,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,39.0,--,--,10,--,--
3.20,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,41.0,--,--,10,--,--
REST,,,0.0,00:01:08.391,--,--,0.0,--,--,--,9.685714285714285,--
4,DRILL,4,100.0,00:02:31.742,--,--,0.0,--,--,--,9.432432432432432,--
4.1,DRILL,1,25.0,00:00:37.935,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:37.935,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:37.935,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:37.935,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:22.445,--,--,0.0,--,--,--,9.432432432432432,--
5,MIXED,4,100.0,00:02:11.195,0:21:52  ,0:19:00  ,45.0,--,--,49,12.0,25
5.1,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,41.0,--,--,10,--,--
5.2,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,38.0,--,--,9,--,--
5.3,BREASTSTROKE,1,25.0,00:00:40.875,0:27:16  ,0:27:16  ,58.0,--,--,17,--,--
5.4,BREASTSTROKE,1,25.0,00:00:31.375,0:20:56  ,0:20:56  ,44.0,--,--,13,--,--
Summary,,40,1000.0,00:25:16.898,0:21:57  ,0:16:08  ,45.0,--,--,388,12.100000381469727,200
