Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,10,200.0,00:03:59.203,0:19:54  ,0:15:40  ,32.0,--,--,88,8.0,48
1.1,BREASTSTROKE,1,20.0,00:00:27.687,0:23:05  ,0:23:05  ,39.0,--,--,11,--,--
1.2,BREASTSTROKE,1,20.0,00:00:26.562,0:22:09  ,0:22:09  ,38.0,--,--,11,--,--
1.3,BREASTSTROKE,1,20.0,00:00:22.500,0:18:46  ,0:18:46  ,32.0,--,--,9,--,--
1.4,FREESTYLE,1,20.0,00:00:24.562,0:20:28  ,0:20:28  ,33.0,--,--,8,--,--
1.5,FREESTYLE,1,20.0,00:00:24.375,0:20:19  ,0:20:19  ,32.0,--,--,8,--,--
1.6,FREESTYLE,1,20.0,00:00:28.812,0:24:00  ,0:24:00  ,39.0,--,--,10,--,--
1.7,FREESTYLE,1,20.0,00:00:22.500,0:18:46  ,0:18:46  ,31.0,--,--,8,--,--
1.8,FREESTYLE,1,20.0,00:00:21.437,0:17:52  ,0:17:52  ,28.0,--,--,7,--,--
1.9,BREASTSTROKE,1,20.0,00:00:18.812,0:15:40  ,0:15:40  ,28.0,--,--,9,--,--
1.10,FREESTYLE,1,20.0,00:00:21.812,0:18:11  ,0:18:11  ,29.0,--,--,7,--,--
REST,,,0.0,00:00:39.945,--,--,0.0,--,--,--,6.285714285714286,--
2,DRILL,5,100.0,00:03:50.852,--,--,0.0,--,--,--,6.0625,--
2.1,DRILL,1,20.0,00:00:46.170,--,--,--,--,--,0,--,--
2.2,DRILL,1,20.0,00:00:46.170,--,--,--,--,--,0,--,--
2.3,DRILL,1,20.0,00:00:46.170,--,--,--,--,--,0,--,--
2.4,DRILL,1,20.0,00:00:46.170,--,--,--,--,--,0,--,--
2.5,DRILL,1,20.0,00:00:46.170,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:57.586,--,--,0.0,--,--,--,6.0625,--
3,MIXED,20,400.0,00:07:50.602,0:19:36  ,0:13:42  ,32.0,--,--,185,9.0,96
3.1,FREESTYLE,1,20.0,00:00:26.62,0:21:43  ,0:21:43  ,35.0,--,--,9,--,--
3.2,FREESTYLE,1,20.0,00:00:16.437,0:13:42  ,0:13:42  ,21.0,--,--,5,--,--
3.3,FREESTYLE,1,20.0,00:00:20.937,0:17:27  ,0:17:27  ,28.0,--,--,7,--,--
3.4,FREESTYLE,1,20.0,00:00:20.187,0:16:50  ,0:16:50  ,28.0,--,--,8,--,--
3.5,FREESTYLE,1,20.0,00:00:22.312,0:18:36  ,0:18:36  ,31.0,--,--,9,--,--
3.6,BREASTSTROKE,1,20.0,00:00:23.62,0:19:13  ,0:19:13  ,35.0,--,--,12,--,--
3.7,BREASTSTROKE,1,20.0,00:00:20.937,0:17:27  ,0:17:27  ,31.0,--,--,10,--,--
3.8,BREASTSTROKE,1,20.0,00:00:26.00,0:21:40  ,0:21:40  ,38.0,--,--,12,--,--
3.9,BREASTSTROKE,1,20.0,00:00:23.500,0:19:35  ,0:19:35  ,35.0,--,--,11,--,--
3.10,BREASTSTROKE,1,20.0,00:00:21.812,0:18:11  ,0:18:11  ,32.0,--,--,10,--,--
3.11,BACKSTROKE,1,20.0,00:00:29.125,0:24:17  ,0:24:17  ,39.0,--,--,10,--,--
3.12,BACKSTROKE,1,20.0,00:00:29.562,0:24:39  ,0:24:39  ,42.0,--,--,12,--,--
3.13,BACKSTROKE,1,20.0,00:00:25.00,0:20:49  ,0:20:49  ,34.0,--,--,9,--,--
3.14,BACKSTROKE,1,20.0,00:00:25.312,0:21:05  ,0:21:05  ,35.0,--,--,10,--,--
3.15,BACKSTROKE,1,20.0,00:00:27.750,0:23:08  ,0:23:08  ,37.0,--,--,9,--,--
3.16,FREESTYLE,1,20.0,00:00:25.62,0:20:53  ,0:20:53  ,35.0,--,--,10,--,--
3.17,FREESTYLE,1,20.0,00:00:20.625,0:17:11  ,0:17:11  ,28.0,--,--,7,--,--
3.18,FREESTYLE,1,20.0,00:00:22.562,0:18:48  ,0:18:48  ,31.0,--,--,8,--,--
3.19,FREESTYLE,1,20.0,00:00:21.187,0:17:40  ,0:17:40  ,29.0,--,--,8,--,--
3.20,FREESTYLE,1,20.0,00:00:23.125,0:19:17  ,0:19:17  ,32.0,--,--,9,--,--
REST,,,0.0,00:01:41.398,--,--,0.0,--,--,--,7.0,--
4,DRILL,5,100.0,00:03:28.961,--,--,0.0,--,--,--,6.951219512195122,--
4.1,DRILL,1,20.0,00:00:41.792,--,--,--,--,--,0,--,--
4.2,DRILL,1,20.0,00:00:41.792,--,--,--,--,--,0,--,--
4.3,DRILL,1,20.0,00:00:41.792,--,--,--,--,--,0,--,--
4.4,DRILL,1,20.0,00:00:41.792,--,--,--,--,--,0,--,--
4.5,DRILL,1,20.0,00:00:41.792,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:18.977,--,--,0.0,--,--,--,6.951219512195122,--
5,MIXED,10,200.0,00:01:21.445,0:22:24  ,0:14:22  ,37.0,--,--,102,10.0,53
5.1,BREASTSTROKE,1,20.0,00:00:27.437,0:22:53  ,0:22:53  ,39.0,--,--,12,--,--
5.2,BREASTSTROKE,1,20.0,00:00:36.312,0:30:18  ,0:30:18  ,51.0,--,--,15,--,--
5.3,FREESTYLE,1,20.0,00:00:23.125,0:19:17  ,0:19:17  ,30.0,--,--,7,--,--
5.4,FREESTYLE,1,20.0,00:00:17.250,0:14:22  ,0:14:22  ,22.0,--,--,5,--,--
5.5,BREASTSTROKE,1,20.0,00:00:25.812,0:21:31  ,0:21:31  ,37.0,--,--,11,--,--
5.6,BREASTSTROKE,1,20.0,00:00:27.250,0:22:44  ,0:22:44  ,38.0,--,--,11,--,--
5.7,BREASTSTROKE,1,20.0,00:00:25.937,0:21:37  ,0:21:37  ,36.0,--,--,10,--,--
5.8,BREASTSTROKE,1,20.0,00:00:25.312,0:21:05  ,0:21:05  ,36.0,--,--,11,--,--
5.9,FREESTYLE,1,20.0,00:00:28.875,0:24:05  ,0:24:05  ,38.0,--,--,9,--,--
5.10,BREASTSTROKE,1,20.0,00:00:31.562,0:26:19  ,0:26:19  ,43.0,--,--,11,--,--
Summary,,50,1000.0,00:24:09.203,0:20:22  ,0:13:42  ,33.0,--,--,375,9.300000190734863,197
