Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,10,200.0,00:04:29.328,0:22:25  ,0:16:15  ,37.0,--,--,101,10.0,49
1.1,FREESTYLE,1,20.0,00:00:22.875,0:19:04  ,0:19:04  ,30.0,--,--,7,--,--
1.2,FREESTYLE,1,20.0,00:00:28.875,0:24:05  ,0:24:05  ,39.0,--,--,10,--,--
1.3,FREESTYLE,1,20.0,00:00:20.312,0:16:56  ,0:16:56  ,25.0,--,--,5,--,--
1.4,FREESTYLE,1,20.0,00:00:25.62,0:20:53  ,0:20:53  ,33.0,--,--,8,--,--
1.5,FREESTYLE,1,20.0,00:00:32.812,0:27:22  ,0:27:22  ,43.0,--,--,10,--,--
1.6,BREASTSTROKE,1,20.0,00:00:19.500,0:16:15  ,0:16:15  ,29.0,--,--,9,--,--
1.7,BREASTSTROKE,1,20.0,00:00:28.812,0:24:00  ,0:24:00  ,42.0,--,--,13,--,--
1.8,BREASTSTROKE,1,20.0,00:00:32.375,0:27:00  ,0:27:00  ,45.0,--,--,13,--,--
1.9,BREASTSTROKE,1,20.0,00:00:33.375,0:27:49  ,0:27:49  ,48.0,--,--,15,--,--
1.10,BREASTSTROKE,1,20.0,00:00:25.62,0:20:53  ,0:20:53  ,36.0,--,--,11,--,--
REST,,,0.0,00:01:20.250,--,--,0.0,--,--,--,9.818181818181818,--
2,FREESTYLE,10,200.0,00:03:18.570,0:16:33  ,0:14:38  ,27.0,--,--,78,7.0,40
2.1,FREESTYLE,1,20.0,00:00:18.187,0:15:09  ,0:15:09  ,25.0,--,--,7,--,--
2.2,FREESTYLE,1,20.0,00:00:17.562,0:14:38  ,0:14:38  ,25.0,--,--,7,--,--
2.3,FREESTYLE,1,20.0,00:00:23.62,0:19:13  ,0:19:13  ,32.0,--,--,9,--,--
2.4,FREESTYLE,1,20.0,00:00:19.812,0:16:31  ,0:16:31  ,27.0,--,--,7,--,--
2.5,FREESTYLE,1,20.0,00:00:19.750,0:16:28  ,0:16:28  ,27.0,--,--,7,--,--
2.6,FREESTYLE,1,20.0,00:00:18.875,0:15:44  ,0:15:44  ,26.0,--,--,7,--,--
2.7,FREESTYLE,1,20.0,00:00:21.687,0:18:04  ,0:18:04  ,32.0,--,--,10,--,--
2.8,FREESTYLE,1,20.0,00:00:19.312,0:16:06  ,0:16:06  ,26.0,--,--,7,--,--
2.9,FREESTYLE,1,20.0,00:00:22.375,0:18:39  ,0:18:39  ,32.0,--,--,10,--,--
2.10,FREESTYLE,1,20.0,00:00:18.00,0:15:00  ,0:15:00  ,25.0,--,--,7,--,--
REST,,,0.0,00:01:21.992,--,--,0.0,--,--,--,9.19047619047619,--
3,BREASTSTROKE,5,100.0,00:02:26.273,0:24:24  ,0:21:35  ,41.0,--,--,63,12.0,30
3.1,BREASTSTROKE,1,20.0,00:00:28.937,0:24:07  ,0:24:07  ,43.0,--,--,14,--,--
3.2,BREASTSTROKE,1,20.0,00:00:25.875,0:21:35  ,0:21:35  ,38.0,--,--,12,--,--
3.3,BREASTSTROKE,1,20.0,00:00:30.812,0:25:40  ,0:25:40  ,44.0,--,--,13,--,--
3.4,BREASTSTROKE,1,20.0,00:00:30.250,0:25:12  ,0:25:12  ,41.0,--,--,11,--,--
3.5,BREASTSTROKE,1,20.0,00:00:30.437,0:25:22  ,0:25:22  ,43.0,--,--,13,--,--
