Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:28.211,0:22:18  ,0:15:47  ,45.0,--,--,96,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:35.437,0:23:38  ,0:23:38  ,48.0,--,--,13,--,--
1.2,BREASTSTROKE,1,25.0,00:00:42.937,0:28:38  ,0:28:38  ,60.0,--,--,17,--,--
1.3,FREESTYLE,1,25.0,00:00:23.687,0:15:47  ,0:15:47  ,31.0,--,--,7,--,--
1.4,FREESTYLE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,41.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:36.125,0:24:05  ,0:24:05  ,51.0,--,--,15,--,--
1.6,BREASTSTROKE,1,25.0,00:00:36.62,0:24:03  ,0:24:03  ,50.0,--,--,14,--,--
1.7,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,42.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:31.750,0:21:10  ,0:21:10  ,41.0,--,--,9,--,--
REST,,,0.0,00:00:52.289,--,--,0.0,--,--,--,11.555555555555555,--
2,MIXED,8,200.0,00:03:53.391,0:19:26  ,0:16:15  ,40.0,--,--,89,11.0,49
2.1,FREESTYLE,1,25.0,00:00:26.687,0:17:48  ,0:17:48  ,35.0,--,--,8,--,--
2.2,FREESTYLE,1,25.0,00:00:25.750,0:17:10  ,0:17:10  ,34.0,--,--,8,--,--
2.3,BREASTSTROKE,1,25.0,00:00:29.250,0:19:30  ,0:19:30  ,44.0,--,--,15,--,--
2.4,BREASTSTROKE,1,25.0,00:00:24.375,0:16:15  ,0:16:15  ,34.0,--,--,10,--,--
2.5,BACKSTROKE,1,25.0,00:00:35.437,0:23:38  ,0:23:38  ,49.0,--,--,14,--,--
2.6,BACKSTROKE,1,25.0,00:00:30.750,0:20:30  ,0:20:30  ,44.0,--,--,13,--,--
2.7,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,39.0,--,--,10,--,--
2.8,FREESTYLE,1,25.0,00:00:31.812,0:21:13  ,0:21:13  ,43.0,--,--,11,--,--
