Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:03:51.805,0:19:17  ,0:15:40  ,40.0,--,--,88,11.0,50
1.1,BREASTSTROKE,1,25.0,00:00:23.500,0:15:40  ,0:15:40  ,33.0,--,--,9,--,--
1.2,BREASTSTROKE,1,25.0,00:00:36.937,0:24:39  ,0:24:39  ,51.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:28.375,0:18:55  ,0:18:55  ,37.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:24.812,0:16:33  ,0:16:33  ,33.0,--,--,8,--,--
1.5,BREASTSTROKE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,50.0,--,--,16,--,--
1.6,BREASTSTROKE,1,25.0,00:00:26.250,0:17:30  ,0:17:30  ,39.0,--,--,13,--,--
1.7,FREESTYLE,1,25.0,00:00:26.937,0:17:57  ,0:17:57  ,36.0,--,--,9,--,--
1.8,FREESTYLE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,40.0,--,--,10,--,--
REST,,,0.0,00:00:21.141,--,--,0.0,--,--,--,8.0,--
2,DRILL,4,100.0,00:03:42.336,--,--,0.0,--,--,--,7.538461538461538,--
2.1,DRILL,1,25.0,00:00:55.584,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:55.584,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:55.584,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:55.584,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:41.977,--,--,0.0,--,--,--,7.538461538461538,--
3,MIXED,17,425.0,00:07:58.594,0:18:46  ,0:08:17  ,39.0,--,--,186,10.0,104
3.1,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,40.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,39.0,--,--,10,--,--
3.3,FREESTYLE,1,25.0,00:00:12.437,0:08:17  ,0:08:17  ,17.0,--,--,5,--,--
3.4,FREESTYLE,1,25.0,00:00:12.500,0:08:20  ,0:08:20  ,18.0,--,--,5,--,--
3.5,FREESTYLE,1,25.0,00:00:27.750,0:18:31  ,0:18:31  ,38.0,--,--,10,--,--
3.6,BREASTSTROKE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,41.0,--,--,13,--,--
3.7,BREASTSTROKE,1,25.0,00:00:34.625,0:23:05  ,0:23:05  ,51.0,--,--,16,--,--
3.8,BREASTSTROKE,1,25.0,00:00:25.187,0:16:48  ,0:16:48  ,37.0,--,--,12,--,--
3.9,BREASTSTROKE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,48.0,--,--,15,--,--
3.10,BACKSTROKE,1,25.0,00:00:31.250,0:20:49  ,0:20:49  ,43.0,--,--,12,--,--
3.11,BACKSTROKE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,47.0,--,--,13,--,--
3.12,BACKSTROKE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,47.0,--,--,13,--,--
3.13,BACKSTROKE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,47.0,--,--,12,--,--
3.14,FREESTYLE,1,25.0,00:00:30.750,0:20:30  ,0:20:30  ,42.0,--,--,11,--,--
3.15,FREESTYLE,1,25.0,00:00:28.875,0:19:16  ,0:19:16  ,40.0,--,--,11,--,--
3.16,FREESTYLE,1,25.0,00:00:24.625,0:16:25  ,0:16:25  ,33.0,--,--,8,--,--
3.17,FREESTYLE,1,25.0,00:00:28.812,0:19:13  ,0:19:13  ,39.0,--,--,10,--,--
REST,,,0.0,00:01:08.906,--,--,0.0,--,--,--,8.5625,--
4,DRILL,4,100.0,00:03:34.188,--,--,0.0,--,--,--,8.382352941176471,--
4.1,DRILL,1,25.0,00:00:53.547,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:53.547,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:53.547,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:53.547,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:26.438,--,--,0.0,--,--,--,8.382352941176471,--
5,MIXED,8,200.0,00:04:27.336,0:22:16  ,0:18:08  ,45.0,--,--,100,12.0,49
5.1,FREESTYLE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,42.0,--,--,11,--,--
5.2,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,42.0,--,--,11,--,--
5.3,BREASTSTROKE,1,25.0,00:00:36.500,0:24:21  ,0:24:21  ,54.0,--,--,17,--,--
5.4,BREASTSTROKE,1,25.0,00:00:40.312,0:26:52  ,0:26:52  ,56.0,--,--,16,--,--
5.5,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,41.0,--,--,11,--,--
5.6,FREESTYLE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,41.0,--,--,10,--,--
5.7,BREASTSTROKE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,37.0,--,--,10,--,--
5.8,BREASTSTROKE,1,25.0,00:00:39.937,0:26:40  ,0:26:40  ,54.0,--,--,14,--,--
Summary,,41,1025.0,00:26:12.930,0:19:44  ,0:08:17  ,40.0,--,--,374,11.300000190734863,203
