Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:28.219,0:22:18  ,0:17:52  ,46.0,--,--,104,13.0,48
1.1,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,44.0,--,--,12,--,--
1.2,FREESTYLE,1,25.0,00:00:26.812,0:17:52  ,0:17:52  ,35.0,--,--,8,--,--
1.3,FREESTYLE,1,25.0,00:00:31.62,0:20:43  ,0:20:43  ,41.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:40.00,0:26:40  ,0:26:40  ,54.0,--,--,14,--,--
1.5,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,52.0,--,--,17,--,--
1.6,BREASTSTROKE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,48.0,--,--,16,--,--
1.7,BACKSTROKE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,48.0,--,--,14,--,--
1.8,BACKSTROKE,1,25.0,00:00:37.812,0:25:12  ,0:25:12  ,51.0,--,--,13,--,--
REST,,,0.0,00:00:51.117,--,--,0.0,--,--,--,13.0,--
2,MIXED,2,25.0,00:01:36.578,0:41:15  ,0:41:15  ,77.0,--,--,15,15.0,5
2.1,--,1,--,00:00:34.687,--,--,--,--,--,0,--,--
2.2,BREASTSTROKE,1,25.0,00:01:01.875,0:41:15  ,0:41:15  ,77.0,--,--,15,--,--
REST,,,0.0,00:00:48.484,--,--,0.0,--,--,--,11.9,--
3,DRILL,2,50.0,00:01:40.336,--,--,0.0,--,--,--,9.916666666666666,--
3.1,DRILL,1,25.0,00:00:50.168,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:50.168,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:37.539,--,--,0.0,--,--,--,9.916666666666666,--
4,DRILL,2,50.0,00:01:26.55,--,--,0.0,--,--,--,8.5,--
4.1,DRILL,1,25.0,00:00:43.27,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:43.27,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:59.695,--,--,0.0,--,--,--,8.5,--
5,DRILL,2,50.0,00:02:49.164,--,--,0.0,--,--,--,8.0,--
5.1,DRILL,1,25.0,00:01:24.582,--,--,--,--,--,0,--,--
5.2,DRILL,1,25.0,00:01:24.582,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:53.586,--,--,0.0,--,--,--,8.0,--
6,FREESTYLE,4,100.0,00:01:39.94,0:16:31  ,0:16:20  ,34.0,--,--,38,9.0,20
6.1,FREESTYLE,1,25.0,00:00:24.562,0:16:23  ,0:16:23  ,34.0,--,--,9,--,--
6.2,FREESTYLE,1,25.0,00:00:25.62,0:16:43  ,0:16:43  ,35.0,--,--,10,--,--
6.3,FREESTYLE,1,25.0,00:00:24.500,0:16:20  ,0:16:20  ,34.0,--,--,9,--,--
6.4,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,35.0,--,--,10,--,--
REST,,,0.0,00:01:37.906,--,--,0.0,--,--,--,8.35,--
7,FREESTYLE,4,100.0,00:01:42.164,0:17:02  ,0:15:13  ,35.0,--,--,39,9.0,20
7.1,FREESTYLE,1,25.0,00:00:27.62,0:18:03  ,0:18:03  ,37.0,--,--,10,--,--
7.2,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,40.0,--,--,11,--,--
7.3,FREESTYLE,1,25.0,00:00:22.812,0:15:13  ,0:15:13  ,33.0,--,--,10,--,--
7.4,FREESTYLE,1,25.0,00:00:23.875,0:15:55  ,0:15:55  ,32.0,--,--,8,--,--
REST,,,0.0,00:01:33.273,--,--,0.0,--,--,--,8.875,--
8,MIXED,4,100.0,00:02:29.211,0:24:52  ,0:22:15  ,54.0,--,--,70,17.0,26
8.1,FREESTYLE,1,25.0,00:00:33.375,0:22:15  ,0:22:15  ,50.0,--,--,17,--,--
8.2,BREASTSTROKE,1,25.0,00:00:41.562,0:27:43  ,0:27:43  ,61.0,--,--,19,--,--
8.3,BREASTSTROKE,1,25.0,00:00:38.937,0:25:57  ,0:25:57  ,57.0,--,--,18,--,--
8.4,BREASTSTROKE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,51.0,--,--,16,--,--
REST,,,0.0,00:01:38.414,--,--,0.0,--,--,--,9.821428571428571,--
