Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:12.938,0:21:02  ,0:17:26  ,44.0,--,--,101,12.0,49
1.1,BREASTSTROKE,1,25.0,00:00:33.00,0:22:01  ,0:22:01  ,49.0,--,--,16,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,48.0,--,--,15,--,--
1.3,FREESTYLE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,45.0,--,--,12,--,--
1.4,FREESTYLE,1,25.0,00:00:29.562,0:19:43  ,0:19:43  ,40.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,44.0,--,--,13,--,--
1.6,BREASTSTROKE,1,25.0,00:00:39.312,0:26:14  ,0:26:14  ,56.0,--,--,17,--,--
1.7,FREESTYLE,1,25.0,00:00:26.125,0:17:26  ,0:17:26  ,35.0,--,--,9,--,--
1.8,FREESTYLE,1,25.0,00:00:28.375,0:18:55  ,0:18:55  ,37.0,--,--,9,--,--
REST,,,0.0,00:00:53.602,--,--,0.0,--,--,--,9.181818181818182,--
2,DRILL,4,100.0,00:02:52.430,--,--,0.0,--,--,--,8.538461538461538,--
2.1,DRILL,1,25.0,00:00:43.107,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:43.107,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:43.107,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:43.107,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:28.945,--,--,0.0,--,--,--,8.538461538461538,--
3,MIXED,20,500.0,00:10:41.445,0:21:23  ,0:16:38  ,44.0,--,--,254,12.0,124
3.1,FREESTYLE,1,25.0,00:00:26.562,0:17:42  ,0:17:42  ,37.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:25.875,0:17:15  ,0:17:15  ,35.0,--,--,9,--,--
3.3,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,40.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:27.00,0:18:01  ,0:18:01  ,36.0,--,--,9,--,--
3.5,BREASTSTROKE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,46.0,--,--,15,--,--
3.6,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,51.0,--,--,16,--,--
3.7,BREASTSTROKE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,48.0,--,--,15,--,--
3.8,BREASTSTROKE,1,25.0,00:00:38.187,0:25:29  ,0:25:29  ,54.0,--,--,16,--,--
3.9,BACKSTROKE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,44.0,--,--,12,--,--
3.10,BACKSTROKE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,47.0,--,--,14,--,--
3.11,BACKSTROKE,1,25.0,00:00:37.250,0:24:50  ,0:24:50  ,51.0,--,--,14,--,--
3.12,BACKSTROKE,1,25.0,00:00:34.750,0:23:10  ,0:23:10  ,48.0,--,--,13,--,--
3.13,BREASTSTROKE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,51.0,--,--,16,--,--
3.14,BREASTSTROKE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,48.0,--,--,15,--,--
3.15,BREASTSTROKE,1,25.0,00:00:38.125,0:25:26  ,0:25:26  ,54.0,--,--,16,--,--
3.16,BREASTSTROKE,1,25.0,00:00:34.937,0:23:18  ,0:23:18  ,51.0,--,--,16,--,--
3.17,FREESTYLE,1,25.0,00:00:28.187,0:18:48  ,0:18:48  ,37.0,--,--,9,--,--
3.18,FREESTYLE,1,25.0,00:00:30.250,0:20:10  ,0:20:10  ,40.0,--,--,10,--,--
3.19,FREESTYLE,1,25.0,00:00:33.625,0:22:25  ,0:22:25  ,45.0,--,--,11,--,--
3.20,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,33.0,--,--,8,--,--
REST,,,0.0,00:00:24.55,--,--,0.0,--,--,--,10.142857142857142,--
4,DRILL,4,100.0,00:02:51.852,--,--,0.0,--,--,--,10.027027027027026,--
4.1,DRILL,1,25.0,00:00:42.963,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:42.963,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:42.963,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:42.963,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:17.836,--,--,0.0,--,--,--,10.027027027027026,--
5,MIXED,4,100.0,00:02:19.625,0:23:16  ,0:20:07  ,49.0,--,--,56,14.0,26
5.1,BREASTSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,50.0,--,--,16,--,--
5.2,BREASTSTROKE,1,25.0,00:00:36.312,0:24:13  ,0:24:13  ,52.0,--,--,16,--,--
5.3,FREESTYLE,1,25.0,00:00:30.187,0:20:07  ,0:20:07  ,40.0,--,--,10,--,--
5.4,BREASTSTROKE,1,25.0,00:00:38.687,0:25:47  ,0:25:47  ,53.0,--,--,14,--,--
Summary,,40,1000.0,00:25:02.906,0:21:31  ,0:16:38  ,45.0,--,--,411,12.800000190734863,199
