Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:09.805,0:20:46  ,0:17:52  ,43.0,--,--,99,12.0,50
1.1,BREASTSTROKE,1,25.0,00:00:34.562,0:23:03  ,0:23:03  ,50.0,--,--,15,--,--
1.2,BREASTSTROKE,1,25.0,00:00:37.500,0:25:01  ,0:25:01  ,55.0,--,--,17,--,--
1.3,FREESTYLE,1,25.0,00:00:26.812,0:17:52  ,0:17:52  ,36.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:30.375,0:20:15  ,0:20:15  ,41.0,--,--,11,--,--
1.5,BREASTSTROKE,1,25.0,00:00:29.812,0:19:53  ,0:19:53  ,44.0,--,--,14,--,--
1.6,BREASTSTROKE,1,25.0,00:00:29.00,0:19:20  ,0:19:20  ,42.0,--,--,13,--,--
1.7,FREESTYLE,1,25.0,00:00:33.00,0:22:01  ,0:22:01  ,44.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:28.375,0:18:55  ,0:18:55  ,37.0,--,--,9,--,--
REST,,,0.0,00:00:55.461,--,--,0.0,--,--,--,9.0,--
2,DRILL,4,100.0,00:02:52.148,--,--,0.0,--,--,--,8.23076923076923,--
2.1,DRILL,1,25.0,00:00:43.37,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:43.37,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:43.37,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:43.37,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:45.602,--,--,0.0,--,--,--,8.23076923076923,--
3,MIXED,12,300.0,00:06:13.328,0:20:45  ,0:17:00  ,43.0,--,--,143,11.0,69
3.1,FREESTYLE,1,25.0,00:00:25.500,0:17:00  ,0:17:00  ,34.0,--,--,8,--,--
3.2,FREESTYLE,1,25.0,00:00:27.625,0:18:26  ,0:18:26  ,37.0,--,--,9,--,--
3.3,FREESTYLE,1,25.0,00:00:28.937,0:19:18  ,0:19:18  ,39.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,45.0,--,--,11,--,--
3.5,BREASTSTROKE,1,25.0,00:00:26.375,0:17:35  ,0:17:35  ,39.0,--,--,13,--,--
3.6,BREASTSTROKE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,51.0,--,--,16,--,--
3.7,BREASTSTROKE,1,25.0,00:00:36.125,0:24:05  ,0:24:05  ,53.0,--,--,17,--,--
3.8,BREASTSTROKE,1,25.0,00:00:33.250,0:22:11  ,0:22:11  ,49.0,--,--,16,--,--
3.9,FREESTYLE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,40.0,--,--,10,--,--
3.10,FREESTYLE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,41.0,--,--,10,--,--
3.11,FREESTYLE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,44.0,--,--,12,--,--
3.12,FREESTYLE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,44.0,--,--,11,--,--
REST,,,0.0,00:00:39.672,--,--,0.0,--,--,--,8.962962962962964,--
4,DRILL,4,100.0,00:02:49.836,--,--,0.0,--,--,--,8.724137931034482,--
4.1,DRILL,1,25.0,00:00:42.459,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:42.459,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:42.459,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:42.459,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:19.789,--,--,0.0,--,--,--,8.724137931034482,--
5,MIXED,4,100.0,00:02:17.484,0:22:55  ,0:20:33  ,47.0,--,--,51,12.0,25
5.1,FREESTYLE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,43.0,--,--,11,--,--
5.2,FREESTYLE,1,25.0,00:00:36.625,0:24:26  ,0:24:26  ,49.0,--,--,12,--,--
5.3,BREASTSTROKE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,44.0,--,--,13,--,--
5.4,BREASTSTROKE,1,25.0,00:00:38.00,0:25:22  ,0:25:22  ,53.0,--,--,15,--,--
Summary,,32,800.0,00:21:03.430,0:21:07  ,0:17:00  ,43.0,--,--,293,12.199999809265137,144
