Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,FREESTYLE,4,100.0,00:01:58.406,0:18:33  ,0:14:37  ,36.0,--,--,36,9.0,20
1.1,FREESTYLE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,44.0,--,--,11,--,--
1.2,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,41.0,--,--,10,--,--
1.3,FREESTYLE,1,25.0,00:00:25.125,0:16:45  ,0:16:45  ,33.0,--,--,8,--,--
1.4,FREESTYLE,1,25.0,00:00:21.937,0:14:37  ,0:14:37  ,29.0,--,--,7,--,--
REST,,,0.0,00:01:02.16,--,--,0.0,--,--,--,9.6,--
2,FREESTYLE,9,225.0,00:04:41.406,0:20:51  ,0:13:15  ,43.0,--,--,107,11.0,45
2.1,FREESTYLE,1,25.0,00:00:35.625,0:23:46  ,0:23:46  ,48.0,--,--,12,--,--
2.2,FREESTYLE,1,25.0,00:00:49.312,0:32:56  ,0:32:56  ,68.0,--,--,19,--,--
2.3,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,41.0,--,--,11,--,--
2.4,FREESTYLE,1,25.0,00:00:24.312,0:16:12  ,0:16:12  ,33.0,--,--,9,--,--
2.5,FREESTYLE,1,25.0,00:00:24.500,0:16:20  ,0:16:20  ,35.0,--,--,10,--,--
2.6,FREESTYLE,1,25.0,00:00:29.00,0:19:20  ,0:19:20  ,41.0,--,--,12,--,--
2.7,FREESTYLE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,43.0,--,--,12,--,--
2.8,FREESTYLE,1,25.0,00:00:19.875,0:13:15  ,0:13:15  ,28.0,--,--,8,--,--
2.9,FREESTYLE,1,25.0,00:00:38.187,0:25:29  ,0:25:29  ,52.0,--,--,14,--,--
REST,,,0.0,00:01:18.906,--,--,0.0,--,--,--,11.071428571428571,--
3,FREESTYLE,16,400.0,00:08:02.180,0:20:04  ,0:16:00  ,40.0,--,--,166,10.0,80
3.1,FREESTYLE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,47.0,--,--,12,--,--
3.2,FREESTYLE,1,25.0,00:00:24.00,0:16:00  ,0:16:00  ,32.0,--,--,8,--,--
3.3,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,39.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:34.62,0:22:44  ,0:22:44  ,45.0,--,--,11,--,--
3.5,FREESTYLE,1,25.0,00:00:32.500,0:21:40  ,0:21:40  ,44.0,--,--,11,--,--
3.6,FREESTYLE,1,25.0,00:00:26.375,0:17:35  ,0:17:35  ,35.0,--,--,9,--,--
3.7,FREESTYLE,1,25.0,00:00:33.437,0:22:18  ,0:22:18  ,45.0,--,--,12,--,--
3.8,FREESTYLE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,36.0,--,--,9,--,--
3.9,FREESTYLE,1,25.0,00:00:30.750,0:20:30  ,0:20:30  ,42.0,--,--,11,--,--
3.10,FREESTYLE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,42.0,--,--,11,--,--
3.11,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,41.0,--,--,11,--,--
3.12,FREESTYLE,1,25.0,00:00:29.500,0:19:40  ,0:19:40  ,40.0,--,--,10,--,--
3.13,FREESTYLE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,47.0,--,--,12,--,--
3.14,FREESTYLE,1,25.0,00:00:27.312,0:18:12  ,0:18:12  ,37.0,--,--,10,--,--
3.15,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
