Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:25.125,0:22:04  ,0:16:35  ,45.0,--,--,100,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:36.812,0:24:32  ,0:24:32  ,53.0,--,--,16,--,--
1.2,BREASTSTROKE,1,25.0,00:00:41.62,0:27:24  ,0:27:24  ,59.0,--,--,18,--,--
1.3,FREESTYLE,1,25.0,00:00:24.875,0:16:35  ,0:16:35  ,32.0,--,--,7,--,--
1.4,FREESTYLE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,43.0,--,--,10,--,--
1.5,BREASTSTROKE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,48.0,--,--,14,--,--
1.6,BREASTSTROKE,1,25.0,00:00:38.312,0:25:33  ,0:25:33  ,54.0,--,--,16,--,--
1.7,FREESTYLE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,36.0,--,--,9,--,--
1.8,FREESTYLE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,40.0,--,--,10,--,--
REST,,,0.0,00:00:41.242,--,--,0.0,--,--,--,9.090909090909092,--
2,DRILL,4,100.0,00:02:51.453,--,--,0.0,--,--,--,8.461538461538462,--
2.1,DRILL,1,25.0,00:00:42.863,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:42.863,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:42.863,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:42.863,--,--,--,--,--,0,--,--
REST,,,0.0,00:02:12.859,--,--,0.0,--,--,--,8.461538461538462,--
3,FREESTYLE,4,100.0,00:01:29.789,0:14:57  ,0:13:52  ,32.0,--,--,41,10.0,20
3.1,FREESTYLE,1,25.0,00:00:24.687,0:16:28  ,0:16:28  ,35.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:22.812,0:15:13  ,0:15:13  ,34.0,--,--,11,--,--
3.3,FREESTYLE,1,25.0,00:00:20.812,0:13:52  ,0:13:52  ,31.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:21.437,0:14:17  ,0:14:17  ,31.0,--,--,10,--,--
REST,,,0.0,00:00:34.773,--,--,0.0,--,--,--,9.294117647058824,--
4,BREASTSTROKE,4,100.0,00:02:28.195,0:24:41  ,0:21:33  ,53.0,--,--,66,16.0,28
4.1,BREASTSTROKE,1,25.0,00:00:36.562,0:24:24  ,0:24:24  ,54.0,--,--,17,--,--
4.2,BREASTSTROKE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,46.0,--,--,14,--,--
4.3,BREASTSTROKE,1,25.0,00:00:43.750,0:29:11  ,0:29:11  ,63.0,--,--,19,--,--
4.4,BREASTSTROKE,1,25.0,00:00:35.625,0:23:46  ,0:23:46  ,52.0,--,--,16,--,--
REST,,,0.0,00:02:02.867,--,--,0.0,--,--,--,10.285714285714286,--
5,MIXED,28,700.0,00:15:46.734,0:22:33  ,0:18:43  ,46.0,--,--,355,12.0,165
5.1,FREESTYLE,1,25.0,00:00:28.500,0:19:00  ,0:19:00  ,38.0,--,--,9,--,--
5.2,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,40.0,--,--,10,--,--
5.3,FREESTYLE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,42.0,--,--,11,--,--
5.4,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,45.0,--,--,11,--,--
5.5,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
5.6,FREESTYLE,1,25.0,00:00:32.61,0:21:23  ,0:21:23  ,43.0,--,--,11,--,--
5.7,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,39.0,--,--,10,--,--
5.8,FREESTYLE,1,25.0,00:00:32.250,0:21:30  ,0:21:30  ,42.0,--,--,10,--,--
5.9,BREASTSTROKE,1,25.0,00:00:36.437,0:24:17  ,0:24:17  ,53.0,--,--,17,--,--
5.10,BREASTSTROKE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,51.0,--,--,16,--,--
5.11,BREASTSTROKE,1,25.0,00:00:34.937,0:23:18  ,0:23:18  ,51.0,--,--,16,--,--
5.12,BREASTSTROKE,1,25.0,00:00:38.187,0:25:29  ,0:25:29  ,55.0,--,--,17,--,--
5.13,BACKSTROKE,1,25.0,00:00:40.875,0:27:16  ,0:27:16  ,54.0,--,--,13,--,--
5.14,BREASTSTROKE,1,25.0,00:00:40.312,0:26:52  ,0:26:52  ,53.0,--,--,13,--,--
5.15,BREASTSTROKE,1,25.0,00:00:40.62,0:26:42  ,0:26:42  ,53.0,--,--,13,--,--
5.16,BREASTSTROKE,1,25.0,00:00:39.437,0:26:19  ,0:26:19  ,51.0,--,--,12,--,--
5.17,BREASTSTROKE,1,25.0,00:00:30.00,0:20:00  ,0:20:00  ,45.0,--,--,15,--,--
5.18,BREASTSTROKE,1,25.0,00:00:35.187,0:23:28  ,0:23:28  ,52.0,--,--,17,--,--
5.19,BREASTSTROKE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,49.0,--,--,16,--,--
5.20,BREASTSTROKE,1,25.0,00:00:37.625,0:25:06  ,0:25:06  ,55.0,--,--,17,--,--
5.21,FREESTYLE,1,25.0,00:00:34.562,0:23:03  ,0:23:03  ,47.0,--,--,12,--,--
5.22,FREESTYLE,1,25.0,00:00:33.687,0:22:27  ,0:22:27  ,45.0,--,--,11,--,--
5.23,FREESTYLE,1,25.0,00:00:32.625,0:21:45  ,0:21:45  ,44.0,--,--,11,--,--
5.24,FREESTYLE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,44.0,--,--,12,--,--
5.25,FREESTYLE,1,25.0,00:00:29.562,0:19:43  ,0:19:43  ,40.0,--,--,10,--,--
5.26,FREESTYLE,1,25.0,00:00:35.187,0:23:28  ,0:23:28  ,48.0,--,--,13,--,--
5.27,FREESTYLE,1,25.0,00:00:28.62,0:18:43  ,0:18:43  ,38.0,--,--,10,--,--
5.28,FREESTYLE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,42.0,--,--,11,--,--
REST,,,0.0,00:01:20.516,--,--,0.0,--,--,--,11.019607843137255,--
6,DRILL,4,100.0,00:02:56.789,--,--,0.0,--,--,--,10.849056603773585,--
6.1,DRILL,1,25.0,00:00:44.197,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:44.197,--,--,--,--,--,0,--,--
6.3,DRILL,1,25.0,00:00:44.197,--,--,--,--,--,0,--,--
6.4,DRILL,1,25.0,00:00:44.197,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:48.336,--,--,0.0,--,--,--,10.849056603773585,--
7,MIXED,8,200.0,00:04:24.188,0:22:01  ,0:20:21  ,46.0,--,--,105,13.0,50
7.1,BREASTSTROKE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,44.0,--,--,13,--,--
7.2,BREASTSTROKE,1,25.0,00:00:34.500,0:23:01  ,0:23:01  ,51.0,--,--,16,--,--
7.3,FREESTYLE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,41.0,--,--,10,--,--
7.4,FREESTYLE,1,25.0,00:00:32.686,0:21:48  ,0:21:48  ,45.0,--,--,12,--,--
7.5,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
7.6,FREESTYLE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,48.0,--,--,13,--,--
