Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:13.750,0:21:07  ,0:18:38  ,43.0,--,--,98,12.0,50
1.1,FREESTYLE,1,25.0,00:00:33.187,0:22:08  ,0:22:08  ,44.0,--,--,11,--,--
1.2,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,37.0,--,--,9,--,--
1.3,BREASTSTROKE,1,25.0,00:00:34.937,0:23:18  ,0:23:18  ,50.0,--,--,15,--,--
1.4,BREASTSTROKE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,44.0,--,--,13,--,--
1.5,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,42.0,--,--,10,--,--
1.6,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,40.0,--,--,10,--,--
1.7,BREASTSTROKE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,49.0,--,--,16,--,--
1.8,BREASTSTROKE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,45.0,--,--,14,--,--
REST,,,0.0,00:00:44.23,--,--,0.0,--,--,--,8.909090909090908,--
2,DRILL,4,100.0,00:03:45.898,--,--,0.0,--,--,--,8.23076923076923,--
2.1,DRILL,1,25.0,00:00:56.474,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:56.474,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:56.474,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:56.474,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:39.977,--,--,0.0,--,--,--,8.23076923076923,--
3,MIXED,16,400.0,00:07:59.914,0:20:00  ,0:17:07  ,41.0,--,--,189,11.0,97
3.1,FREESTYLE,1,25.0,00:00:25.687,0:17:07  ,0:17:07  ,35.0,--,--,9,--,--
3.2,FREESTYLE,1,25.0,00:00:30.312,0:20:13  ,0:20:13  ,40.0,--,--,10,--,--
3.3,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,38.0,--,--,9,--,--
3.4,FREESTYLE,1,25.0,00:00:34.687,0:23:08  ,0:23:08  ,47.0,--,--,12,--,--
3.5,BREASTSTROKE,1,25.0,00:00:26.125,0:17:26  ,0:17:26  ,36.0,--,--,10,--,--
3.6,BREASTSTROKE,1,25.0,00:00:30.687,0:20:28  ,0:20:28  ,46.0,--,--,15,--,--
3.7,BREASTSTROKE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,45.0,--,--,14,--,--
3.8,BREASTSTROKE,1,25.0,00:00:27.625,0:18:26  ,0:18:26  ,43.0,--,--,15,--,--
3.9,BACKSTROKE,1,25.0,00:00:29.562,0:19:43  ,0:19:43  ,42.0,--,--,12,--,--
3.10,BACKSTROKE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,45.0,--,--,13,--,--
3.11,BACKSTROKE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,52.0,--,--,16,--,--
3.12,BACKSTROKE,1,25.0,00:00:32.00,0:21:20  ,0:21:20  ,44.0,--,--,12,--,--
3.13,FREESTYLE,1,25.0,00:00:28.750,0:19:10  ,0:19:10  ,39.0,--,--,10,--,--
3.14,FREESTYLE,1,25.0,00:00:30.875,0:20:36  ,0:20:36  ,42.0,--,--,11,--,--
3.15,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,40.0,--,--,11,--,--
3.16,FREESTYLE,1,25.0,00:00:27.500,0:18:20  ,0:18:20  ,38.0,--,--,10,--,--
REST,,,0.0,00:00:56.148,--,--,0.0,--,--,--,9.258064516129032,--
4,DRILL,4,100.0,00:04:28.820,--,--,0.0,--,--,--,9.0,--
4.1,DRILL,1,25.0,00:01:07.205,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:01:07.205,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:01:07.205,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:01:07.205,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:14.430,--,--,0.0,--,--,--,9.0,--
5,MIXED,8,200.0,00:04:18.202,0:21:30  ,0:18:05  ,45.0,--,--,102,12.0,50
5.1,FREESTYLE,1,25.0,00:00:29.312,0:19:33  ,0:19:33  ,39.0,--,--,10,--,--
5.2,FREESTYLE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,48.0,--,--,13,--,--
5.3,BREASTSTROKE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,47.0,--,--,14,--,--
5.4,BREASTSTROKE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,41.0,--,--,12,--,--
5.5,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,42.0,--,--,11,--,--
5.6,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,43.0,--,--,11,--,--
5.7,BREASTSTROKE,1,25.0,00:00:42.00,0:28:00  ,0:28:00  ,61.0,--,--,19,--,--
5.8,BREASTSTROKE,1,25.0,00:00:27.125,0:18:05  ,0:18:05  ,39.0,--,--,12,--,--
Summary,,40,1000.0,00:27:21.313,0:20:39  ,0:17:07  ,43.0,--,--,389,12.100000381469727,197
