Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
3.12,BREASTSTROKE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,48.0,--,--,14,--,--
3.13,FREESTYLE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,39.0,--,--,9,--,--
3.14,FREESTYLE,1,25.0,00:00:29.562,0:19:43  ,0:19:43  ,39.0,--,--,9,--,--
3.15,FREESTYLE,1,25.0,00:00:29.562,0:19:43  ,0:19:43  ,39.0,--,--,9,--,--
3.16,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,39.0,--,--,9,--,--
3.17,BREASTSTROKE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,48.0,--,--,15,--,--
3.18,BREASTSTROKE,1,25.0,00:00:34.812,0:23:12  ,0:23:12  ,50.0,--,--,15,--,--
3.19,BREASTSTROKE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,47.0,--,--,14,--,--
3.20,BREASTSTROKE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,45.0,--,--,14,--,--
REST,,,0.0,00:00:30.867,--,--,0.0,--,--,--,9.657142857142857,--
4,DRILL,4,100.0,00:03:19.852,--,--,0.0,--,--,--,9.432432432432432,--
4.1,DRILL,1,25.0,00:00:49.963,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:49.963,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:49.963,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:49.963,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:36.898,--,--,0.0,--,--,--,9.432432432432432,--
5,MIXED,8,200.0,00:04:15.969,0:21:20  ,0:15:35  ,44.0,--,--,102,12.0,48
5.1,FREESTYLE,1,25.0,00:00:33.125,0:22:06  ,0:22:06  ,44.0,--,--,11,--,--
5.2,FREESTYLE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,40.0,--,--,10,--,--
5.3,FREESTYLE,1,25.0,00:00:23.375,0:15:35  ,0:15:35  ,31.0,--,--,8,--,--
5.4,FREESTYLE,1,25.0,00:00:26.625,0:17:46  ,0:17:46  ,37.0,--,--,10,--,--
5.5,BREASTSTROKE,1,25.0,00:00:34.187,0:22:47  ,0:22:47  ,49.0,--,--,15,--,--
5.6,BREASTSTROKE,1,25.0,00:00:35.562,0:23:44  ,0:23:44  ,52.0,--,--,16,--,--
5.7,BREASTSTROKE,1,25.0,00:00:36.62,0:24:03  ,0:24:03  ,52.0,--,--,16,--,--
5.8,BREASTSTROKE,1,25.0,00:00:37.125,0:24:45  ,0:24:45  ,53.0,--,--,16,--,--
Summary,,44,1100.0,00:27:32.914,0:21:13  ,0:15:35  ,44.0,--,--,440,12.199999809265137,223
