Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:15.711,0:21:15  ,0:15:57  ,44.0,--,--,98,12.0,49
1.1,BREASTSTROKE,1,25.0,00:00:33.375,0:22:15  ,0:22:15  ,47.0,--,--,14,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,48.0,--,--,15,--,--
1.3,FREESTYLE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,43.0,--,--,11,--,--
1.4,FREESTYLE,1,25.0,00:00:34.937,0:23:18  ,0:23:18  ,46.0,--,--,11,--,--
1.5,BREASTSTROKE,1,25.0,00:00:28.625,0:19:05  ,0:19:05  ,42.0,--,--,13,--,--
1.6,BREASTSTROKE,1,25.0,00:00:38.62,0:25:24  ,0:25:24  ,55.0,--,--,17,--,--
1.7,FREESTYLE,1,25.0,00:00:31.187,0:20:48  ,0:20:48  ,41.0,--,--,10,--,--
1.8,FREESTYLE,1,25.0,00:00:23.937,0:15:57  ,0:15:57  ,31.0,--,--,7,--,--
REST,,,0.0,00:00:23.484,--,--,0.0,--,--,--,8.909090909090908,--
2,DRILL,4,100.0,00:02:53.117,--,--,0.0,--,--,--,8.23076923076923,--
2.1,DRILL,1,25.0,00:00:43.279,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:43.279,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:43.279,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:43.279,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:36.945,--,--,0.0,--,--,--,8.23076923076923,--
3,FREESTYLE,4,100.0,00:01:36.320,0:16:03  ,0:14:45  ,33.0,--,--,39,9.0,20
3.1,FREESTYLE,1,25.0,00:00:23.937,0:15:57  ,0:15:57  ,33.0,--,--,9,--,--
3.2,FREESTYLE,1,25.0,00:00:25.812,0:17:13  ,0:17:13  ,37.0,--,--,11,--,--
3.3,FREESTYLE,1,25.0,00:00:22.125,0:14:45  ,0:14:45  ,31.0,--,--,9,--,--
3.4,FREESTYLE,1,25.0,00:00:24.500,0:16:20  ,0:16:20  ,35.0,--,--,10,--,--
REST,,,0.0,00:00:39.555,--,--,0.0,--,--,--,9.058823529411764,--
4,BREASTSTROKE,4,100.0,00:02:20.430,0:23:24  ,0:22:59  ,51.0,--,--,65,16.0,28
4.1,BREASTSTROKE,1,25.0,00:00:34.437,0:22:59  ,0:22:59  ,51.0,--,--,17,--,--
4.2,BREASTSTROKE,1,25.0,00:00:35.62,0:23:22  ,0:23:22  ,52.0,--,--,17,--,--
4.3,BREASTSTROKE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,51.0,--,--,16,--,--
4.4,BREASTSTROKE,1,25.0,00:00:35.812,0:23:52  ,0:23:52  ,51.0,--,--,15,--,--
REST,,,0.0,00:00:40.383,--,--,0.0,--,--,--,10.238095238095237,--
5,BACKSTROKE,4,100.0,00:02:20.391,0:23:24  ,0:20:37  ,49.0,--,--,57,14.0,27
5.1,BACKSTROKE,1,25.0,00:00:35.187,0:23:28  ,0:23:28  ,48.0,--,--,13,--,--
5.2,BACKSTROKE,1,25.0,00:00:30.937,0:20:37  ,0:20:37  ,45.0,--,--,14,--,--
5.3,BACKSTROKE,1,25.0,00:00:35.625,0:23:46  ,0:23:46  ,51.0,--,--,15,--,--
5.4,BACKSTROKE,1,25.0,00:00:38.625,0:25:45  ,0:25:45  ,54.0,--,--,15,--,--
REST,,,0.0,00:00:15.172,--,--,0.0,--,--,--,9.592592592592593,--
6,DRILL,4,100.0,00:02:53.156,--,--,0.0,--,--,--,9.275862068965518,--
6.1,DRILL,1,25.0,00:00:43.289,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:43.289,--,--,--,--,--,0,--,--
6.3,DRILL,1,25.0,00:00:43.289,--,--,--,--,--,0,--,--
6.4,DRILL,1,25.0,00:00:43.289,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:28.406,--,--,0.0,--,--,--,9.275862068965518,--
7,MIXED,4,100.0,00:02:12.516,0:22:06  ,0:19:30  ,46.0,--,--,52,13.0,24
7.1,FREESTYLE,1,25.0,00:00:29.250,0:19:30  ,0:19:30  ,39.0,--,--,10,--,--
7.2,FREESTYLE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,40.0,--,--,10,--,--
7.3,BREASTSTROKE,1,25.0,00:00:35.937,0:23:58  ,0:23:58  ,52.0,--,--,16,--,--
7.4,BREASTSTROKE,1,25.0,00:00:37.437,0:24:59  ,0:24:59  ,53.0,--,--,16,--,--
Summary,,32,800.0,00:21:35.844,0:21:15  ,0:14:45  ,44.0,--,--,311,12.899999618530273,148
