Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:20.547,0:21:40  ,0:18:28  ,44.0,--,--,97,12.0,48
1.1,BREASTSTROKE,1,25.0,00:00:36.437,0:24:17  ,0:24:17  ,51.0,--,--,15,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.937,0:21:57  ,0:21:57  ,47.0,--,--,14,--,--
1.3,FREESTYLE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,43.0,--,--,11,--,--
1.4,FREESTYLE,1,25.0,00:00:27.687,0:18:28  ,0:18:28  ,37.0,--,--,9,--,--
1.5,BREASTSTROKE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,47.0,--,--,13,--,--
1.6,BREASTSTROKE,1,25.0,00:00:36.687,0:24:28  ,0:24:28  ,52.0,--,--,15,--,--
1.7,FREESTYLE,1,25.0,00:00:31.125,0:20:45  ,0:20:45  ,41.0,--,--,10,--,--
1.8,FREESTYLE,1,25.0,00:00:29.187,0:19:28  ,0:19:28  ,39.0,--,--,10,--,--
REST,,,0.0,00:00:41.680,--,--,0.0,--,--,--,8.818181818181818,--
2,DRILL,4,100.0,00:02:48.797,--,--,0.0,--,--,--,8.23076923076923,--
2.1,DRILL,1,25.0,00:00:42.199,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:42.199,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:42.199,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:42.199,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:46.78,--,--,0.0,--,--,--,8.23076923076923,--
3,MIXED,20,500.0,00:10:58.195,0:21:55  ,0:16:43  ,45.0,--,--,249,12.0,126
3.1,FREESTYLE,1,25.0,00:00:31.875,0:21:15  ,0:21:15  ,42.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:25.62,0:16:43  ,0:16:43  ,33.0,--,--,8,--,--
3.3,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,39.0,--,--,10,--,--
3.4,FREESTYLE,1,25.0,00:00:29.875,0:19:56  ,0:19:56  ,40.0,--,--,10,--,--
3.5,BREASTSTROKE,1,25.0,00:00:34.312,0:22:53  ,0:22:53  ,49.0,--,--,15,--,--
3.6,BREASTSTROKE,1,25.0,00:00:38.00,0:25:22  ,0:25:22  ,54.0,--,--,16,--,--
3.7,BREASTSTROKE,1,25.0,00:00:29.625,0:19:46  ,0:19:46  ,43.0,--,--,13,--,--
3.8,BREASTSTROKE,1,25.0,00:00:35.250,0:23:30  ,0:23:30  ,52.0,--,--,17,--,--
3.9,BREASTSTROKE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,47.0,--,--,12,--,--
3.10,BREASTSTROKE,1,25.0,00:00:38.500,0:25:40  ,0:25:40  ,51.0,--,--,12,--,--
3.11,BREASTSTROKE,1,25.0,00:00:41.00,0:27:22  ,0:27:22  ,53.0,--,--,12,--,--
3.12,BREASTSTROKE,1,25.0,00:00:39.500,0:26:22  ,0:26:22  ,52.0,--,--,12,--,--
3.13,BREASTSTROKE,1,25.0,00:00:32.125,0:21:25  ,0:21:25  ,48.0,--,--,16,--,--
3.14,BREASTSTROKE,1,25.0,00:00:32.812,0:21:54  ,0:21:54  ,48.0,--,--,15,--,--
3.15,BREASTSTROKE,1,25.0,00:00:35.125,0:23:26  ,0:23:26  ,51.0,--,--,16,--,--
3.16,BREASTSTROKE,1,25.0,00:00:30.500,0:20:21  ,0:20:21  ,46.0,--,--,15,--,--
3.17,FREESTYLE,1,25.0,00:00:30.562,0:20:22  ,0:20:22  ,41.0,--,--,10,--,--
3.18,FREESTYLE,1,25.0,00:00:29.62,0:19:22  ,0:19:22  ,38.0,--,--,9,--,--
3.19,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,46.0,--,--,12,--,--
3.20,FREESTYLE,1,25.0,00:00:26.500,0:17:40  ,0:17:40  ,36.0,--,--,9,--,--
REST,,,0.0,00:01:10.680,--,--,0.0,--,--,--,9.885714285714286,--
4,DRILL,4,100.0,00:02:52.703,--,--,0.0,--,--,--,9.72972972972973,--
4.1,DRILL,1,25.0,00:00:43.175,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:43.175,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:43.175,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:43.175,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:15.672,--,--,0.0,--,--,--,9.72972972972973,--
5,MIXED,4,100.0,00:02:11.547,0:21:55  ,0:19:37  ,45.0,--,--,50,12.0,25
5.1,BREASTSTROKE,1,25.0,00:00:30.312,0:20:13  ,0:20:13  ,44.0,--,--,14,--,--
5.2,FREESTYLE,1,25.0,00:00:34.62,0:22:44  ,0:22:44  ,45.0,--,--,11,--,--
5.3,FREESTYLE,1,25.0,00:00:29.437,0:19:37  ,0:19:37  ,39.0,--,--,10,--,--
5.4,BREASTSTROKE,1,25.0,00:00:37.750,0:25:10  ,0:25:10  ,53.0,--,--,15,--,--
Summary,,40,1000.0,00:26:06.16,0:21:52  ,0:16:43  ,45.0,--,--,396,12.300000190734863,199
