Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,FREESTYLE,8,200.0,00:04:10.672,0:20:51  ,0:18:17  ,41.0,--,--,80,10.0,40
1.1,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,37.0,--,--,8,--,--
1.2,FREESTYLE,1,25.0,00:00:31.00,0:20:40  ,0:20:40  ,41.0,--,--,10,--,--
1.3,FREESTYLE,1,25.0,00:00:27.437,0:18:17  ,0:18:17  ,36.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,44.0,--,--,11,--,--
1.5,FREESTYLE,1,25.0,00:00:31.937,0:21:18  ,0:21:18  ,42.0,--,--,10,--,--
1.6,FREESTYLE,1,25.0,00:00:32.875,0:21:55  ,0:21:55  ,43.0,--,--,10,--,--
1.7,FREESTYLE,1,25.0,00:00:29.750,0:19:50  ,0:19:50  ,41.0,--,--,11,--,--
1.8,FREESTYLE,1,25.0,00:00:34.687,0:23:08  ,0:23:08  ,46.0,--,--,11,--,--
REST,,,0.0,00:00:35.469,--,--,0.0,--,--,--,7.2727272727272725,--
2,DRILL,4,100.0,00:03:34.258,--,--,0.0,--,--,--,5.333333333333333,--
2.1,DRILL,1,25.0,00:00:53.564,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:00:53.564,--,--,--,--,--,0,--,--
2.3,DRILL,1,25.0,00:00:53.564,--,--,--,--,--,0,--,--
2.4,DRILL,1,25.0,00:00:53.564,--,--,--,--,--,0,--,--
REST,,,0.0,00:02:00.242,--,--,0.0,--,--,--,5.333333333333333,--
3,DRILL,4,100.0,00:03:21.930,--,--,0.0,--,--,--,3.4782608695652173,--
3.1,DRILL,1,25.0,00:00:50.482,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:50.482,--,--,--,--,--,0,--,--
3.3,DRILL,1,25.0,00:00:50.482,--,--,--,--,--,0,--,--
3.4,DRILL,1,25.0,00:00:50.482,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:55.945,--,--,0.0,--,--,--,3.4782608695652173,--
4,DRILL,8,200.0,00:05:11.391,--,--,0.0,--,--,--,3.56,--
4.1,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.2,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.3,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.4,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.5,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.6,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.7,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
4.8,DRILL,1,25.0,00:00:38.923,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:52.797,--,--,0.0,--,--,--,3.56,--
5,FREESTYLE,7,175.0,00:03:31.945,0:20:10  ,0:16:20  ,42.0,--,--,84,12.0,35
5.1,FREESTYLE,1,25.0,00:00:24.500,0:16:20  ,0:16:20  ,34.0,--,--,9,--,--
5.2,FREESTYLE,1,25.0,00:00:26.812,0:17:52  ,0:17:52  ,37.0,--,--,10,--,--
5.3,FREESTYLE,1,25.0,00:00:25.375,0:16:55  ,0:16:55  ,35.0,--,--,10,--,--
5.4,FREESTYLE,1,25.0,00:00:27.187,0:18:08  ,0:18:08  ,38.0,--,--,11,--,--
5.5,FREESTYLE,1,25.0,00:00:54.250,0:36:13  ,0:36:13  ,77.0,--,--,23,--,--
5.6,FREESTYLE,1,25.0,00:00:27.562,0:18:22  ,0:18:22  ,39.0,--,--,11,--,--
5.7,FREESTYLE,1,25.0,00:00:26.250,0:17:30  ,0:17:30  ,36.0,--,--,10,--,--
REST,,,0.0,00:02:13.555,--,--,0.0,--,--,--,5.8125,--
6,FREESTYLE,28,700.0,00:17:36.203,0:25:08  ,0:19:08  ,50.0,--,--,355,12.0,140
6.1,FREESTYLE,1,25.0,00:01:05.750,0:43:51  ,0:43:51  ,88.0,--,--,22,--,--
6.2,FREESTYLE,1,25.0,00:00:28.687,0:19:08  ,0:19:08  ,38.0,--,--,9,--,--
6.3,FREESTYLE,1,25.0,00:00:33.187,0:22:08  ,0:22:08  ,44.0,--,--,11,--,--
6.4,FREESTYLE,1,25.0,00:01:06.125,0:44:05  ,0:44:05  ,89.0,--,--,23,--,--
6.5,FREESTYLE,1,25.0,00:00:33.875,0:22:35  ,0:22:35  ,45.0,--,--,11,--,--
6.6,FREESTYLE,1,25.0,00:00:33.312,0:22:13  ,0:22:13  ,44.0,--,--,11,--,--
6.7,FREESTYLE,1,25.0,00:00:34.875,0:23:16  ,0:23:16  ,47.0,--,--,12,--,--
6.8,FREESTYLE,1,25.0,00:00:36.375,0:24:15  ,0:24:15  ,49.0,--,--,13,--,--
6.9,FREESTYLE,1,25.0,00:00:53.812,0:35:55  ,0:35:55  ,74.0,--,--,20,--,--
6.10,FREESTYLE,1,25.0,00:00:31.687,0:21:09  ,0:21:09  ,43.0,--,--,11,--,--
6.11,FREESTYLE,1,25.0,00:00:33.62,0:22:02  ,0:22:02  ,44.0,--,--,11,--,--
6.12,FREESTYLE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,45.0,--,--,11,--,--
6.13,FREESTYLE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,45.0,--,--,11,--,--
6.14,FREESTYLE,1,25.0,00:00:33.812,0:22:33  ,0:22:33  ,45.0,--,--,11,--,--
6.15,FREESTYLE,1,25.0,00:00:33.500,0:22:20  ,0:22:20  ,45.0,--,--,11,--,--
6.16,FREESTYLE,1,25.0,00:00:35.750,0:23:50  ,0:23:50  ,48.0,--,--,12,--,--
6.17,FREESTYLE,1,25.0,00:00:35.375,0:23:36  ,0:23:36  ,48.0,--,--,13,--,--
6.18,FREESTYLE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,41.0,--,--,10,--,--
6.19,FREESTYLE,1,25.0,00:01:04.500,0:43:03  ,0:43:03  ,88.0,--,--,23,--,--
6.20,FREESTYLE,1,25.0,00:00:35.500,0:23:40  ,0:23:40  ,47.0,--,--,11,--,--
6.21,FREESTYLE,1,25.0,00:00:31.437,0:20:57  ,0:20:57  ,41.0,--,--,10,--,--
6.22,FREESTYLE,1,25.0,00:00:32.686,0:21:48  ,0:21:48  ,44.0,--,--,11,--,--
6.23,FREESTYLE,1,25.0,00:00:32.561,0:21:43  ,0:21:43  ,44.0,--,--,11,--,--
