Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,MIXED,8,200.0,00:04:34.55,0:22:49  ,0:20:06  ,46.0,--,--,97,12.0,49
1.1,BREASTSTROKE,1,25.0,00:00:43.625,0:29:05  ,0:29:05  ,60.0,--,--,16,--,--
1.2,BREASTSTROKE,1,25.0,00:00:32.375,0:21:35  ,0:21:35  ,44.0,--,--,12,--,--
1.3,FREESTYLE,1,25.0,00:00:31.625,0:21:05  ,0:21:05  ,41.0,--,--,9,--,--
1.4,FREESTYLE,1,25.0,00:00:41.125,0:27:27  ,0:27:27  ,55.0,--,--,14,--,--
1.5,BREASTSTROKE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,44.0,--,--,14,--,--
1.6,BREASTSTROKE,1,25.0,00:00:34.00,0:22:40  ,0:22:40  ,48.0,--,--,14,--,--
1.7,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,39.0,--,--,9,--,--
1.8,FREESTYLE,1,25.0,00:00:30.812,0:20:33  ,0:20:33  ,40.0,--,--,9,--,--
REST,,,0.0,00:00:21.477,--,--,0.0,--,--,--,10.777777777777779,--
2,DRILL,2,50.0,00:02:13.922,--,--,0.0,--,--,--,8.818181818181818,--
2.1,DRILL,1,25.0,00:01:06.961,--,--,--,--,--,0,--,--
2.2,DRILL,1,25.0,00:01:06.961,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:38.141,--,--,0.0,--,--,--,8.818181818181818,--
3,DRILL,2,50.0,00:01:45.273,--,--,0.0,--,--,--,8.153846153846153,--
3.1,DRILL,1,25.0,00:00:52.636,--,--,--,--,--,0,--,--
3.2,DRILL,1,25.0,00:00:52.636,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:14.102,--,--,0.0,--,--,--,8.153846153846153,--
4,MIXED,15,375.0,00:08:02.352,0:21:27  ,0:16:40  ,44.0,--,--,188,12.0,89
4.1,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,37.0,--,--,9,--,--
4.2,FREESTYLE,1,25.0,00:00:56.812,0:37:52  ,0:37:52  ,77.0,--,--,20,--,--
4.3,FREESTYLE,1,25.0,00:00:27.937,0:18:38  ,0:18:38  ,37.0,--,--,9,--,--
4.4,BREASTSTROKE,1,25.0,00:00:32.937,0:21:57  ,0:21:57  ,48.0,--,--,15,--,--
4.5,BREASTSTROKE,1,25.0,00:00:38.687,0:25:47  ,0:25:47  ,57.0,--,--,18,--,--
4.6,BREASTSTROKE,1,25.0,00:00:27.812,0:18:33  ,0:18:33  ,41.0,--,--,13,--,--
4.7,BREASTSTROKE,1,25.0,00:00:32.311,0:21:33  ,0:21:33  ,46.0,--,--,14,--,--
4.8,BACKSTROKE,1,25.0,00:00:29.937,0:19:57  ,0:19:57  ,43.0,--,--,13,--,--
4.9,BACKSTROKE,1,25.0,00:00:32.186,0:21:28  ,0:21:28  ,45.0,--,--,13,--,--
4.10,BACKSTROKE,1,25.0,00:00:34.62,0:22:44  ,0:22:44  ,47.0,--,--,13,--,--
4.11,BACKSTROKE,1,25.0,00:00:30.625,0:20:25  ,0:20:25  ,43.0,--,--,12,--,--
4.12,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,39.0,--,--,10,--,--
4.13,FREESTYLE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,41.0,--,--,11,--,--
4.14,FREESTYLE,1,25.0,00:00:25.00,0:16:40  ,0:16:40  ,34.0,--,--,9,--,--
4.15,FREESTYLE,1,25.0,00:00:26.312,0:17:32  ,0:17:32  ,35.0,--,--,9,--,--
REST,,,0.0,00:01:05.586,--,--,0.0,--,--,--,10.178571428571429,--
5,DRILL,2,50.0,00:01:38.211,--,--,0.0,--,--,--,9.5,--
5.1,DRILL,1,25.0,00:00:49.105,--,--,--,--,--,0,--,--
5.2,DRILL,1,25.0,00:00:49.105,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:05.977,--,--,0.0,--,--,--,9.5,--
6,DRILL,2,50.0,00:01:48.563,--,--,0.0,--,--,--,8.90625,--
6.1,DRILL,1,25.0,00:00:54.281,--,--,--,--,--,0,--,--
6.2,DRILL,1,25.0,00:00:54.281,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:10.188,--,--,0.0,--,--,--,8.90625,--
7,DRILL,2,50.0,00:01:40.203,--,--,0.0,--,--,--,8.852941176470589,--
7.1,DRILL,1,25.0,00:00:50.101,--,--,--,--,--,0,--,--
7.2,DRILL,1,25.0,00:00:50.101,--,--,--,--,--,0,--,--
REST,,,0.0,00:00:15.984,--,--,0.0,--,--,--,8.852941176470589,--
8,MIXED,6,150.0,00:03:25.55,0:22:47  ,0:18:55  ,47.0,--,--,80,13.0,40
8.1,BREASTSTROKE,1,25.0,00:00:40.00,0:26:40  ,0:26:40  ,56.0,--,--,16,--,--
8.2,BREASTSTROKE,1,25.0,00:00:28.375,0:18:55  ,0:18:55  ,40.0,--,--,12,--,--
