Split,Swim Stroke,Lengths,Distance,Time,Avg Pace,Best Pace,Avg SWOLF,Avg Power,Max Power,Total Strokes,Avg Strokes,Calories
1,FREESTYLE,8,200.0,00:04:05.461,0:19:13  ,0:11:42  ,38.0,--,--,77,9.0,40
1.1,FREESTYLE,1,25.0,00:00:30.00,0:20:00  ,0:20:00  ,40.0,--,--,10,--,--
1.2,FREESTYLE,1,25.0,00:00:30.437,0:20:18  ,0:20:18  ,40.0,--,--,10,--,--
1.3,FREESTYLE,1,25.0,00:00:30.125,0:20:06  ,0:20:06  ,40.0,--,--,10,--,--
1.4,FREESTYLE,1,25.0,00:00:33.562,0:22:24  ,0:22:24  ,46.0,--,--,12,--,--
1.5,FREESTYLE,1,25.0,00:00:29.375,0:19:35  ,0:19:35  ,39.0,--,--,10,--,--
1.6,FREESTYLE,1,25.0,00:00:31.62,0:20:43  ,0:20:43  ,41.0,--,--,10,--,--
1.7,FREESTYLE,1,25.0,00:00:28.562,0:19:02  ,0:19:02  ,38.0,--,--,9,--,--
1.8,FREESTYLE,1,25.0,00:00:17.562,0:11:42  ,0:11:42  ,24.0,--,--,6,--,--
REST,,,0.0,00:01:15.703,--,--,0.0,--,--,--,9.666666666666666,--
2,FREESTYLE,4,100.0,00:01:45.445,0:17:35  ,0:17:07  ,37.0,--,--,42,10.0,20
2.1,FREESTYLE,1,25.0,00:00:25.937,0:17:18  ,0:17:18  ,36.0,--,--,10,--,--
2.2,FREESTYLE,1,25.0,00:00:27.312,0:18:12  ,0:18:12  ,39.0,--,--,12,--,--
2.3,FREESTYLE,1,25.0,00:00:26.625,0:17:46  ,0:17:46  ,38.0,--,--,11,--,--
2.4,FREESTYLE,1,25.0,00:00:25.687,0:17:07  ,0:17:07  ,35.0,--,--,9,--,--
REST,,,0.0,00:01:47.367,--,--,0.0,--,--,--,9.923076923076923,--
3,FREESTYLE,4,100.0,00:01:47.367,0:17:54  ,0:16:15  ,36.0,--,--,40,10.0,20
3.1,FREESTYLE,1,25.0,00:00:26.750,0:17:50  ,0:17:50  ,37.0,--,--,10,--,--
3.2,FREESTYLE,1,25.0,00:00:28.375,0:18:55  ,0:18:55  ,39.0,--,--,11,--,--
3.3,FREESTYLE,1,25.0,00:00:24.375,0:16:15  ,0:16:15  ,33.0,--,--,9,--,--
3.4,FREESTYLE,1,25.0,00:00:27.875,0:18:36  ,0:18:36  ,38.0,--,--,10,--,--
REST,,,0.0,00:01:59.758,--,--,0.0,--,--,--,9.882352941176471,--
4,FREESTYLE,4,100.0,00:01:42.08,0:17:00  ,0:16:30  ,35.0,--,--,39,9.0,20
4.1,FREESTYLE,1,25.0,00:00:24.750,0:16:30  ,0:16:30  ,34.0,--,--,9,--,--
4.2,FREESTYLE,1,25.0,00:00:24.937,0:16:38  ,0:16:38  ,34.0,--,--,9,--,--
4.3,FREESTYLE,1,25.0,00:00:25.500,0:17:00  ,0:17:00  ,36.0,--,--,10,--,--
